"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000021120",39.1369873158674,0.781957299790569,0.448014619742303,0.000494664838507099,0.0100298557118531,"Pigh"
"ENSMUSG00000021123",3.63527843179406,0.833302178119448,1.41051262508346,0.00265291733617985,0.0348036407040102,"Rdh12"
"ENSMUSG00000021140",1805.59759111214,-0.376318536180671,0.156678495158367,0.00116256825935268,0.0188707981335394,"Pcnx1"
"ENSMUSG00000021156",1381.89192940103,-0.368506383919509,0.0940729692289684,1.04280848628142e-05,0.000460488600440641,"Zmynd11"
"ENSMUSG00000021180",151.32826359823,0.848002661423488,0.204368516417799,1.02489575566783e-07,8.53504220874903e-06,"Rps6ka5"
"ENSMUSG00000021182",616.072074430472,-0.942306278796697,0.282613694474981,3.58709819720426e-06,0.000186322392121223,"Ccdc88c"
"ENSMUSG00000021188",655.419194607393,-0.350043430836578,0.153613226591842,0.00214052628484073,0.0297904489215391,"Trip11"
"ENSMUSG00000021190",516.777746291338,0.571384608487432,0.148703254686961,8.16581861692139e-07,5.14917031551796e-05,"Lgmn"
"ENSMUSG00000021194",4.26756232142723,0.85899976215215,1.43757262686173,0.00248829456978687,0.0329543108840485,"Chga"
"ENSMUSG00000021215",1407.28403368303,0.78943817659529,0.314197002833658,5.19794472429712e-05,0.00170188262842745,"Net1"
"ENSMUSG00000021256",67.295787675487,0.875522682867466,0.403039520084194,0.0001362874357235,0.00368312588640422,"Vash1"
"ENSMUSG00000021258",1701.26496266166,-0.503238922306155,0.117435478612553,3.00325849136861e-07,2.1605131391193e-05,"Ccnk"
"ENSMUSG00000021260",120.584897069616,1.66738955590415,0.248608763181362,3.59343932724517e-13,9.66004751076802e-11,"Hhipl1"
"ENSMUSG00000021262",75.2727755558785,0.950868662341239,0.35867544689816,3.31960853822674e-05,0.00117746207479741,"Evl"
"ENSMUSG00000021270",1266.22609909973,-0.365288278875702,0.18185391287795,0.0030795894327012,0.0382713291786541,"Hsp90aa1"
"ENSMUSG00000021322",5.09488141893476,0.817324432176291,1.38853090500459,0.00277052056938147,0.0358553096998583,"Aoah"
"ENSMUSG00000021417",1243.36165636831,0.351009748370878,0.132242673321147,0.000862230877480084,0.0150306754671528,"Eci2"
"ENSMUSG00000021466",230.787400994936,-0.47278422731497,0.326149890077829,0.0032956623942662,0.0401161636567954,"Ptch1"
"ENSMUSG00000021470",586.051270303887,-0.346037231739236,0.1307465420168,0.000936172681374686,0.0159565895402718,"Ercc6l2"
"ENSMUSG00000021477",3372.42124029822,0.582321915832265,0.342449478828233,0.00102181589969218,0.0171492716659181,"Ctsl"
"ENSMUSG00000021500",831.53540933459,-0.354041751925256,0.186492252684071,0.00432594005210902,0.0486311579914585,"Ddx46"
"ENSMUSG00000021550",188.80133701795,0.344962279511564,0.153000681643577,0.00240294902126326,0.0324123132507191,"Qng1"
"ENSMUSG00000021565",4.20066896422288,1.48037017238181,1.95999986415124,0.000743757970944454,0.0134393907886579,"Slc6a19"
"ENSMUSG00000021573",211.362174583421,-0.49161233548997,0.310112246907403,0.00220242686929088,0.0304034116379677,"Tppp"
"ENSMUSG00000021669",954.672934278148,-0.317386764206865,0.0987716878748317,0.00025101999787684,0.00596337895731291,"Cert1"
"ENSMUSG00000021701",238.561868579619,1.3283310616536,0.254799146910788,5.91978732310223e-09,6.12897980756051e-07,"Plk2"
"ENSMUSG00000021702",581.130613541847,-0.4046023071544,0.225069275576026,0.00294981979567222,0.0373863430348101,"Thbs4"
