"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000001053",68.2811487006642,0.338861512188007,0.245595364314292,0.0113308323575059,0.0945140687066207,"N4bp3"
"ENSMUSG00000001054",148.109915131167,0.232029357035388,0.187734328968217,0.0463141634953169,0.231303776474693,"Rmnd5b"
"ENSMUSG00000001056",265.452939801994,0.182065015842445,0.132897699662522,0.0690270085770408,0.292021218229154,"Nhp2"
"ENSMUSG00000001062",281.147755655321,-0.0336484473384505,0.119233839045698,0.710778261691107,0.899395593778464,"Vps9d1"
"ENSMUSG00000001065",137.645620796291,-0.209759007617442,0.173789510422174,0.0628951454878727,0.278519996543752,"Zfp276"
"ENSMUSG00000001082",35.5332834106967,0.0322713865820964,0.207531490138849,0.732474010886046,0.909452217217021,"Mfsd10"
"ENSMUSG00000001089",297.906576216792,-0.056982535908615,0.126021705306438,0.543958437290307,0.81652381804461,"Luzp1"
"ENSMUSG00000001098",313.211669012607,0.183956127113259,0.125146131116341,0.0576568444635215,0.262939234438851,"Kctd10"
"ENSMUSG00000001100",1657.79037150373,-0.0863813108949274,0.0937246788467841,0.256203262224392,0.583088717930608,"Poldip2"
"ENSMUSG00000001105",114.31883196423,-0.226410721599639,0.180477528061509,0.0489417401171397,0.239213487660265,"Ift20"
"ENSMUSG00000001119",692.755110128536,0.131670606083234,0.165078024734768,0.216633712101089,0.539059939173871,"Col6a1"
"ENSMUSG00000001120",28.5622288842706,-0.00514682816085613,0.214060259293215,0.954917934432105,0.987795011766904,"Pcbp3"
"ENSMUSG00000001123",126.529362717084,0.361442537138203,0.25471563175017,0.00854611357452744,0.0780476140903205,"Lgals9"
"ENSMUSG00000001127",1223.07933381862,-0.155252171349231,0.0954670839807316,0.0514121349066512,0.244965264989056,"Araf"
"ENSMUSG00000001128",91.1046673372359,0.0993435480902447,0.192383809553608,0.340123477763611,0.667141839448516,"Cfp"
"ENSMUSG00000001131",14.7457029892574,1.2245952227456,1.06364317288195,0.000715792300113054,0.0131197193954932,"Timp1"
"ENSMUSG00000001134",212.948342188,0.0568584761866226,0.159060170050529,0.578414352865898,0.833854843255637,"Uxt"
"ENSMUSG00000001138",308.250131250752,0.0481056297547451,0.147256258160201,0.631751920144537,0.861680622414321,"Cnnm3"
"ENSMUSG00000001143",362.0684602219,-0.126176095454996,0.107971190884585,0.14218106396548,0.439574795330877,"Lman2l"
"ENSMUSG00000001150",426.777457624217,-0.00366861186840067,0.192931500891244,0.969986179812883,0.992319150838137,"Mcm3ap"
"ENSMUSG00000001151",2040.11293279764,0.0392461159928741,0.143005009198425,0.692594966762993,0.891817871908348,"Pcnt"
"ENSMUSG00000001156",89.0827874081131,0.0245379746415222,0.171033841920209,0.808994541593513,0.940574372851167,"Mxd1"
"ENSMUSG00000001157",53.0978366628949,0.0725024766197724,0.188542780205909,0.477505966414119,0.774021360770501,"Gmcl1"
"ENSMUSG00000001158",692.360209429731,-0.199654331381566,0.114273861058198,0.0305953399659859,0.178731374113154,"Snrnp27"
"ENSMUSG00000001166",3.48383993652966,0.0625596922319354,0.291364490474468,0.419429949602725,0.733667250886137,"Oas1c"
"ENSMUSG00000001173",411.945300766878,-0.0556932627117556,0.164338526884533,0.587238645435952,0.838941782420292,"Ocrl"
"ENSMUSG00000001175",7705.77776423076,-0.168035291945827,0.140948319457558,0.101356288287978,0.363981915697019,"Calm1"
"ENSMUSG00000001211",2241.69334359261,0.378082726064273,0.124783636255609,0.00021084754436826,0.00520983738766335,"Agpat3"
