"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS",0.330112721417069,0.671081566024499,0.0899860794997137,0.538811760895137,1.13003226811289,17,"Idh1;Got2;Ogdhl;Dlst;Phyh;Kyat3;Col6a1;Got1"
"GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.658402203856749,0.838222222222222,0.0815265143256594,-0.317333741687506,-0.853926471036856,22,"Pum2;Zc3h12c;Cpeb3;Plekhn1;Upf1;Tardbp"
"GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION",0.276881720430108,0.651731336089431,0.135002033828631,-0.409323653579524,-1.11335467983781,23,"Mapk14;Mettl16;Rbm38;Elavl1;Mapkapk2;Tent4b;Ybx3;Larp4b;Tirap;Dazl;Tardbp;Angel2"
"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.214285714285714,0.621566770108747,0.115734447701689,0.571402621973466,1.25740734780459,23,"Pdk4;Acss1;Pdk3;Dlat;Pdha1;Tpk1;Pdhb;Pgk1;Ppcs;Pdhx;Acly;Acat1;Acss2"
"GOBP_ACETYL_COA_METABOLIC_PROCESS",0.113342898134864,0.541601135320144,0.156312403073186,0.59756132404798,1.43228293863734,39,"Fasn;Pdk4;Nudt7;Acss1;Nudt8;Pdk3;Dlat;Pdha1;Dlst;Tpk1;Pdhb;Nme1;Acaca;Pgk1;Ppcs;Pdhx;Acly;Acacb;Acat1;Hmgcs2;Acss2"
"GOBP_ACIDIC_AMINO_ACID_TRANSPORT",0.186842105263158,0.596755648647444,0.112378519110475,0.50045341256538,1.28499942016053,65,"Ucp2;Abcc8;Lrrc8b;Slc7a11;Arl6ip5;Abat;Septin2;Slc12a2;Itgb1;Slc25a22"
"GOBP_ACID_SECRETION",0.4,0.701115241635688,0.0787113806986485,0.470324141876051,1.03497780567115,23,"Sgk1;Abat;Cldn2;Cacnb4;Slc9a4;Hip1r;Snx10"
"GOBP_ACROSOME_ASSEMBLY",0.43343653250774,0.725294545454545,0.0732558655828455,0.452916101741507,1.01233543409456,26,"Nectin2;Pln;Ccdc136;Tbpl1;Knl1;Tbc1d20"
"GOBP_ACROSOME_REACTION",0.00915868063147698,0.208111706879103,0.380730400722792,0.747265770384606,1.65305248357319,24,"Prnd;Abhd2"
"GOBP_ACTIN_FILAMENT_BASED_MOVEMENT",0.0295508274231678,0.343986090240678,0.287857117255149,0.527187752405826,1.45826449784308,131,"Scn5a;Myh3;Tnnt2;Myh8;Myo1a;Tnnc1;Actc1;Myo5a;Myh14;Atp2a2;Scn3b;Myh10;Jup;Pln;Casq2;Myh2;Stc1;Camk2d;Myh7;Adrb2;Slc9a1;Myh6;Myh9"
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.278481012658228,0.651731336089431,0.0808589150280032,0.400380333628758,1.1270893019945,163,"Aif1l;Rhoc;Cx3cl1;Fscn1;Evl;Sorbs1;Cfl1;Kctd13;Spire1;Gpr65;Tgfbr1;Eln;Fam107a;Lcp1;Shroom2;Alms1;Amot;Mtor;Coro1b;Rflnb;Slc9a1;Zyx;Sdc4;Diaph3;Ccn2;Ilk;Itgb1;Pdlim1;Rhod"
"GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION",0.576158940397351,0.799682177123574,0.0520570030732099,0.353681312307083,0.895713988701601,57,"Lmod2;Actn2;Plekhh2;Cfl1"
"GOBP_ACTIN_FILAMENT_ORGANIZATION",0.108672936259143,0.540909508076358,0.134273452883202,0.40201197135274,1.20565968579957,424,"Aif1l;Shroom3;Lmod2;Myo1a;Actn2;Micall2;Rhoc;Cx3cl1;Actc1;Arhgef2;Hcls1;Fscn1;Evl;Plekhh2;Myo5a;Cotl1;Cttn;Sorbs1;Ssh2;Cfl1;Tagln2;Iqgap3;Kctd13;Tpm2;Spire1;Elmo1;Tmsb4x;Gpr65;Tmsb10;Tgfbr1;Coro6;Pak3;Eln;Actr3;Arpc1b;Enah;Arpc1a;Kank1;Fam107a;Cfl2;Lcp1;Prex1;Shroom2;Alms1;Amot;Tpm3;Rnh1;Mtor;Coro1b;Cyfip2;Rflnb;Slc9a1;Zyx;Sdc4;Jak2;Arf6;Hip1r;Diaph3;Ccn2;Trpv4;Coro1c;Actr2;Bcl2;Twf2;Ilk;Itgb1;Dbn1;Nckap1l;Gmfg;Esam;Wasl;Nebl;Pdlim1;Twf1;Rhod;Nckap1;Abi1;Wasf2;Arpc5;Pakap;Rnd1;Msrb2;Rhog;Arpc3;Arhgap18;Nrap;Ssh1;Limk1;Catip;Arhgap28;Rhob;Hck;Xirp1;Mtpn;Rac2;Bin3;Cdc42;Rgcc;Cnn2;Myadm;S100a10;Myo1e;Tpm4;Brk1;Lpar1;Wdr1;Tgfb3;Sh3bp1;Shtn1"
"GOBP_ACTIN_FILAMENT_POLYMERIZATION",0.488836662749706,0.757556241533234,0.0541200569620232,0.356481451813581,0.994062096497367,146,"Lmod2;Micall2;Hcls1;Evl;Cotl1;Cttn;Ssh2;Cfl1;Tmsb4x;Pak3;Eln;Kank1;Fam107a;Prex1;Mtor;Cyfip2;Jak2;Arf6;Hip1r;Diaph3;Twf2;Nckap1l;Esam;Wasl;Twf1;Rhod;Nckap1;Arpc5;Msrb2;Arpc3;Arhgap18;Ssh1;Catip;Arhgap28;Hck;Mtpn"
"GOBP_ACTIN_FILAMENT_SEVERING",0.28341384863124,0.652749728096677,0.0988903007520636,0.571464731400572,1.19851427425837,17,"Csrp3;Cfl1;Cfl2;Myh9;Gmfg"
"GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",0.049338146811071,0.428809884265806,0.222056046145248,0.529698675834102,1.44402651271894,109,"Scn5a;Myh3;Tnnt2;Myh8;Tnnc1;Actc1;Atp2a2;Scn3b;Jup;Pln;Casq2;Myh2;Stc1;Camk2d;Myh7;Adrb2;Slc9a1;Myh6;Myh9"
"GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING",0.0396196513470681,0.38515593534997,0.287857117255149,0.78159677875584,1.66656429550983,18,"Myh3;Tnnt2;Myh8;Tnnc1;Actc1"
"GOBP_ACTIN_NUCLEATION",0.376171352074967,0.687793669426454,0.0730744399126987,0.423044402694244,1.06267339469014,53,"Lmod2;Spire1;Actr3;Arpc1b;Arpc1a;Rnh1;Coro1b;Hip1r;Diaph3;Actr2;Gmfg;Nckap1;Wasf2;Arpc5;Arpc3"
"GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.422727272727273,0.716319529527077,0.0593487680335629,0.36653030889868,1.03741077337065,172,"Lmod2;Actn2;Micall2;Hcls1;Evl;Plekhh2;Cotl1;Cttn;Ssh2;Cfl1;Tmsb4x;Pak3;Eln;Enah;Kank1;Fam107a;Cfl2;Prex1;Mtor;Cyfip2;Jak2;Arf6;Hip1r;Diaph3;Twf2;Nckap1l;Esam;Wasl;Twf1;Rhod;Nckap1;Abi1;Arpc5;Msrb2;Arpc3;Arhgap18;Ssh1;Catip;Arhgap28;Hck;Mtpn;Myadm;Brk1;Wdr1;Sh3bp1;Baiap2;Pfn1;Sptbn2;Lmod1"
"GOBP_ACTION_POTENTIAL",0.107602339181287,0.540909508076358,0.143758989039275,0.46006261325167,1.28456131699562,145,"Nrcam;Scn5a;Chrna1;Cacna1i;Abcc8;Myh14;Kcnk3;Atp2a2;Scn3b;Jup;Kcnc2;Casq2;Ank3;Cacnb4;Camk2d;Ntrk3;Gprin3;Mtor;Slc9a1"
"GOBP_ACTIVATED_T_CELL_PROLIFERATION",0.206489675516224,0.618388946501556,0.11331290842208,0.548115111519176,1.27315165000941,33,"Igfbp2;Stat5a;Laptm5;Lgals9;Prkar1a;Lilrb4b;Casp3"
"GOBP_ACTIVATION_OF_GTPASE_ACTIVITY",0.902973395931142,0.954419396836154,0.0391155247681459,0.284870255631002,0.622546056712939,22,"Ect2;Coro1c;Rasgrp1;Rhog;Syde1;Syde2;Bcr"
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.310565635005336,0.66034587104855,0.0713052987340038,0.374220674403507,1.09725940365955,302,"Tlr4;Masp1;Mfhas1;Irak2;Tlr5;Irf4;Ctss;Unc93b1;Ninj1;Irf7;Myd88;Erbin;Akt1;Otulin;Tyrobp;Slc15a3;Cyba;Tlr2;Casp6;App;Smpdl3b;Pak3;Lgals9;Fosl1;Oasl1;Dhx58;Rnf115;Birc3;Cd300a;Rela;Adcy7;Cyld;Tlr8;Tkfc;Ccdc92;Irak1;Rsad2;Tbk1;Lyplal1;Lamp2;Trex1;Oas3;Nfkbiz;Bpifb1;Ifi35;Ppp2ca;Ifih1;Irf2;Riok3;Tlr9;Nagk;Lacc1;Oas1a;Clec4n;S100a8;Rigi;Traf3;Cd36;Gpatch3;Sqstm1;Lyn;Cd14;Ifi205;Hck;Ikbke;Dhx33;Ddx60;Tlr1;Fbxl2;Traf3ip3;Aim2;Kcnj8;Ifi204;Zbp1;Trim11;Pspc1;Letmd1;Slc15a4;Ticam1;Zdhhc18;Ikbkb;Mndal;Nploc4;Pik3r1;Aars2;Trim25;Naglu;Aurkb;Plcg2;Tnip2;Tifab;Tnip1;Tlr7;Irf5"
"GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.233108108108108,0.628736740597878,0.16823816568964,-0.37379778153422,-1.13964070652214,42,"Tpx2;Prkar1b;Zfp91;Lep;Stradb;Itgb1bp1;Cops8;Stk11;Ltb;Prkar2a;Card10"
"GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.442567567567568,0.730823300410929,0.11776578836269,-0.321476394979406,-0.980122419134748,42,"Acvr1;Acvr2a;Hjv;Bmpr2;Gdf11;Acvr2b;Ski;Fgf9;Csnk2b;Dand5;Smad6;Smurf1;Acvrl1;Inhbb;Nog"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.000221634201967657,0.0418002104911001,0.518848077743792,0.604811900905686,1.72978151711171,200,"Krt8;Ankrd1;Myom3;Myh3;Tnnt1;Csrp3;Tnnt2;Lmod2;Myl2;Myoz2;Actn2;Rhoc;Actc1;Pgm5;Evl;Myh14;Ect2;Mybpc1;Flnc;Sorbs1;Myh10;Iqgap3;Edn1;Kctd13;Adprhl1;Gpr65;Tgfbr1;Eln;Cfl2;Prkar1a;Pdcd6ip;Alms1;Amot;Racgap1;Akap13;Mtor;Mybph;Slc9a1;Myh6;Zyx;Myh9;Sdc4;Ccn2;Epb41l1;Itgb1;Csrp1;Nebl;Pdlim1"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.000741027281461039,0.0735567080439747,0.477270815362862,0.681245728763766,1.79931999052091,84,"Serpina3k;Serpina3m;Orm2;Serpina3n;Ass1;Adam8;Il6ra;Lipa;Fcgr2b;Prcp;Tnfrsf11a;Cd163;Vnn1;Fcgr4;H2-T23"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.475743348982786,0.753330756345832,0.069119845655101,0.44337450744149,0.968936018410697,22,"Fcgr2b;Fcgr4;H2-T23;Fcer1g;Ighg2c;Fcgr1;Ext1;Il31ra;C3"
"GOBP_ACUTE_PHASE_RESPONSE",0.000114903404094837,0.0306303331725939,0.538434096309916,0.816681206346871,1.9098028200923,35,"Serpina3k;Serpina3m;Orm2;Serpina3n;Ass1;Il6ra;Tnfrsf11a;Cd163"
"GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.134328358208955,0.556798425455142,0.14551614609036,0.600168719021568,1.38909750427591,32,"Apoc1;Pnpla2;Dgat2;Apoe;Lpl;Sesn2;Scarb1;Gpihbp1;Adora1;Sirt1;Osbpl11;Il18"
"GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS",0.0644736842105263,0.470045555759841,0.20207170902116,0.594429607711344,1.50587775051798,55,"Elovl3;Fasn;Pdk4;Slc27a2;Acss1;Elovl6;Pdk3;Dlat;Pdha1;Acsl1;Elovl7;Dlst;Tpk1;Pdhb;Rpp14;Hsd17b12;Cbr4"
"GOBP_ACYL_COA_METABOLIC_PROCESS",0.00811452565975686,0.19495535534142,0.380730400722792,0.600483372635721,1.60756091817694,97,"Elovl3;Acot4;Dgat2;Fasn;Pdk4;Slc27a2;Nudt7;Acss1;Acot9;Elovl6;Acot6;Oxsm;Nudt8;Pdk3;Dlat;Pdha1;Acsl1;Acot11;Elovl7;Dlst;Dbt;Tpk1;Pdhb;Nme1;Rpp14;Hsd17b12;Dgat1;Acsm5;Cbr4"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",0.00176466117166885,0.106234573757449,0.45505986738723,0.49993492254671,1.47898193697461,375,"Ulbp1;Tlr4;Nfkb2;Rapgef4;Rap1gap2;Tec;Tgfb1;C4b;Stat5a;C1qb;Lat2;Mpeg1;Nectin2;Hlx;Il6ra;Cxcl13;Irf4;Ctss;Unc93b1;Ctsl;Nsd2;Exo1;Irf7;Icam1;Pvr;Myd88;Arid5a;C1qc;H2-Ab1;Clec4d;Cd84;Pirb;Tcirg1;H2-Eb1;Cd74;Dbnl;Lgals9;Cd80;Zap70;Fcgr2b;C1qa;Tnfrsf11a;Samsn1;Relb;Usp5;Paxip1;Adcy7;Tlr8;Psma1;Ly9;Fcgr4;Ccr2;H2-T23;Rsad2;Il7r;Mtor;H2-Aa;Trex1;Lilrb4b;Jak2;Alcam;Nfkbiz;Prkcq;Hfe;Pkn1;Nckap1l;Sema4a;Prkaa1;Psmb4;Sash3;Psma5;Anxa1;Il18bp;Igkc;Tnfrsf21;Loxl3;Clec4n;Sipa1;Itk;Clec4a3;Ptprc;Il27ra;Il12rb1;Fcer1g;Lgals1;Il33;Psma4;B2m;Ighg2c;Lyn;Sirt1;Cracr2a;Cd247;Fbxo38;Psmb3;Ung;Psma2;Dclre1c;Kcnj8;Psma7;Hmces;Slc15a4;Il2rg;Kmt5c;Junb;Mad2l2;H2-Q10;Myo1g;H2-DMb1;Igha;Psma3;Il18;Emp2;Tap2;Clec10a;Tnfrsf13b;Fcgr1;H2-D1;Adgre1;Pms2;Prkcb;Trem2;Lilra6;Akirin2;Il1rl1;Shld3;Rap1gap;Psmb1;Ripk2;Zc3h12a;Cd1d1;Jak3;Mapk3;H2-Ob;Smad7;Stat6;Cd55;Trbc2;Tnfrsf1b;Bach2;Il17re"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.0215940648853918,0.298361951456769,0.352487857583619,0.477895083791968,1.39517994622407,277,"Ulbp1;Tlr4;Nfkb2;Tgfb1;C4b;Stat5a;C1qb;Nectin2;Hlx;Il6ra;Cxcl13;Irf4;Nsd2;Exo1;Irf7;Icam1;Pvr;Myd88;Arid5a;C1qc;Pirb;Tcirg1;H2-Eb1;Cd74;Lgals9;Cd80;Fcgr2b;C1qa;Relb;Usp5;Paxip1;Tlr8;Psma1;Ly9;Fcgr4;Ccr2;H2-T23;Rsad2;Il7r;Mtor;Trex1;Lilrb4b;Nfkbiz;Prkcq;Hfe;Pkn1;Nckap1l;Sema4a;Prkaa1;Psmb4;Sash3;Psma5;Anxa1;Il18bp;Igkc;Loxl3;Clec4n;Ptprc;Il27ra;Il12rb1;Fcer1g;Lgals1;Il33;Psma4;B2m;Ighg2c"
"GOBP_ADAPTIVE_THERMOGENESIS",0.000992140007453309,0.0820596992653396,0.45505986738723,0.580749756281643,1.6293856918993,156,"Sln;Elovl3;Cidea;Tlr4;Ucp1;Arrdc3;Ucp2;Rb1;Clstn3;Fabp5;Trpv2;Lipa;Abhd6;Plac8;Irf4;Acadl;Kdm3a;Cpt2;Aldh1a7;Elovl6;Slc25a5;Il4ra;Adrb2;Pm20d1;Ccr2;Alms1;Npr3;Acsl1;Acot11;Gadd45g;Jak2;Trpv4;Sctr"
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.264659270998415,0.644105983219663,0.102080107662747,0.566065236381788,1.20699590572125,18,"Arrdc3;Chga;Pln;Adra1b;Adrb2"
"GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.180851063829787,0.595299859420174,0.107554375265169,0.443793601258865,1.22835495936502,132,"Rapgef4;Mc2r;Arrdc3;Chga;Ramp3;Gng2;Pln;Cxcl10;Gpr65;App;Adra1b;Pde2a;Prkar1a;Adcy7;Adrb2;Cxcl9;Mrgpre;Abca1;Agrp;Sctr;Mrap;Pde3b;Adcy2;Adcyap1r1;Adcy3;Gnai2;Cnr2;Prkar2b;Gna13;Gper1;Lpar1;Fbn1;Pf4"
"GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.226190476190476,0.626884993527168,0.100633389423036,0.477922622835185,1.22832723810013,66,"Aplnr;Rgs2;Edn1;App;Pde2a;Adrb2;Ric8a;Hcar2;Opn3;Oprd1;Gnai2;Gpr35;Adora1;Cxcr4;P2ry12;Prmt5;Lpar1;Adcy10;C3ar1"
"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.127946127946128,0.548934852613327,0.127505315300183,0.434006820917588,1.23842563919848,193,"Rapgef4;Mc2r;Arrdc3;Aplnr;Chga;Rgs2;Ramp3;Edn1;Gng2;Pln;Cxcl10;Gpr65;App;Adra1b;Pde2a;Prkar1a;Adcy7;Adrb2;Cxcl9;Ric8a;Mrgpre;Abca1;Agrp;Hcar2;Sctr;Mrap;Pde3b;Wasf2;Adcy2;Adcyap1r1;Adcy3;Opn3;Oprd1;Gnai2;Gpr35;Cnr2;Prkar2b;Adora1;Gna13;Cxcr4;P2ry12;Prmt5;Gper1;Lpar1;Fbn1;Pf4"
"GOBP_ADHERENS_JUNCTION_ORGANIZATION",0.531835205992509,0.776869221313666,0.112378519110475,-0.295761387700766,-0.926782228114634,51,"Cdh4;Cdh13;Fermt2;Pip5k1c;Rdx;Specc1l;Actb"
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.458388375165125,0.742077661426117,0.0626618230932491,0.392558943200588,1.01271027098232,73,"Abhd15;Arrdc3;Lipa;Dgat2;Id2;Adig;Lpl;Paxip1;Ccdc92;Arid5b;Fosl2;Arl15;Sptlc2;Prkaa1"
"GOBP_ADRENAL_GLAND_DEVELOPMENT",0.199460916442049,0.611183246806992,0.161978948883402,-0.490052987636843,-1.25560108183621,18,"Dkk3;Wnt4;Nr3c1;Pbx1"
"GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.223926380368098,0.626884993527168,0.110564716336619,0.557334042133807,1.25992295841068,28,"Arrdc3;Chga;Rgs2;Pln;Adra1b;Adrb2;Akap13"
"GOBP_ADULT_BEHAVIOR",0.252707581227437,0.638882705355155,0.0886261133285098,0.426831627775645,1.16809058026256,122,"Uchl1;Gdnf;Cntn2;Sez6l2;Chrnb1;Cstb;Slc7a11;Id2;App;Pcdh17;Cacnb4"
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR",0.178335535006605,0.594676714927505,0.115734447701689,0.495997639067178,1.27955791650287,73,"Uchl1;Gdnf;Cntn2;Sez6l2;Cstb;Id2;App;Cacnb4;Htra2;Wdr47;Hexa;Sez6;Abhd12"
"GOBP_AGGREPHAGY",0.6208,0.8199081232493,0.0573667426768556,0.403305492633684,0.85298638754766,16,"Wdr81;Hspb8"
"GOBP_ALANINE_TRANSPORT",0.139303482587065,0.566831430764194,0.151148761385484,0.66247342903078,1.37226915575894,15,"Slc7a5;Slc36a2;Sfxn1;Slc6a17;Slc38a3"
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",0.604651162790698,0.812938529767009,0.134273452883202,-0.251174028381082,-0.898045039270419,121,"Dkk3;Srebf1;Lep;Gpr146;Wnt4;Prkaa2;Insig2;Marchf6;Lss;Pts;Itpkb;Abcg4;Dhcr24;Ppip5k2;Tm7sf2;Dhfr;Npc1l1;Mapk1;Bmp5;Ipmk;P2ry1"
"GOBP_ALCOHOL_CATABOLIC_PROCESS",0.542503863987635,0.78343207310925,0.0621124188949471,0.411732466568712,0.915834015671549,25,"Gk;Acss1;Aldh2;Apoe;Tkfc;Sult1a1;Aldh1b1;Scarb1;Cyp46a1;Aldh3b1"
"GOBP_ALCOHOL_METABOLIC_PROCESS",0.480645161290323,0.754088907216495,0.0508054139066364,0.344178695038538,1.00775847757176,280,"Apoc1;Pnpla2;Adh1;Cyp1b1;Idh1;Cyb5r3;Rdh12;Gk;Acer2;Lcat;Lipa;Osbpl5;Soat1;Cat;Acadl;Dgat2;Retsat;Minpp1;Srebf2;Coq3;Acss1;Aldh2;Apoe;Aldh1a7;Dhrs4;Inpp4b;Acaa2;Aldh3a2;Tkfc;Abcg1;Sult1a1;Aldh1a2;Gdpd1;Aldh1b1;Pck1;Gch1;Abca1;Sptlc2;Abca2;Scarb1;Itpkc;Fdxr;Prkaa1;Acadvl;Ephx2;Dhrs3;Adcyap1r1;Npc1;Cyp46a1;Asah2;Abca5;Aldh3b1;Tpk1;Impa2;Ippk;Plpp1;Dgat1;Cbr4;Pck2;Gper1;Asah1;Naaa;Mbtps1"
"GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS",0.244031830238727,0.636685876877818,0.143758989039275,-0.475085488045083,-1.18056612155197,16,"Dkk3;Wnt4;Pnpo;Bmp5;Tpi1"
"GOBP_ALDEHYDE_METABOLIC_PROCESS",0.385430463576159,0.692992170697802,0.0713052987340038,0.413461030557213,1.0603278028282,63,"Aldh3a1;Cyp1b1;Idh1;Mgat4a;Esd;Kdm3a;Aldh2;Aldh1a7;Dhrs4;Aldh3a2;Tkfc;Aldh1a2;Aldh1b1;Pck1"
"GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.556473829201102,0.791858342460752,0.0554793308704233,0.369241467177012,0.905649211798508,46,"Psat1;Ass1;Cth;Glul;Got2;Asns;Mri1;Mtrr;Asl;Shmt2;Got1;Plod2;Pcbd1"
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS",0.277330264672037,0.651731336089431,0.0810802057550866,0.403424561014529,1.13591052224109,159,"Ucp2;Serinc5;Psat1;Ass1;Odc1;Slc7a11;Cth;Agmat;Gldc;Dglucy;Fah;Nat8l;Hal;Glul;Got2;Hibch;Hdc;Aspa;Acad8;Ivd;Gclm;Asns;Dpep1;Dlst;Gpt;Mri1;Kyat3;Gcsh;Gclc;Aldh8a1;Mtrr;Nadsyn1;Asl;Dct;Shmt2;Got1;Plod2;Pcbd1;Sms"
"GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.00262736503775816,0.122705865982825,0.431707695803346,0.566217874294319,1.60568032024518,180,"Runx1;Sh3rf1;Lgals3;Stat5a;Vsir;Hlx;Il6ra;Irf4;Ctsl;Myc;Pdp2;Pirb;Tcirg1;H2-Eb1;Gpr65;Lgals9;Cd80;Zap70;Cd300a;Relb;Psma1;Ly9;Ccr2;H2-T23;Rsad2;Tbk1;Mtor;Fosl2;Lilrb4b;Jak2;Nfkbiz;Prkcq;Bcl2;Hfe;Tgfbr2;Nckap1l;Sema4a;Psmb4;Sash3;Psma5;Anxa1;Tyk2;Loxl3;Itk;Clec4a3;Ptprc;Il12rb1;Il15;Lgals1;Psma4;Cracr2a;Cd247;Cblb;Psmb3;Psma2;Psma7;Il2rg;Shb;Cd44;Junb;H2-Q10;Psma3;Cebpb;Il18;Pik3r1"
"GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0162616501560949,0.265386575319909,0.352487857583619,0.550727345309867,1.52549828493417,130,"Runx1;Sh3rf1;Stat5a;Hlx;Il6ra;Irf4;Ctsl;Pdp2;H2-Eb1;Gpr65;Lgals9;Cd80;Zap70;Relb;Psma1;Ly9;Rsad2;Tbk1;Mtor;Fosl2;Lilrb4b;Nfkbiz;Bcl2;Tgfbr2;Nckap1l;Sema4a;Psmb4;Sash3;Psma5;Anxa1;Loxl3;Itk;Il12rb1;Lgals1;Psma4;Cracr2a;Psmb3;Psma2;Psma7;Il2rg;Shb;Junb;Psma3;Il18;Pik3r1"
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.133235724743777,0.556516825715721,0.144630528034484,0.599286837992305,1.40142773501731,35,"Sh3rf1;Vsir;Myc;Lgals9;Zap70;Ccr2;H2-T23;Tgfbr2;Ptprc;Il12rb1;Il15;Cblb;H2-Q10;Il18;Ripk2;Dock2;Cd55"
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",0.022125104517986,0.303475979061248,0.352487857583619,-0.409559427701313,-1.36138830978557,81,"Rbfox1;Hnrnpm;Rbm14;Arglu1;Celf2;Srsf6;Srsf2;Rsrc1;Ddx17;Ddx5;Sfswap;Celf1;Hnrnpul2;Dyrk1a;Srsf7;Myod1;Tial1;Sfpq;Thrap3;Hnrnpul1;Srsf10;Nova2;Wtap;Rbm5;Tia1;Rbm4b;Nsrp1;Strap"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",0.735164835164835,0.877267243986637,0.0321428397352941,0.300066186673872,0.862271319355123,211,"Gdnf;Tgfb1;Timp1;Evl;Thbs1;Kit;Cfl1;Akt1;Edn1;Nrp2;Jun;Tgfbr1;Sema6b;Kank1;Itgb7;Amot;Arid5b;Arhgdib;Ric8a;Mtor;Sgpl1;Sdc4;Arf6;Coro1c;Ilk;Rffl;Itgb1;Pkn1;Tgfbr2;Sema4a;Pdlim1;Map4k4;Nckap1;Zfand5;Macf1;Wasf2;Prr5l"
"GOBP_AMELOGENESIS",0.920398009950249,0.96127029764433,0.0409055783172035,0.282900823986632,0.586010031320978,15,"Tcirg1;Fam20a;Rogdi;Perp;Dmp1;Relt;Slc4a2;Ppara;Csf3r"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS",0.0333716915995397,0.367058896799231,0.266350657088526,0.503109432530514,1.41592189273916,158,"Elovl3;Ugcg;Ccn1;Ass1;Ggt6;Slc7a11;St8sia2;Agmat;Pank1;Nfe2l2;Fasn;Pdk4;Slc27a2;Coasy;Acss1;Pam;B4galnt1;B3galt2;Elovl6;Mgst2;St8sia4;Kdsr;Pm20d1;Pdk3;Dlat;Pdha1;Acsl1;Sptlc2;Prkaa1;Degs1;Gclm;Asns;Elovl7;Dlst;St6galnac4;Asah2;Tpk1;Pdhb;Rpp14;Hsd17b12;Paqr4;Cbr4;Ormdl2;Asah1;Gss;Gclc"
