"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.553566771444138,0.669,0.071,0,"EC-5","Rasgrf2"
0,3.17688607710113,0.591,0.028,0,"EC-5","Palmd"
0,2.30442433922611,0.565,0.018,0,"EC-5","Atp2a3"
0,2.48168625399799,0.448,0.012,0,"EC-5","Gja5"
5.03974828515136e-304,1.97441138562879,0.701,0.085,2.31576433702705e-300,"EC-5","Egfl7"
3.32341766429785e-279,2.81218583064666,0.51,0.043,1.52711041674486e-275,"EC-5","Ramp2"
3.93107421923336e-239,1.44900402626206,0.442,0.036,1.80632860373773e-235,"EC-5","Ccm2l"
8.80560576398325e-227,0.975942261997141,0.718,0.109,4.0461758485503e-223,"EC-5","Flt1"
5.77392445119156e-154,0.636524606307154,0.627,0.116,2.65311828532252e-150,"EC-5","Fyn"
1.31252194044019e-133,0.822582745555493,0.529,0.096,6.03103831632269e-130,"EC-5","Sp100"
6.35261041102303e-98,2.22149929112058,0.318,0.046,2.91902448386508e-94,"EC-5","Mndal"
8.18813938156482e-95,0.722418179269202,0.282,0.039,3.76245004582904e-91,"EC-5","Ggta1"
5.09013239813025e-89,0.513392223791288,0.341,0.059,2.33891583694085e-85,"EC-5","Marveld1"
1.45161541194571e-63,1.12469015077393,0.13,0.009,6.67017281789055e-60,"EC-5","Alox12"
6.59810634159376e-39,0.950683711050132,0.179,0.025,3.03182986396233e-35,"EC-5","Cldn15"
2.61110020566282e-19,1.75829080363103,0.162,0.019,1.19980054450206e-15,"EC-5","Stom"
2.14995858155148e-18,0.272012385993512,0.127,0.028,9.87905968222904e-15,"EC-5","Kctd12b"
2.91481131435362e-16,1.9715149967162,0.166,0.016,1.33935579894549e-12,"EC-5","Fes"
7.66299604000209e-16,2.97445205420315,0.11,0.003,3.52114668038096e-12,"EC-5","Tppp3"
2.72271033241016e-15,1.00758957329675,0.166,0.041,1.25108539774247e-11,"EC-5","H2-Q7"
1.7280932833168e-13,0.707180886521208,0.123,0.016,7.94058863684072e-10,"EC-5","Phf11d"
5.82686961112606e-10,1.62659034130169,0.12,0.015,2.67744658631242e-06,"EC-5","Sncg"
0.00698426722524112,0.345377721655509,0.127,0.012,1,"EC-5","Galnt15"
