"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.15035424009243,0.82,0.106,0,"EC-4","Flt1"
0,1.37557760271608,0.822,0.114,0,"EC-4","Emcn"
0,2.09728287231114,0.732,0.083,0,"EC-4","Egfl7"
0,1.00930037025436,0.607,0.094,0,"EC-4","Sp100"
0,3.13368263591105,0.487,0.027,0,"EC-4","Palmd"
8.95195691292335e-289,0.793571237306559,0.452,0.059,4.11342420148828e-285,"EC-4","Adam15"
2.01106486597446e-279,1.32366189665363,0.435,0.055,9.24084305915266e-276,"EC-4","Kank3"
6.7790000302914e-259,0.924726804843668,0.287,0.018,3.1149505139189e-255,"EC-4","Atp2a3"
1.86744989425566e-242,0.616821190872136,0.611,0.114,8.58093226410477e-239,"EC-4","Fyn"
1.57920362369092e-221,0.840146969054932,0.349,0.045,7.25644065085977e-218,"EC-4","Dram1"
1.86221523388023e-208,2.05205687971949,0.352,0.044,8.55687899967968e-205,"EC-4","Mndal"
3.15740140384234e-198,1.035272066523,0.333,0.035,1.45082594506555e-194,"EC-4","Ccm2l"
4.43618288854318e-196,4.88352006205195,0.307,0.009,2.03842603728559e-192,"EC-4","Thbs2"
5.33188746367576e-150,0.940829718870536,0.274,0.038,2.45000228955901e-146,"EC-4","Ggta1"
1.18952276041493e-123,1.68891307409365,0.262,0.031,5.46585708410662e-120,"EC-4","Abi3"
1.93462126286543e-113,1.66885764954211,0.209,0.024,8.88958470286666e-110,"EC-4","Cldn15"
7.06951745752929e-101,0.586078680614348,0.226,0.039,3.24844327173471e-97,"EC-4","Stk10"
3.9769762360528e-89,1.79787553264873,0.272,0.044,1.82742058046626e-85,"EC-4","Ramp2"
1.13643516614014e-72,0.344863538698464,0.126,0.013,5.22191958841394e-69,"EC-4","B4galt4"
1.74399151283877e-63,0.368260504224234,0.209,0.012,8.01364100149413e-60,"EC-4","Pltp"
7.40036953253137e-54,0.460286861614498,0.169,0.032,3.40046980019816e-50,"EC-4","Zcchc24"
8.7189655170105e-48,2.2250313233153,0.178,0.008,4.00636465506633e-44,"EC-4","Mest"
3.02776893820123e-46,1.52237212696076,0.167,0.019,1.39125982710347e-42,"EC-4","Stom"
8.3541938600635e-43,0.515031538257954,0.111,0.018,3.83875207869918e-39,"EC-4","Krt80"
3.8257592785875e-41,0.996086644158031,0.132,0.028,1.75793638851096e-37,"EC-4","Kctd12b"
4.09375708341307e-27,0.812720419802181,0.117,0.009,1.88108137982831e-23,"EC-4","Tnfrsf19"
1.06377008146905e-25,1.05623727952896,0.126,0.016,4.88802352435027e-22,"EC-4","Phf11d"
1.30338102982589e-23,1.40081941086841,0.113,0.014,5.98903583204995e-20,"EC-4","Sncg"
5.87389384056738e-21,2.74651684232811,0.159,0.016,2.69905421974071e-17,"EC-4","Fes"
6.82563323416167e-13,1.23476535552223,0.115,0.015,3.13637847109729e-09,"EC-4","Gm13387"
9.05578811039147e-06,2.12224425624226,0.126,0.028,0.0416113463672488,"EC-4","Fam167b"
