"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.81445840558824,0.945,0.045,0,"EC-6","Slco4a1"
0,2.47266795764948,0.995,0.118,0,"EC-6","Emcn"
0,1.4551603233458,0.934,0.1,0,"EC-6","Adgrf5"
0,2.76512095128239,0.792,0.04,0,"EC-6","Tm6sf1"
0,1.41070414168244,0.765,0.045,0,"EC-6","Cpne2"
0,1.8562339136308,0.743,0.043,0,"EC-6","Itpripl2"
0,1.78284600869121,0.738,0.06,0,"EC-6","Endod1"
0,1.67386218497346,0.738,0.06,0,"EC-6","Map1b"
0,3.79440333090465,0.71,0.046,0,"EC-6","Cd34"
0,0.943168467813293,0.694,0.03,0,"EC-6","Lepr"
0,1.08225683472245,0.672,0.039,0,"EC-6","Gem"
0,3.46630882827478,0.59,0.011,0,"EC-6","Galnt15"
0,0.933107717236571,0.612,0.037,0,"EC-6","Gprc5b"
0,3.87914884879779,0.574,0.027,0,"EC-6","Fxyd5"
0,3.52102243230616,0.552,0.008,0,"EC-6","Rnf182"
3.16235963029198e-305,1.29479810878482,0.836,0.08,1.45310425011917e-301,"EC-6","Gas7"
9.58030401012112e-304,0.565987451193376,0.934,0.096,4.40214969265065e-300,"EC-6","Hsph1"
2.41503496992364e-298,2.18068505538895,0.628,0.045,1.10970856867991e-294,"EC-6","Dram1"
3.28367158459856e-289,1.83325162497102,0.503,0.028,1.50884709312304e-285,"EC-6","Sacs"
3.92636930528777e-286,4.05152650398128,0.443,0.015,1.80416669577973e-282,"EC-6","3110099E03Rik"
5.61695498901696e-284,2.6427114658884,0.672,0.056,2.58099081745329e-280,"EC-6","Tlr4"
8.80734895687851e-275,1.45759578984498,0.781,0.074,4.04697684568568e-271,"EC-6","Flrt2"
1.7432218010826e-264,0.447328994163635,0.623,0.049,8.01010417597455e-261,"EC-6","Sema3d"
1.53358774198235e-263,0.321530210248002,0.847,0.087,7.04683567440891e-260,"EC-6","Mrps6"
1.13134366848838e-249,0.40595172292243,0.82,0.089,5.19852415670412e-246,"EC-6","Slc4a7"
4.82537888478233e-240,2.03994474829966,0.415,0.01,2.21726159755748e-236,"EC-6","Gfpt2"
1.34504921530953e-235,1.73088031869872,0.415,0.024,6.1805011443473e-232,"EC-6","Hspa1a"
4.07562717296544e-235,1.09734876610506,0.536,0.042,1.87275068597762e-231,"EC-6","Mmd"
1.13071036002986e-223,0.829017065756841,0.934,0.127,5.19561410433722e-220,"EC-6","Prkd1"
2.0040543536017e-219,0.275559799882982,0.863,0.114,9.20862975479983e-216,"EC-6","Csgalnact1"
3.33806307783172e-218,0.995036473671802,0.956,0.142,1.53383998426367e-214,"EC-6","Tmtc1"
2.65784714915284e-209,1.48117151110179,0.459,0.03,1.22128076503573e-205,"EC-6","Pxdc1"
1.60607583382149e-196,0.858179881549511,0.694,0.078,7.37991845640975e-193,"EC-6","Col4a6"
3.19399723789168e-191,4.41193193097964,0.503,0.004,1.46764173081123e-187,"EC-6","Crlf1"
1.00659747233149e-185,0.690618949574614,0.792,0.107,4.62531538536321e-182,"EC-6","Cd9"
1.62053213385275e-183,0.718389286862443,0.71,0.091,7.44634515505339e-180,"EC-6","Hspg2"
9.87856526674026e-180,0.992647730557888,0.628,0.072,4.53920074006715e-176,"EC-6","Stxbp1"
5.63832556002597e-176,1.044572314877,0.59,0.065,2.59081059483194e-172,"EC-6","Adgre5"
2.7760907920857e-174,2.80385406029626,0.377,0.024,1.27561371896338e-170,"EC-6","Cldn15"
2.20398348621061e-172,4.27339515505039,0.399,0.007,1.01273041191377e-168,"EC-6","Loxl4"
3.25648284177687e-164,1.25846309300621,0.596,0.069,1.49635386579647e-160,"EC-6","Colgalt2"
1.63078442788471e-157,1.79356690319224,0.525,0.057,7.49345444613026e-154,"EC-6","Kank3"
9.67212803827473e-154,2.31260962414741,0.355,0.024,4.44434283358724e-150,"EC-6","Ptprr"
6.30128293336932e-149,1.03169230426823,0.607,0.079,2.8954395078832e-145,"EC-6","Afap1l1"
1.59246539068164e-144,1.43979821222316,0.448,0.044,7.31737847018213e-141,"EC-6","Car8"
6.86306447468611e-142,0.899212540502283,0.481,0.053,3.15357812611827e-138,"EC-6","Ank"
5.60460491707733e-137,0.96075374563542,0.617,0.086,2.57531595939703e-133,"EC-6","Arhgef26"
4.9012470733962e-132,1.76361653251624,0.612,0.087,2.25212303022555e-128,"EC-6","Egfl7"
4.559491507986e-130,0.671027659581269,0.317,0.022,2.09508634791957e-126,"EC-6","Tnc"
5.34113449251267e-130,1.5742698169997,0.399,0.039,2.45425129930957e-126,"EC-6","Ggta1"
9.62104812033917e-121,0.867775017709714,0.284,0.017,4.42087161129585e-117,"EC-6","Stc1"
8.81984334164069e-119,1.07731009336656,0.432,0.051,4.0527180154839e-115,"EC-6","Esam"
5.06755455748164e-116,2.4120757124047,0.366,0.032,2.32854131916281e-112,"EC-6","Abi3"
1.98558055908942e-113,0.859205171797567,0.672,0.117,9.12374266901586e-110,"EC-6","Fyn"
1.98719206611445e-109,4.56744912220861,0.344,0.005,9.13114754379592e-106,"EC-6","Nrgn"
9.01264069215722e-109,0.755430465329927,0.585,0.097,4.14130839804624e-105,"EC-6","Sp100"
