"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.39189634193163,0.438,0.013,0,"ATL","Bsnd"
2.88562515610133e-79,2.82478134823381,0.474,0.116,1.32594475922856e-75,"ATL","Pax2"
1.68052767600702e-78,2.39327550939664,0.313,0.053,7.72202467125225e-75,"ATL","Pdgfa"
5.75941684423928e-76,1.62378003322446,0.418,0.091,2.64645203992795e-72,"ATL","Cdkl1"
1.02491413686889e-51,1.29776229869232,0.185,0.028,4.70948045891256e-48,"ATL","Wnt5a"
4.35042206133684e-46,3.66418249721976,0.333,0.092,1.99901893718428e-42,"ATL","Hspg2"
3.62750713060098e-44,5.92005407949473,0.177,0.008,1.66683952651115e-40,"ATL","Lypd2"
3.07928348299565e-39,0.519601633711944,0.349,0.102,1.4149307604365e-35,"ATL","Slc22a23"
5.33089493559545e-35,2.87002155004884,0.181,0.034,2.44954622290611e-31,"ATL","Trp63"
1.79579719426117e-32,4.06892181306467,0.189,0.042,8.25168810763007e-29,"ATL","Abi3bp"
8.30822838861033e-24,2.78608710694155,0.205,0.059,3.81763094456645e-20,"ATL","Degs1"
1.81582963622509e-23,3.35193289559878,0.321,0.129,8.34373717845429e-20,"ATL","Prkd1"
1.46819186274627e-19,2.72031877598924,0.129,0.031,6.7463416093191e-16,"ATL","Isyna1"
1.37080419552776e-18,1.45509113709193,0.41,0.232,6.29884527845006e-15,"ATL","Eef1a1"
3.16162165754248e-18,2.10033768560428,0.277,0.115,1.45276515164077e-14,"ATL","Rps28"
2.45866390444884e-17,1.02773241090101,0.213,0.076,1.12975606409424e-13,"ATL","H1f0"
3.32086476112984e-17,0.822675121240231,0.345,0.169,1.52593735773916e-13,"ATL","Rpl27a"
3.84637658442876e-17,0.472761946799365,0.289,0.125,1.76741004054502e-13,"ATL","Rps21"
6.19397885455874e-17,1.77152804476351,0.285,0.122,2.84613328366974e-13,"ATL","Rps23"
8.28876383644191e-17,0.370101443260941,0.325,0.155,3.80868698284506e-13,"ATL","Jund"
1.59038119472346e-16,2.63888260865476,0.112,0.027,7.30780158975428e-13,"ATL","Gpsm1"
2.42899926274165e-16,3.02209054662166,0.153,0.047,1.11612516122979e-12,"ATL","Epha7"
1.16740416018339e-15,1.91754597059833,0.129,0.035,5.36422211604266e-12,"ATL","Ephb2"
1.42483014270541e-14,1.95046920567953,0.153,0.05,6.54709450573134e-11,"ATL","Mlf2"
2.12995447222145e-14,2.11706656242885,0.1,0.025,9.78714079985758e-11,"ATL","Tor2a"
2.66248543753566e-14,1.09764905594275,0.249,0.11,1.22341205854764e-10,"ATL","Rpl10"
