"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"201","0.59","UP_SEQ_FEATURE","DOMAIN:BZIP","7","2125","44","22331","0.31","2.37e-1","1.00e+0","1.67","1.00e+0","9.92e-1","1.20e-1","FOSL1,CEBPA,HLF,NFE2L3,ATF5,ATF3,CREB5"
"201","0.59","UP_SEQ_FEATURE","DOMAIN:bZIP","8","2125","54","22331","0.35","2.51e-1","1.00e+0","1.56","1.00e+0","9.92e-1","1.38e-1","FOSL1,CEBPA,HLF,MAF,NFE2L3,ATF5,ATF3,CREB5"
"201","0.59","UP_SEQ_FEATURE","REGION:Leucine-zipper","14","2125","113","22331","0.61","2.77e-1","1.00e+0","1.30","1.00e+0","9.92e-1","1.86e-1","CEBPA,HLF,BIK,RELB,FOSL1,MLXIPL,MAF,NFE2L3,E2F1,MLX,ATF5,IKBKE,ATF3,CREB5"
"201","0.59","UP_SEQ_FEATURE","REGION:Basic motif","8","2125","58","22331","0.35","3.12e-1","1.00e+0","1.45","1.00e+0","9.92e-1","1.83e-1","FOSL1,CEBPA,HLF,MAF,NFE2L3,ATF5,ATF3,CREB5"
"201","0.59","INTERPRO","bZIP","8","2166","57","22338","0.35","3.14e-1","1.00e+0","1.45","1.00e+0","9.90e-1","1.84e-1","FOSL1,CEBPA,HLF,MAF,NFE2L3,ATF5,ATF3,CREB5"
"201","0.59","INTERPRO","bZIP_sf","8","2166","57","22338","0.35","3.14e-1","1.00e+0","1.45","1.00e+0","9.90e-1","1.84e-1","FOSL1,CEBPA,HLF,MAF,NFE2L3,ATF5,ATF3,CREB5"
"201","0.59","SMART","BRLZ","8","1123","54","10959","0.35","3.14e-1","1.00e+0","1.45","1.00e+0","9.76e-1","1.84e-1","FOSL1,CEBPA,HLF,MAF,NFE2L3,ATF5,ATF3,CREB5"
"202","0.58","GOTERM_BP_DIRECT","phospholipid translocation","7","2117","34","26481","0.31","5.03e-2","5.53e-1","2.58","1.00e+0","5.38e-1","1.63e-2","P2RX7,ATP8B5,ABCC1,ATP8B4,ATP11A,ABCB1B,ANO3"
"202","0.58","GOTERM_MF_DIRECT","phosphatidylethanolamine flippase activity","3","2128","7","24402","0.13","1.19e-1","8.91e-1","4.91","1.00e+0","8.61e-1","1.77e-2","ATP8B5,ATP11A,ABCB1B"
"202","0.58","GOTERM_MF_DIRECT","ATPase-coupled intramembrane lipid carrier activity","5","2128","22","24402","0.22","1.19e-1","8.91e-1","2.61","1.00e+0","8.61e-1","3.77e-2","ATP8B5,ATP8B4,ABCA3,ATP11A,ABCB1B"
"202","0.58","INTERPRO","HAD_sf","12","2166","78","22338","0.52","1.31e-1","1.00e+0","1.59","1.00e+0","9.90e-1","7.21e-2","ATP8B5,ATP8B4,PHOSPHO1,ATP7B,NT5DC2,EPHX2,ATP13A4,ATP11A,ATP2C2,ACAD10,LPIN3,LHPP"
"202","0.58","INTERPRO","HAD-like_sf","12","2166","81","22338","0.52","1.58e-1","1.00e+0","1.53","1.00e+0","9.90e-1","9.03e-2","ATP8B5,ATP8B4,PHOSPHO1,ATP7B,NT5DC2,EPHX2,ATP13A4,ATP11A,ATP2C2,ACAD10,LPIN3,LHPP"
"202","0.58","INTERPRO","ATPase_P-typ_P_site","6","2166","37","22338","0.26","2.86e-1","1.00e+0","1.67","1.00e+0","9.90e-1","1.44e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","ATPase_P-typ_cyto_dom_N","6","2166","37","22338","0.26","2.86e-1","1.00e+0","1.67","1.00e+0","9.90e-1","1.44e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","ATPase_P-typ_transduc_dom_A_sf","6","2166","37","22338","0.26","2.86e-1","1.00e+0","1.67","1.00e+0","9.90e-1","1.44e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","P_typ_ATPase_HD_dom","6","2166","37","22338","0.26","2.86e-1","1.00e+0","1.67","1.00e+0","9.90e-1","1.44e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","P_typ_ATPase","6","2166","37","22338","0.26","2.86e-1","1.00e+0","1.67","1.00e+0","9.90e-1","1.44e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","UP_SEQ_FEATURE","ACT_SITE:4-aspartylphosphate intermediate","6","2125","40","22331","0.26","3.31e-1","1.00e+0","1.58","1.00e+0","9.92e-1","1.76e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","UP_KW_MOLECULAR_FUNCTION","Translocase","13","1297","103","12834","0.57","3.45e-1","1.00e+0","1.25","1.00e+0","9.05e-1","2.39e-1","ABCC3,ATP8B5,ABCC1,ATP8B4,ABCC2,ABCA3,ABCC6,CYBRD1,ATP11A,ATP2C2,ATP7B,ATP13A4,ABCB1B"
"202","0.58","INTERPRO","ATPase_P-type_domA","5","2166","31","22338","0.22","3.54e-1","1.00e+0","1.66","1.00e+0","9.90e-1","1.77e-1","ATP8B5,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","ATPase_P-typ_TM_dom_sf","6","2166","42","22338","0.26","3.86e-1","1.00e+0","1.47","1.00e+0","9.90e-1","2.18e-1","ATP8B5,ATP8B4,ATP7B,ATP13A4,ATP11A,ATP2C2"
"202","0.58","INTERPRO","P_typ_ATPase_c","3","2166","15","22338","0.13","4.34e-1","1.00e+0","2.06","1.00e+0","9.90e-1","1.72e-1","ATP8B5,ATP8B4,ATP11A"
"202","0.58","INTERPRO","P-type_ATPase_N","3","2166","15","22338","0.13","4.34e-1","1.00e+0","2.06","1.00e+0","9.90e-1","1.72e-1","ATP8B5,ATP8B4,ATP11A"
"202","0.58","INTERPRO","P-type_ATPase_IV","3","2166","15","22338","0.13","4.34e-1","1.00e+0","2.06","1.00e+0","9.90e-1","1.72e-1","ATP8B5,ATP8B4,ATP11A"
"202","0.58","GOTERM_MF_DIRECT","nucleotide binding","13","2128","173","24402","0.57","8.33e-1","1.00e+0","0.86","1.00e+0","9.66e-1","7.52e-1","RARS2,ATP8B5,ATP8B4,GCNT1,ATP11A,ATP2C2,SULT1A1,RAD51,ATP7B,NT5C1A,ATP13A4,SLC27A2,POLE"
"203","0.58","UP_SEQ_FEATURE","DOMAIN:Fibrinogen C-terminal","6","2125","32","22331","0.26","1.83e-1","1.00e+0","1.97","1.00e+0","9.92e-1","7.81e-2","MFAP4,CNTNAP2,CNTNAP5A,TNN,TNC,ANGPTL3"
"203","0.58","INTERPRO","Fibrinogen-like_C","6","2166","32","22338","0.26","1.94e-1","1.00e+0","1.93","1.00e+0","9.90e-1","8.39e-2","MFAP4,CNTNAP2,CNTNAP5A,TNN,TNC,ANGPTL3"
"203","0.58","INTERPRO","Fibrinogen_a/b/g_C_dom","6","2166","32","22338","0.26","1.94e-1","1.00e+0","1.93","1.00e+0","9.90e-1","8.39e-2","MFAP4,CNTNAP2,CNTNAP5A,TNN,TNC,ANGPTL3"
"203","0.58","SMART","FBG","4","1123","22","10959","0.17","3.95e-1","1.00e+0","1.77","1.00e+0","9.76e-1","1.83e-1","MFAP4,TNN,TNC,ANGPTL3"
"203","0.58","INTERPRO","Fibrinogen_a/b/g_C_1","4","2166","25","22338","0.17","4.42e-1","1.00e+0","1.65","1.00e+0","9.90e-1","2.20e-1","MFAP4,TNN,TNC,ANGPTL3"
"204","0.58","INTERPRO","Small_GTPase_Rab","4","2166","16","22338","0.17","1.98e-1","1.00e+0","2.58","1.00e+0","9.90e-1","6.23e-2","RAB40B,RAB15,RAB27A,RAB27B"
"204","0.58","SMART","RAN","12","1123","83","10959","0.52","2.26e-1","1.00e+0","1.41","1.00e+0","9.76e-1","1.39e-1","CRACR2A,RAB40B,RAB31,RRAS,RAB15,RASEF,RAB19,RAB27A,RHOU,RAB27B,RHOF,RAB7B"
"204","0.58","UP_SEQ_FEATURE","REGION:Switch-I","5","2125","29","22331","0.22","2.96e-1","1.00e+0","1.81","1.00e+0","9.92e-1","1.36e-1","CRACR2A,RAB40B,RASEF,RAB27A,RAB27B"
"204","0.58","UP_SEQ_FEATURE","REGION:Switch-II","5","2125","29","22331","0.22","2.96e-1","1.00e+0","1.81","1.00e+0","9.92e-1","1.36e-1","CRACR2A,RAB40B,RASEF,RAB27A,RAB27B"
"204","0.58","GOTERM_MF_DIRECT","G protein activity","13","2128","118","24402","0.57","3.32e-1","1.00e+0","1.26","1.00e+0","9.66e-1","2.28e-1","RASL11B,RASL10B,RASEF,RAB27A,RAB27B,CRACR2A,RAB31,RAB40B,RAP2B,RRAS,RAB15,RAB19,RAB7B"
"205","0.57","INTERPRO","Dynamin_GTPase_CS","3","2166","6","22338","0.13","1.08e-1","1.00e+0","5.16","1.00e+0","9.90e-1","1.45e-2","DNM3,MX2,MX1"
"205","0.57","INTERPRO","Dynamin_stalk","3","2166","6","22338","0.13","1.08e-1","1.00e+0","5.16","1.00e+0","9.90e-1","1.45e-2","DNM3,MX2,MX1"
"205","0.57","INTERPRO","GED","3","2166","6","22338","0.13","1.08e-1","1.00e+0","5.16","1.00e+0","9.90e-1","1.45e-2","DNM3,MX2,MX1"
"205","0.57","SMART","GED","3","1123","6","10959","0.13","1.19e-1","9.81e-1","4.88","1.00e+0","9.56e-1","1.69e-2","DNM3,MX2,MX1"
"205","0.57","UP_SEQ_FEATURE","DOMAIN:GED","3","2125","7","22331","0.13","1.38e-1","1.00e+0","4.50","1.00e+0","9.92e-1","2.25e-2","DNM3,MX2,MX1"
"205","0.57","INTERPRO","Dynamin_GTPase","3","2166","7","22338","0.13","1.42e-1","1.00e+0","4.42","1.00e+0","9.90e-1","2.36e-2","DNM3,MX2,MX1"
"205","0.57","INTERPRO","Dynamin","3","2166","7","22338","0.13","1.42e-1","1.00e+0","4.42","1.00e+0","9.90e-1","2.36e-2","DNM3,MX2,MX1"
"205","0.57","INTERPRO","GED_dom","3","2166","7","22338","0.13","1.42e-1","1.00e+0","4.42","1.00e+0","9.90e-1","2.36e-2","DNM3,MX2,MX1"
"205","0.57","SMART","DYNc","3","1123","7","10959","0.13","1.56e-1","1.00e+0","4.18","1.00e+0","9.76e-1","2.74e-2","DNM3,MX2,MX1"
"205","0.57","UP_SEQ_FEATURE","DOMAIN:Dynamin-type G","3","2125","14","22331","0.13","3.90e-1","1.00e+0","2.25","1.00e+0","9.92e-1","1.42e-1","DNM3,MX2,MX1"
"205","0.57","INTERPRO","G_DYNAMIN_dom","3","2166","14","22338","0.13","3.99e-1","1.00e+0","2.21","1.00e+0","9.90e-1","1.48e-1","DNM3,MX2,MX1"
"205","0.57","INTERPRO","Dynamin_N","3","2166","15","22338","0.13","4.34e-1","1.00e+0","2.06","1.00e+0","9.90e-1","1.72e-1","DNM3,MX2,MX1"
"205","0.57","UP_SEQ_FEATURE","REGION:G1 motif","4","2125","42","22331","0.17","7.76e-1","1.00e+0","1.00","1.00e+0","9.92e-1","5.76e-1","DNM3,MX2,MX1,SEPTIN4"
"205","0.57","UP_SEQ_FEATURE","REGION:G3 motif","4","2125","42","22331","0.17","7.76e-1","1.00e+0","1.00","1.00e+0","9.92e-1","5.76e-1","DNM3,MX2,MX1,SEPTIN4"
"205","0.57","UP_SEQ_FEATURE","REGION:G4 motif","4","2125","42","22331","0.17","7.76e-1","1.00e+0","1.00","1.00e+0","9.92e-1","5.76e-1","DNM3,MX2,MX1,SEPTIN4"
