"Cluster","Cluster Enrichment Score","Category","Term","Count","List Total","Pop Hits","Pop Total","%","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"11","2.61","KEGG_PATHWAY","Pathways in cancer","14","169","549","11151","4.31","7.11e-2","4.91e-1","1.68","1.00e+0","4.60e-1","3.93e-2","EDN1,HSP90AA1,HSP90AB1,GSTO1,TGFA,WNT16,ESR1,BBC3,FRAT2,GSTA4,GSTA1,GSTA13,BIRC3,FGF10"
"11","2.61","INTERPRO","Thioredoxin-like_sf","5","312","135","22338","1.54","1.20e-1","1.00e+0","2.65","1.00e+0","9.91e-1","4.12e-2","CLIC6,GSTA4,GSTO1,GSTA1,GSTA13"
"11","2.61","KEGG_PATHWAY","Chemical carcinogenesis - reactive oxygen species","5","169","229","11151","1.54","4.54e-1","1.00e+0","1.44","1.00e+0","9.41e-1","2.67e-1","GSTA4,GSTO1,EPHX2,GSTA1,GSTA13"
"12","2.27","UP_KW_CELLULAR_COMPONENT","Microsome","13","264","171","19217","4.00","4.31e-6","1.81e-4","5.53","1.81e-4","1.64e-4","7.23e-7","CYP4A12A,SRD5A2,FBXO2,CYP4B1,CYP7B1,FMO5,TMT1B,DHRS9,CYP2C55,CYP2J13,CYP2A4,CES1F,UGT1A2"
"12","2.27","GOTERM_CC_DIRECT","intracellular membrane-bounded organelle","10","310","156","26676","3.08","9.00e-5","3.87e-3","5.52","2.67e-2","3.73e-3","1.53e-5","PECR,CYP4A12A,ZNRF2,CYP2C55,CYP2J13,CYP2A4,LIPO3,LIPO2,AP1S2,CYP7B1"
"12","2.27","GOTERM_MF_DIRECT","heme binding","10","312","193","24402","3.08","8.67e-4","6.79e-2","4.05","4.49e-1","6.66e-2","2.01e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CBS,CYP4B1,CYP7B1,STEAP1,IDO2"
"12","2.27","UP_KW_MOLECULAR_FUNCTION","Monooxygenase","8","201","99","12834","2.46","8.92e-4","1.49e-2","5.16","5.80e-2","1.43e-2","1.59e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1,FMO5"
"12","2.27","UP_SEQ_FEATURE","BINDING:axial binding residue","9","304","156","22331","2.77","1.34e-3","1.84e-1","4.24","7.25e-1","1.83e-1","2.97e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CBS,CYP4B1,CYP7B1,STEAP1"
"12","2.27","GOTERM_MF_DIRECT","monooxygenase activity","8","312","129","24402","2.46","1.36e-3","9.08e-2","4.85","6.07e-1","8.91e-2","2.61e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1,FMO5"
"12","2.27","KEGG_PATHWAY","Arachidonic acid metabolism","7","169","89","11151","2.15","2.22e-3","3.75e-2","5.19","4.09e-1","3.51e-2","3.94e-4","CYP4A12A,CYP2C55,CYP2J13,EPHX2,GGT1,CBR3,PTGES"
"12","2.27","INTERPRO","Cyt_P450","7","312","103","22338","2.15","3.21e-3","2.19e-1","4.87","9.65e-1","2.17e-1","6.12e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1"
"12","2.27","INTERPRO","Cyt_P450_sf","7","312","104","22338","2.15","3.37e-3","2.19e-1","4.82","9.70e-1","2.17e-1","6.48e-4","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1"
"12","2.27","GOTERM_BP_DIRECT","linoleic acid metabolic process","4","303","31","26481","1.23","5.21e-3","3.59e-1","11.28","1.00e+0","3.56e-1","4.14e-4","CYP4A12A,CYP2C55,CYP2J13,EPHX2"
"12","2.27","GOTERM_MF_DIRECT","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","7","312","127","24402","2.15","5.83e-3","2.12e-1","4.31","9.82e-1","2.08e-1","1.26e-3","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1"
"12","2.27","INTERPRO","Cyt_P450_E_grp-I","6","312","83","22338","1.85","6.07e-3","3.52e-1","5.18","9.98e-1","3.48e-1","1.08e-3","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1"
"12","2.27","UP_KW_LIGAND","Heme","10","131","180","6902","3.08","6.71e-3","1.07e-1","2.93","1.94e-1","1.07e-1","2.14e-3","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CBS,CYP4B1,CYP7B1,STEAP1,IDO2"
"12","2.27","COG_ONTOLOGY","Secondary metabolites biosynthesis, transport, and catabolism","8","44","117","2099","2.46","8.43e-3","4.64e-2","3.26","9.66e-2","4.64e-2","2.39e-3","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,BCO2,CYP7B1"
"12","2.27","GOTERM_MF_DIRECT","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","5","312","67","24402","1.54","1.06e-2","3.16e-1","5.84","9.99e-1","3.10e-1","1.67e-3","CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1"
"12","2.27","INTERPRO","Cyt_P450_CS","6","312","96","22338","1.85","1.11e-2","4.43e-1","4.47","1.00e+0","4.39e-1","2.29e-3","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1"
"12","2.27","GOTERM_MF_DIRECT","arachidonate epoxygenase activity","4","312","47","24402","1.23","2.20e-2","5.22e-1","6.66","1.00e+0","5.12e-1","3.03e-3","CYP4A12A,CYP2C55,CYP2J13,CYP2A4"
"12","2.27","GOTERM_MF_DIRECT","iron ion binding","7","312","193","24402","2.15","3.77e-2","6.49e-1","2.84","1.00e+0","6.37e-1","1.24e-2","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CYP4B1,CYP7B1"
"12","2.27","GOTERM_BP_DIRECT","epoxygenase P450 pathway","3","303","38","26481","0.92","6.97e-2","1.00e+0","6.90","1.00e+0","9.91e-1","9.31e-3","CYP2C55,CYP2J13,CYP2A4"
"12","2.27","UP_KW_LIGAND","Iron","12","131","398","6902","3.69","1.29e-1","5.89e-1","1.59","9.88e-1","5.89e-1","7.44e-2","CYP27B1,CYP4A12A,CYP2C55,CYP2J13,CYP2A4,CBS,CYP4B1,BCO2,CYP7B1,STEAP1,IDO2,POLE"
"12","2.27","INTERPRO","Cytochrome_P450_fam2","3","312","49","22338","0.92","1.49e-1","1.00e+0","4.38","1.00e+0","9.91e-1","3.10e-2","CYP2C55,CYP2J13,CYP2A4"
