"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"ATL","PODO","Wnt5a","Fzd2",0.00608211194900255,0,"WNT5A_FZD2","Wnt5a  - Fzd2","ncWNT","Secreted Signaling","KEGG: mmu04310"
"ATL","EC-5","Wnt5a","Mcam",0.000902667126945673,0,"WNT5A_MCAM","Wnt5a  - Mcam","ncWNT","Secreted Signaling","PMID: 24335906"
"ATL","vSMC/MC","Wnt5a","Mcam",0.00367951404856862,0,"WNT5A_MCAM","Wnt5a  - Mcam","ncWNT","Secreted Signaling","PMID: 24335906"
"TAL-1","PT-1","Egf","Egfr",0.201222527858163,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","PT-1","Egf","Egfr",0.160444949185386,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"EC-2","PT-1","Egf","Egfr",0.046636297884474,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"EC-1(gEC)","PT-1","Egf","Egfr",0.0557542430497711,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","PT-1","Egf","Egfr",0.10193167267674,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","PT-1","Egf","Egfr",0.0593772042837875,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","PT-1","Egf","Egfr",0.0686897593826936,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"vSMC/MC","PT-1","Egf","Egfr",0.0248479529416134,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"IMM","PT-1","Egf","Egfr",0.0555098713117765,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","TAL-1","Egf","Egfr",0.0302265602985834,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","TAL-1","Egf","Egfr",0.0230990985728656,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","DCT/CNT","Egf","Egfr",0.0296757161701783,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","DCT/CNT","Egf","Egfr",0.0226751071330991,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","PC_CNT","Egf","Egfr",0.0794984932120687,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","PC_CNT","Egf","Egfr",0.0614893201557883,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","PC_CNT","Egf","Egfr",0.0374545527913686,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","PC_CNT","Egf","Egfr",0.021183089956059,0.01,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","PC_CNT","Egf","Egfr",0.0246624469246223,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","FIB","Egf","Egfr",0.042666343729101,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","FIB","Egf","Egfr",0.032704487819803,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","IC-B","Egf","Egfr",0.0208492715859747,0.02,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","Undef","Egf","Egfr",0.131019422292804,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","Undef","Egf","Egfr",0.102640371705223,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"EC-2","Undef","Egf","Egfr",0.0284451098166603,0.03,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","Undef","Egf","Egfr",0.0636108174426816,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","Undef","Egf","Egfr",0.0364060150318573,0.01,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","Undef","Egf","Egfr",0.0422777635456882,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"IMM","Undef","Egf","Egfr",0.0339807829357338,0.02,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","PT-2","Egf","Egfr",0.167715274479762,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","PT-2","Egf","Egfr",0.132600705924771,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"EC-2","PT-2","Egf","Egfr",0.03765696066231,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"EC-1(gEC)","PT-2","Egf","Egfr",0.0451023932532855,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","PT-2","Egf","Egfr",0.0832353007911701,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","PT-2","Egf","Egfr",0.0480684235570914,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","PT-2","Egf","Egfr",0.0557123922747734,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"IMM","PT-2","Egf","Egfr",0.0449024885872966,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","Uro","Egf","Egfr",0.102034940182482,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","Uro","Egf","Egfr",0.0793606284566634,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","Uro","Egf","Egfr",0.0487028791923173,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","Uro","Egf","Egfr",0.0276853339008428,0.04,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","Uro","Egf","Egfr",0.0321975636885848,0.03,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","ATL","Egf","Egfr",0.0422502279651321,0.03,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","PECs?","Egf","Egfr",0.108785666318913,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","PECs?","Egf","Egfr",0.0847527903724971,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","PECs?","Egf","Egfr",0.0521299482125833,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","PECs?","Egf","Egfr",0.0296796056548922,0.04,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","PECs?","Egf","Egfr",0.034505332518877,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-1","PROLIF","Egf","Egfr",0.17678882110394,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"DCT/CNT","PROLIF","Egf","Egfr",0.140094294843587,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"TAL-2","PROLIF","Egf","Egfr",0.0882228758407489,0,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"FIB","PROLIF","Egf","Egfr",0.0510661294810249,0.03,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PODO","PROLIF","Egf","Egfr",0.0591571769643172,0.01,"EGF_EGFR","Egf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PT-1","Btc","Egfr",0.0159805596292807,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PT-1","Btc","Egfr",0.00911099436504214,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","TAL-1","Btc","Egfr",0.00200532228996879,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","TAL-1","Btc","Egfr",0.00113635656362982,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","DCT/CNT","Btc","Egfr",0.00196773406141027,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","DCT/CNT","Btc","Egfr",0.00111503823290789,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PC_CNT","Btc","Egfr",0.00553682265615711,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PC_CNT","Btc","Egfr",0.00314237134639609,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","EC-2","Btc","Egfr",9.16257920691805e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","EC-2","Btc","Egfr",5.18766509392372e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","EC-3","Btc","Egfr",6.97879340715273e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","EC-3","Btc","Egfr",3.95135412712004e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","EC-4","Btc","Egfr",8.90409673130689e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","EC-4","Btc","Egfr",5.04131703345257e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","EC-1(gEC)","Btc","Egfr",4.3145871861524e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","EC-1(gEC)","Btc","Egfr",2.44286710346155e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","EC-5","Btc","Egfr",3.67646701338299e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","EC-5","Btc","Egfr",2.08156541368709e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","TAL-2","Btc","Egfr",4.49188478718119e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","TAL-2","Btc","Egfr",2.54320821392195e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","FIB","Btc","Egfr",0.00286492729832419,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","FIB","Btc","Egfr",0.00162407535429014,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PODO","Btc","Egfr",4.18256827158983e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PODO","Btc","Egfr",2.36811823377004e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","IC-B","Btc","Egfr",0.00137082841026856,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","IC-B","Btc","Egfr",0.000776593783153778,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","Undef","Btc","Egfr",0.00962636212491668,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","Undef","Btc","Egfr",0.00547308417397435,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","IC-A","Btc","Egfr",0.00142219429955964,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","IC-A","Btc","Egfr",0.000805711254595605,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PT-2","Btc","Egfr",0.0128242706555145,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PT-2","Btc","Egfr",0.00730143232123676,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","Uro","Btc","Egfr",0.00727205634961521,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","Uro","Btc","Egfr",0.00413030353372675,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","ATL","Btc","Egfr",0.00283583641211614,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","ATL","Btc","Egfr",0.00160756394505092,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","vSMC/MC","Btc","Egfr",0.000948268766468042,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","vSMC/MC","Btc","Egfr",0.000537109218231181,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","IMM","Btc","Egfr",0.000110501282343088,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","IMM","Btc","Egfr",6.25663183950543e-05,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PECs?","Btc","Egfr",0.00780769573441346,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PECs?","Btc","Egfr",0.00443556413538736,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","PROLIF","Btc","Egfr",0.0136555643238597,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","PROLIF","Btc","Egfr",0.00777754562138288,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PC_CNT","ADIPO","Btc","Egfr",3.93267807366479e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"ADIPO","ADIPO","Btc","Egfr",2.22659690244835e-06,0,"BTC_EGFR","Btc  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PT-1","Hbegf","Egfr",0.00186647757970108,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","TAL-1","Hbegf","Egfr",0.000231313679233884,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","DCT/CNT","Hbegf","Egfr",0.000226970319217778,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PC_CNT","Hbegf","Egfr",0.000640677400821205,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","EC-2","Hbegf","Egfr",1.05503554935986e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","EC-3","Hbegf","Egfr",8.0362417317785e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","EC-4","Hbegf","Egfr",1.02527205775592e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","EC-1(gEC)","Hbegf","Egfr",4.9682296281754e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","EC-5","Hbegf","Egfr",4.2334129353067e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","TAL-2","Hbegf","Egfr",5.17221018323611e-07,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","FIB","Hbegf","Egfr",0.00033072101313782,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PODO","Hbegf","Egfr",4.81620475764852e-06,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","IC-B","Hbegf","Egfr",0.000158036003679817,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","Undef","Hbegf","Egfr",0.00111795201151248,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","IC-A","Hbegf","Egfr",0.000163965183605578,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PT-2","Hbegf","Egfr",0.00149360200614475,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","Uro","Hbegf","Egfr",0.000842765320953161,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","ATL","Hbegf","Egfr",0.00032735437621687,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","vSMC/MC","Hbegf","Egfr",0.000109280289654893,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","IMM","Hbegf","Egfr",1.2724936231762e-05,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PECs?","Hbegf","Egfr",0.000905272908276115,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","PROLIF","Hbegf","Egfr",0.00159160431584292,0,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"PROLIF","ADIPO","Hbegf","Egfr",4.52830570657617e-07,0.01,"HBEGF_EGFR","Hbegf  - Egfr","EGF","Secreted Signaling","KEGG: mmu04012"
"Undef","FIB","Pdgfa","Pdgfra",0.00338020618503681,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","FIB","Pdgfa","Pdgfra",0.00370637488763663,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","FIB","Pdgfa","Pdgfra",0.0461858738967024,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","PT-1","Pdgfa","Pdgfrb",0.000316984393106842,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","PT-1","Pdgfa","Pdgfrb",0.000347704253068683,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","PT-1","Pdgfa","Pdgfrb",0.00455980479789448,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","TAL-1","Pdgfa","Pdgfrb",4.46872693622132e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","TAL-1","Pdgfa","Pdgfrb",4.90193338424734e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","TAL-1","Pdgfa","Pdgfrb",0.000645176366159841,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","DCT/CNT","Pdgfa","Pdgfrb",4.12448774547012e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","DCT/CNT","Pdgfa","Pdgfrb",4.52432453543683e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","DCT/CNT","Pdgfa","Pdgfrb",0.000595504079157893,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","PC_CNT","Pdgfa","Pdgfrb",0.000111780852558785,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","PC_CNT","Pdgfa","Pdgfrb",0.000122616292436374,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","PC_CNT","Pdgfa","Pdgfrb",0.00161239209234633,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","EC-2","Pdgfa","Pdgfrb",4.61239822527391e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","EC-2","Pdgfa","Pdgfrb",5.05955139131358e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","EC-2","Pdgfa","Pdgfrb",6.66265195989834e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","EC-3","Pdgfa","Pdgfrb",1.22019342798381e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","EC-3","Pdgfa","Pdgfrb",1.33848491490105e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","EC-3","Pdgfa","Pdgfrb",0.000176234672505127,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","EC-4","Pdgfa","Pdgfrb",4.38739717331291e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","EC-4","Pdgfa","Pdgfrb",4.81273748063922e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","EC-4","Pdgfa","Pdgfrb",6.33764939498881e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","EC-1(gEC)","Pdgfa","Pdgfrb",1.67076896285804e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","EC-1(gEC)","Pdgfa","Pdgfrb",1.8327402407936e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","EC-1(gEC)","Pdgfa","Pdgfrb",0.00024129030030729,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","EC-5","Pdgfa","Pdgfrb",1.26637098082848e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","EC-5","Pdgfa","Pdgfrb",1.38913909771766e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","EC-5","Pdgfa","Pdgfrb",0.000182903325628141,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","TAL-2","Pdgfa","Pdgfrb",2.96494580125751e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","TAL-2","Pdgfa","Pdgfrb",3.25238614947611e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","TAL-2","Pdgfa","Pdgfrb",4.28306787249078e-05,0.01,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","FIB","Pdgfa","Pdgfrb",0.00173140512291218,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","FIB","Pdgfa","Pdgfrb",0.00189885721287047,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","FIB","Pdgfa","Pdgfrb",0.0242994059971405,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","PODO","Pdgfa","Pdgfrb",7.72928007843546e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","PODO","Pdgfa","Pdgfrb",8.4785982876597e-06,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","PODO","Pdgfa","Pdgfrb",0.000111643008363492,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","IC-B","Pdgfa","Pdgfrb",2.99850779360767e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","IC-B","Pdgfa","Pdgfrb",3.2891932347347e-05,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"ATL","IC-B","Pdgfa","Pdgfrb",0.000432997737203056,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Undef","Undef","Pdgfa","Pdgfrb",0.00021533922016707,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"Uro","Undef","Pdgfa","Pdgfrb",0.000236210684628568,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
