"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"13","ENSMUSG00000011096","Akt1s1",-0.562977189561846,0.0919039191948272,-0.00793724921360717,0.00250530647417835,0,0.0044501029893026,0.163246257395178,"Worsening","Rescue","Rescue"
"14","ENSMUSG00000013419","Zbtb47",0.612664300102229,-0.0514037459062234,0.0533215109479502,-0.000962564973263064,0,0.00157111320686133,0.0839019768209868,"Worsening","Rescue","Rescue"
"15","ENSMUSG00000013766","Ly6g6e",0.894660829842004,-0.0400961241145694,0.00201138574669213,-0.00303922125582647,0,0.00339706529497128,0.0448171226202564,"Worsening","Rescue","Rescue"
"16","ENSMUSG00000014550","Rbsn",-0.628153273695064,0.0872274004471607,-0.062821212368171,0.000983921799531449,0,0.00156637215904902,0.138863242619197,"Worsening","Rescue","Rescue"
"17","ENSMUSG00000017307","Acot8",-0.411218582541427,0.0277710058477029,-0.229631709597276,0.0121249826775574,0,0.0294854930986392,0.0675334409161949,"Worsening","Rescue","Rescue"
"18","ENSMUSG00000017978","Cadps2",0.576651410433143,-0.0688465965511706,0.00800842218738478,-0.00352522489902328,0,0.00611326849330926,0.119390320227358,"Worsening","Rescue","Rescue"
"19","ENSMUSG00000018800","Abca5",0.472832108567161,-0.00726248846594605,0.0591484938426423,-0.00422310382431838,0,0.00893150813534173,0.0153595501116746,"Worsening","Rescue","Rescue"
"20","ENSMUSG00000018841","Rad51d",-0.615476666145776,0.0709630790850859,-0.0422497045964054,0.00451658657403309,0,0.00733835549333941,0.115297756988042,"Worsening","Rescue","Rescue"
"21","ENSMUSG00000019767","Ccdc170",-0.838012231217321,0.0445813759044682,-0.010691753450536,0.00498520756829572,0,0.00594884821794792,0.0531989561055785,"Worsening","Rescue","Rescue"
"22","ENSMUSG00000020085","Aifm2",0.473150032680833,-0.0472926133374891,0.0080728366616243,-0.00864693807093288,0,0.0182752562056056,0.0999526790044431,"Worsening","Rescue","Rescue"
"23","ENSMUSG00000020219","Timm13",-0.342298221078385,0.000508825014485114,-0.045451450486064,0.000943291441249075,0,0.00275575911051278,0.00148649622800288,"Worsening","Rescue","Rescue"
"24","ENSMUSG00000020297","Nsg2",0.643447503337112,-0.0652849056479658,0.0004064341547228,-0.00660415497846567,0,0.0102637044113382,0.101461122017536,"Worsening","Rescue","Rescue"
"25","ENSMUSG00000020553","Pctp",-0.447226301847531,0.00582953070001177,-0.0623324055124687,0.00780922800795971,0,0.0174614685578623,0.0130348565724544,"Worsening","Rescue","Rescue"
"26","ENSMUSG00000020571","Pdia6",-0.510272540984676,0.014181844267316,-0.0433187952331471,0.0124482355231046,0,0.0243952682601403,0.0277926855322241,"Worsening","Rescue","Rescue"
"27","ENSMUSG00000020936","Nmt1",-0.555585635039761,0.0206448105928348,-0.00354942408026249,0.0145728246553338,0,0.0262296642250134,0.0371586471838087,"Worsening","Rescue","Rescue"
"28","ENSMUSG00000021094","Dhrs7",0.523786134662218,-0.0732917808494195,0.057944676473084,-0.0136259733368824,0,0.0260143834194267,0.139926920548755,"Worsening","Rescue","Rescue"
"29","ENSMUSG00000021147","Wdr37",-0.403182518833639,0.0166864658698799,-0.0045636918336912,0.00977156063472491,0,0.0242360721962671,0.0413868783749652,"Worsening","Rescue","Rescue"
"30","ENSMUSG00000021481","Zfp346",0.43040022551736,-0.0535054239041079,0.0882613640211717,-0.0029694609530044,0,0.00689930157316943,0.124315510847588,"Worsening","Rescue","Rescue"
"31","ENSMUSG00000021508","Cxcl14",-0.475937605252228,0.0180402806805556,-0.11176769123032,0.17384152197295,0,0.3652611604011,0.0379047179325008,"Worsening","Rescue","Rescue"
