"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"164","ENSMUSG00000022814","Umps",-0.378626755843355,0.0472402939727989,0.187821744737354,-0.000187915238838818,0.496060412632487,0,0.124767447740389,"Rescue","Worsening","Rescue"
"165","ENSMUSG00000022831","Hcls1",0.64610835685814,-0.220814112408077,-0.210523548174788,0.0419624589952069,0.325833191817097,0,0.341760186297295,"Rescue","Worsening","Rescue"
"166","ENSMUSG00000022858","Tra2b",-0.301134774359734,0.0383731024540205,0.0298663130052493,-0.00122676516933274,0.099179223219073,0,0.127428333494889,"Rescue","Worsening","Rescue"
"167","ENSMUSG00000022884","Eif4a2",-0.24194543227603,0.0143309984844506,0.0501861025921327,-0.000201791042588256,0.20742736128565,0,0.0592323580967657,"Rescue","Worsening","Rescue"
"168","ENSMUSG00000022893","Adamts1",0.63317086410265,-0.189352809628452,-0.240340727284301,0.0112482357599303,0.379582733366797,0,0.299054837112268,"Rescue","Worsening","Rescue"
"169","ENSMUSG00000022894","Adamts5",0.630755027808127,-0.461018965294568,-0.300549480752664,0.012064410266581,0.476491613229105,0,0.730900183065696,"Rescue","Worsening","Rescue"
"170","ENSMUSG00000022906","Parp9",0.633855852086637,-0.0617217104585348,-0.086279312141682,0.00426043875157313,0.136118191316926,0,0.0973749950487141,"Rescue","Worsening","Rescue"
"171","ENSMUSG00000022971","Ifnar2",0.233497794238225,-0.156393510532732,-0.186734363159221,0.0439241830450021,0.799726454669232,0,0.669785815506131,"Rescue","Worsening","Rescue"
"172","ENSMUSG00000023008","Fmnl3",0.508358113276241,-0.0710921153217729,-0.0794469299448016,0.00109810723569405,0.156281424196785,0,0.139846524458126,"Rescue","Worsening","Rescue"
"173","ENSMUSG00000023025","Larp4",-0.480155976469841,0.00486451877034247,0.0327105241878828,-9.91271413433314e-06,0.0681247881748221,0,0.0101311219868738,"Rescue","Worsening","Rescue"
"174","ENSMUSG00000023191","P3h3",0.413912879373239,-0.349934661924257,-0.229554203337034,0.0119751467208156,0.554595459036291,0,0.845430715889152,"Rescue","Worsening","Rescue"
"175","ENSMUSG00000023259","Slc26a6",0.88313187545343,-0.244771347662576,-0.378462550713693,0.00609936686777818,0.42854590716633,0,0.277162850154064,"Rescue","Worsening","Rescue"
"176","ENSMUSG00000023266","Frs3",-0.508347152206025,0.00929508812934732,0.0199765124679512,-0.000916141692937371,0.039296989038418,0,0.0182849222013152,"Rescue","Worsening","Rescue"
"177","ENSMUSG00000023336","Wfdc1",0.675070495107903,-0.118185553357233,-0.00762913463048062,0.00639396175758178,0.0113012414048124,0,0.17507142470853,"Rescue","Worsening","Rescue"
"178","ENSMUSG00000023861","Mpc1",-0.459013756902216,0.0106553453792322,0.0793191266303498,-0.00756196370545915,0.172803375579977,0,0.0232135643409532,"Rescue","Worsening","Rescue"
"179","ENSMUSG00000023885","Thbs2",0.624819079694023,-0.0883328888850749,-0.196233252144884,0.0809886701522527,0.314064116353457,0,0.14137354596843,"Rescue","Worsening","Rescue"
"180","ENSMUSG00000023886","Smoc2",1.37004215237804,-0.704623615937669,-0.545924923975169,0.0132219426600491,0.398473085683958,0,0.5143079829439,"Rescue","Worsening","Rescue"
"181","ENSMUSG00000023961","Enpp4",0.498309886959392,-0.0424680183309978,-0.136101389813855,0.000293969196396238,0.273126007280979,0,0.0852241134329702,"Rescue","Worsening","Rescue"
"182","ENSMUSG00000024013","Fgd2",0.583127006266719,-0.195498102051085,-0.153314114512983,0.00367863966499279,0.2629171910499,0,0.335258185524107,"Rescue","Worsening","Rescue"
"183","ENSMUSG00000024063","Lbh",0.534939911777531,-0.0225249181623343,-0.0477633072606736,0.0122837485023552,0.0892872380786896,0,0.0421073800372964,"Rescue","Worsening","Rescue"
"184","ENSMUSG00000024081","Cebpz",-0.443953869016339,0.0368560016533581,0.0484846293523734,-0.00343122475076303,0.109210962525904,0,0.0830176381501514,"Rescue","Worsening","Rescue"
"185","ENSMUSG00000024095","Hnrnpll",-0.330701116295023,0.0632363427836936,0.0991479061479667,-0.000547638954167587,0.299811223072847,0,0.19121901822454,"Rescue","Worsening","Rescue"
"186","ENSMUSG00000024132","Eci1",-0.4650507768194,0.021551568113174,0.0494570866079407,-0.00535543853919246,0.106347713138316,0,0.0463423978357172,"Rescue","Worsening","Rescue"
"187","ENSMUSG00000024339","Tap2",0.525329928737756,-0.109995387820687,-0.147870362343758,0.00785717479672416,0.281480940366477,0,0.209383440393316,"Rescue","Worsening","Rescue"
"188","ENSMUSG00000024349","Sting1",1.03747616644226,-0.31167107819886,-0.382186446514344,0.00622411988192239,0.368380941053274,0,0.300412759618035,"Rescue","Worsening","Rescue"
"189","ENSMUSG00000024397","Aif1",1.12940348581414,-0.295150742125105,-0.585528888994719,0.00284826148607493,0.518440837441398,0,0.261333301899933,"Rescue","Worsening","Rescue"
"190","ENSMUSG00000024429","Gnl1",0.224930687563816,-0.168989922222597,-0.279492616468552,0.00522764073456054,1.24257218743999,0,0.751297762225761,"Rescue","Worsening","Rescue"
"191","ENSMUSG00000024590","Lmnb1",0.557345896910083,-0.16537930902563,-0.129411205718642,0.00435281364742237,0.232191905307092,0,0.296726521075135,"Rescue","Worsening","Rescue"
"192","ENSMUSG00000024610","Cd74",1.02392808744652,-0.799498078427832,-0.363097330313238,0.00331707954683306,0.354612140017307,0,0.780814676567403,"Rescue","Worsening","Rescue"
"193","ENSMUSG00000024614","Tmx3",0.333492634325992,-0.108672888151864,-0.104324213544182,0.00427302818001016,0.312823141521632,0,0.325862933589218,"Rescue","Worsening","Rescue"
"194","ENSMUSG00000024645","Timm21",-0.43786145277662,0.03018632269565,0.025771378414768,-0.00463031216632095,0.0588573811449795,0,0.06894035203197,"Rescue","Worsening","Rescue"
"195","ENSMUSG00000024691","Fam111a",0.691822050839461,-0.0504706431576289,-0.337172971892159,0.046054227768634,0.487369507061868,0,0.0729532154928966,"Rescue","Worsening","Rescue"
"196","ENSMUSG00000024843","Chka",0.359006766832938,-0.0132821189194225,-0.0241912723930939,0.00466767909767716,0.0673838897425328,0,0.0369968483786358,"Rescue","Worsening","Rescue"
"197","ENSMUSG00000024862","Klc2",0.333004332069761,-0.131201948866295,-0.0805459506241788,0.00155590526556817,0.241876584978796,0,0.393994720881918,"Rescue","Worsening","Rescue"
"198","ENSMUSG00000024982","Zdhhc6",-0.533817514224522,0.0839601365739721,0.0757728150998718,-0.00015532944879186,0.141945164931404,0,0.157282468890031,"Rescue","Worsening","Rescue"
"199","ENSMUSG00000024989","Cep55",1.07722965249085,-0.0578659307952461,-0.0532685119614094,0.00702949613037637,0.0494495410873979,0,0.0537173579110493,"Rescue","Worsening","Rescue"
"200","ENSMUSG00000025017","Pik3ap1",1.06154356081084,-0.190835576013519,-0.130924134876092,0.0456210388158404,0.123333737502103,0,0.179771780507766,"Rescue","Worsening","Rescue"
"201","ENSMUSG00000025025","Mxi1",-0.506510426807454,0.133465217308034,0.145936854694781,-0.00374564357039371,0.288122113526121,0,0.263499446890498,"Rescue","Worsening","Rescue"
"202","ENSMUSG00000025036","Sfxn2",-0.652295366269723,0.282367175234016,0.183061885266764,-0.000106684075199756,0.280642627148555,0,0.432882387082997,"Rescue","Worsening","Rescue"
"203","ENSMUSG00000025175","Fn3k",-0.650513513944457,0.0384155208953776,0.0527480745659992,-0.00465832353851108,0.0810868236174768,0,0.0590541473342207,"Rescue","Worsening","Rescue"
"204","ENSMUSG00000025260","Hsd17b10",-0.396625165050965,0.17431406003015,0.161136820299339,-0.000954848123481878,0.406269784416311,0,0.439493192540498,"Rescue","Worsening","Rescue"
"205","ENSMUSG00000025326","Ube3a",-0.555047371193144,0.134168268941212,0.00190850874789353,-0.00123722985197107,0.00343846101602273,0,0.241723996733469,"Rescue","Worsening","Rescue"
"206","ENSMUSG00000025352","Gdf11",0.488331002299972,-0.0901528415306424,-0.32472665936024,0.00639590364963681,0.664972442525299,0,0.184614208612672,"Rescue","Worsening","Rescue"
"207","ENSMUSG00000025428","Atp5f1a",-0.466815451755334,0.0113931790649812,0.0389573958521355,-0.00352731145954921,0.0834535268822973,0,0.024406173836235,"Rescue","Worsening","Rescue"
"208","ENSMUSG00000025437","Usp33",-0.36784971759084,0.0441173618102452,0.0920143747835593,-0.00253410977119062,0.250141213608072,0,0.119933113172366,"Rescue","Worsening","Rescue"
"209","ENSMUSG00000025485","Ric8a",0.363467132465494,-0.0611123323876594,-0.0353152311127777,0.000795043285920721,0.0971621034155831,0,0.168137162700567,"Rescue","Worsening","Rescue"
"210","ENSMUSG00000025508","Rplp2",-0.196025913273473,0.0862794065935298,0.0834033983511421,-0.0036058534827054,0.425471290802187,0,0.440142862505951,"Rescue","Worsening","Rescue"
