"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"1994","ENSMUSG00000054823","Nsd3",-0.471211971740157,0.215818635671045,0.238226966678514,-0.000683207667062861,0.505562211840153,0,0.458007539311957,"Rescue","Worsening","Rescue"
"1995","ENSMUSG00000054871","Tmem158",0.794001795953666,-0.198527549932015,-0.0639394362918159,-0.0143342934199961,0.0805280751475115,0.0180532254373296,0.250034132093575,"Rescue","Rescue","Rescue"
"1996","ENSMUSG00000054931","Zkscan4",0.675731343564362,-0.0482007271294385,-0.0499663803998262,-0.00684906041592914,0.0739441508459005,0.0101357743445813,0.0713311992828219,"Rescue","Rescue","Rescue"
"1997","ENSMUSG00000054932","Afp",0.831432603347072,-0.090830919748457,-0.0974311778007903,-0.0010770046558502,0.11718469712225,0.00129536014286009,0.109246280916579,"Rescue","Rescue","Rescue"
"1998","ENSMUSG00000054951","9130008F23Rik",1.07648129120308,-0.155974079430849,-0.0315879794621574,-0.00680891357389352,0.0293437328825794,0.00632515737108987,0.144892512954435,"Rescue","Rescue","Rescue"
"1999","ENSMUSG00000055022","Cntn1",1.75084059704775,-1.03675782874344,-0.30934862412155,-0.0299890503153784,0.176685772904267,0.0171283727176224,0.592148611639241,"Rescue","Rescue","Rescue"
"2000","ENSMUSG00000055061","4931431C16Rik",-0.916901821532096,0.0336384399034564,0.0197366136436862,0.0131040978966355,0.0215253292993871,0.0142917132335273,0.0366870684663363,"Rescue","Rescue","Rescue"
"2001","ENSMUSG00000055172","C1ra",0.466197772228909,-0.117575380161926,-0.0473284054417582,0.114240178519806,0.101520016312989,0,0.252200647806174,"Rescue","Worsening","Rescue"
"2002","ENSMUSG00000055239","Kcmf1",-0.391948878773653,0.0692118793476052,0.285085701017821,0.00387416816098603,0.727354296585335,0.00988437107693151,0.176583945243467,"Rescue","Rescue","Rescue"
"2003","ENSMUSG00000055296","Tmem245",-0.303971886559015,0.0692558039759092,-0.0140731240441589,0.00534414218281419,0,0.0175810409420104,0.227836214591718,"Worsening","Rescue","Rescue"
"2004","ENSMUSG00000055305","Zfp93",-0.500237662891007,0.0416146634979497,0.0139020818893732,0.0268318435861974,0.0277909540217931,0.0536381915570471,0.0831897847464092,"Rescue","Rescue","Rescue"
"2005","ENSMUSG00000055319","Sec23ip",-0.336484692033708,0.0189875530132921,0.0152869952355347,0.00141069135197129,0.0454314731025069,0.00419243842400406,0.0564291733407891,"Rescue","Rescue","Rescue"
"2006","ENSMUSG00000055320","Tead1",-0.609711862347753,0.0577366047280385,-0.0302313030601816,0.00125137081522463,0,0.00205239702964955,0.0946949014666013,"Worsening","Rescue","Rescue"
"2007","ENSMUSG00000055322","Tns1",-0.72257458307059,0.383551362092641,0.323912270379575,0.00827427238609934,0.44827520641967,0.0114510980318983,0.530812141859093,"Rescue","Rescue","Rescue"
"2008","ENSMUSG00000055435","Maf",-1.03626277825486,0.500000992321905,0.655772344368387,0.0281386675777402,0.632824374405066,0.0271539885135388,0.482504054776475,"Rescue","Rescue","Rescue"
"2009","ENSMUSG00000055538","Zcchc24",0.629562958934324,-0.0727190879628366,0.010183061333904,0.00320742705787362,0,0,0.115507252977415,"Worsening","Worsening","Rescue"
"2010","ENSMUSG00000055639","Dach1",0.368791404314585,-0.0103162001567978,-0.00443890110723059,-0.00416544393888912,0.0120363464421859,0.0112948509378378,0.0279729951297832,"Rescue","Rescue","Rescue"
"2011","ENSMUSG00000055707","Klhl26",0.325389009918602,-0.0379834504586976,-0.0116014177442381,0.0129786075842606,0.0356539938061836,0,0.11673243195337,"Rescue","Worsening","Rescue"
"2012","ENSMUSG00000055717","Slain1",0.575802353404215,-0.0191848029456799,-0.0511057866076547,-0.0112982454447235,0.0887557793147439,0.0196217423876906,0.0333183823099314,"Rescue","Rescue","Rescue"
