"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"68","ENSMUSG00000038160","Atg5",-0.46350159037612,0.0143678269565192,-0.0815959627946639,-0.000650245771705783,0,0,0.0309984415476548,"Worsening","Worsening","Rescue"
"69","ENSMUSG00000038690","Atp5mf",-0.236315653932194,0.0140415479370883,-0.0562865361523381,-0.000889695650944169,0,0,0.0594186110968222,"Worsening","Worsening","Rescue"
"70","ENSMUSG00000039182","AW209491",-0.605939320319856,0.0330794595669875,-0.0642489041315041,-0.00222652912327692,0,0,0.0545920333236106,"Worsening","Worsening","Rescue"
"71","ENSMUSG00000039199","Zdhhc1",0.401111492227839,-0.00963764847104511,0.0129829809699136,0.00247765956766014,0,0,0.024027355630017,"Worsening","Worsening","Rescue"
"72","ENSMUSG00000039220","Ppp1r10",-0.316238220986862,0.0249921821489131,-0.014894921078749,-0.00235399795820586,0,0,0.0790296064495993,"Worsening","Worsening","Rescue"
"73","ENSMUSG00000039740","Alg2",-0.344499792132869,0.0249592200700145,-0.0412477879216893,-0.000880771972323154,0,0,0.0724506099567924,"Worsening","Worsening","Rescue"
"74","ENSMUSG00000040771","Oard1",-0.418339031281825,0.0236686142003223,-0.0142726666206448,-0.000524863377311891,0,0,0.0565775900178372,"Worsening","Worsening","Rescue"
"75","ENSMUSG00000042155","Klhl23",0.642170908739926,-0.0419583560376843,0.0257332617654226,0.0188013988239037,0,0,0.0653383008582799,"Worsening","Worsening","Rescue"
"76","ENSMUSG00000042659","Arrdc4",0.47950343393616,-0.011681005407797,0.00670332083846644,0.000282842881554071,0,0,0.0243606293116812,"Worsening","Worsening","Rescue"
"77","ENSMUSG00000042726","Trafd1",0.529751299436856,-0.0130825893388963,0.0911163182019384,0.0064817859370799,0,0,0.0246957192040936,"Worsening","Worsening","Rescue"
"78","ENSMUSG00000043284","Tmem11",-0.392478726627842,0.00854092998081092,-0.0226620311269825,-0.00252023153078085,0,0,0.0217615106280898,"Worsening","Worsening","Rescue"
"79","ENSMUSG00000043991","Pura",-0.432430082991353,0.00712622338092537,-0.0306013494396215,-0.00351758469559495,0,0,0.0164794811027702,"Worsening","Worsening","Rescue"
"80","ENSMUSG00000044252","Osbpl1a",-0.246246312299633,0.0827633971289409,-0.00697909069068513,-0.00734782423959177,0,0,0.33610004696531,"Worsening","Worsening","Rescue"
"81","ENSMUSG00000044627","Swi5",-0.245415616680389,0.000611468516559309,-0.0256258688372367,-0.00197364134031535,0,0,0.00249156318913332,"Worsening","Worsening","Rescue"
"82","ENSMUSG00000045411","2410002F23Rik",0.375449831566569,-0.0400161022509712,0.0090584032191078,0.00490808768429274,0,0,0.106581755767484,"Worsening","Worsening","Rescue"
"83","ENSMUSG00000045948","Mrps12",-0.450135957524086,0.0349368443000039,-0.0428977624270768,-0.00621401518993574,0,0,0.077613982433595,"Worsening","Worsening","Rescue"
"84","ENSMUSG00000049807","Arhgap23",0.6085560150954,-0.0365030561780348,0.00321707749652392,0.0210959017630452,0,0,0.0599830669199982,"Worsening","Worsening","Rescue"
