"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000005131",87.671848264583,1.37532347377947,0.395893735561247,2.94363848309845e-05,0.000165805793798768,"4930550C14Rik"
"ENSMUSG00000005364",208.11346652152,0.998387242848712,0.231541431369199,1.29217215407275e-06,9.40359018381005e-06,"Il5ra"
"ENSMUSG00000005370",375.690769317085,-0.341390499253905,0.150100006939769,0.0126583387660582,0.0359249000739343,"Msh6"
"ENSMUSG00000005397",1324.41224543195,0.458388120776824,0.118188092227549,3.72617879187968e-05,0.000205575506218294,"Nid1"
"ENSMUSG00000005483",714.802828897792,-0.994955025893342,0.183359371131466,4.79509961058253e-09,5.08638592826005e-08,"Dnajb1"
"ENSMUSG00000005506",2309.91382735467,-0.303010944530349,0.0803960575503307,0.000107137787559434,0.000534855285333728,"Celf1"
"ENSMUSG00000005779",2137.46564524707,-0.375891676013997,0.0854178289881279,5.5152206872e-06,3.5707104247305e-05,"Psmb4"
"ENSMUSG00000005813",853.271764475578,-0.316326716401312,0.0897533497752242,0.000265080128566845,0.00120314438089137,"Metap1"
"ENSMUSG00000005873",1900.42139190259,-0.561151377764973,0.139758014602055,1.28125183472718e-05,7.75968871525242e-05,"Reep5"
"ENSMUSG00000005881",1664.08747526145,-0.359207838324932,0.0767419000480738,1.56123048986688e-06,1.11856315608654e-05,"Ergic3"
"ENSMUSG00000006205",1357.436922365,-1.19307370093942,0.163328263731534,3.47175881532064e-14,6.80293705201105e-13,"Htra1"
"ENSMUSG00000006281",766.673762156362,0.984152663812303,0.158510324916034,4.52762466011911e-11,6.33708141204144e-10,"Tep1"
"ENSMUSG00000006315",1023.10018095849,-0.325792729344715,0.0803401057356536,3.05618423712462e-05,0.000171465298426436,"Tmem147"
"ENSMUSG00000006345",9030.54084664457,-1.66003680292188,0.112347833965888,2.08009000513322e-50,5.30396283488392e-48,"Ggt1"
"ENSMUSG00000006373",4889.50672742836,0.273762398973494,0.0876897369580606,0.00126593655987321,0.00487571886896171,"Pgrmc1"
"ENSMUSG00000006403",44.273460986856,1.19626482373308,0.439060586386534,0.000382324414690026,0.00167563911057072,"Adamts4"
"ENSMUSG00000006456",543.1251477001,-0.606296168667701,0.269474319499424,0.00482041693444833,0.0156732503529905,"Rbm14"
"ENSMUSG00000006471",391.649791289303,0.340406126626708,0.113007228791404,0.00147572562284155,0.0055842288646681,"Ndor1"
"ENSMUSG00000006519",3020.32979006591,-0.863384151120508,0.116123952115539,8.12582433844764e-15,1.72113440114361e-13,"Cyba"
"ENSMUSG00000006575",109.396092661732,0.675487600408075,0.23324105471134,0.000550245124632869,0.00232008167984378,"Rundc3a"
"ENSMUSG00000006589",797.080724067437,0.264904961943953,0.104421444529956,0.007971432732331,0.0241498591947191,"Aprt"
"ENSMUSG00000006638",588.244610052609,-1.14898441780423,0.141901328186618,7.01078188355099e-17,1.82271164551563e-15,"Abhd1"
"ENSMUSG00000006649",753.10135814593,0.947346095302073,0.134664378235834,1.64523330370475e-13,3.02701620512339e-12,"Nphs1"
"ENSMUSG00000006724",528.897049655463,2.42082033724549,0.474609247978316,1.66430296356412e-09,1.8656644276892e-08,"Cyp27b1"
"ENSMUSG00000007034",990.764386209832,-1.01596000667324,0.118749200628516,1.13407690045966e-18,3.37607499492107e-17,"Slc44a4"
"ENSMUSG00000007080",68.8860860987566,1.09282280763875,0.349817084610047,0.000127272791661885,0.000623466135929869,"Pole"
"ENSMUSG00000007207",34.0130067642928,0.898729678514113,0.420530981826453,0.00314740665218039,0.010877284258074,"Stx1a"
"ENSMUSG00000007458",3127.29019459658,-0.624543731792379,0.0888648056366032,3.14993007146756e-13,5.57375081774184e-12,"M6pr"
"ENSMUSG00000007656",1809.36897612001,-0.633013342305527,0.102255182507485,8.74850947457622e-11,1.17408302928371e-09,"Arpp19"
"ENSMUSG00000007670",955.454683944413,-0.317108952845925,0.109278414665979,0.00228050202106956,0.0081990066335959,"Khsrp"
"ENSMUSG00000008167",401.945134934355,0.490217448074923,0.156190988548974,0.000515507038395845,0.00218985892495834,"Fbxw9"
"ENSMUSG00000008226",794.345408434576,-0.579784456185982,0.161444547724083,6.58081551493153e-05,0.00034398381018784,"Scrn3"
"ENSMUSG00000008475",2641.63251173715,0.258239491004302,0.0909891998822812,0.00331579500290757,0.0113899562716457,"Arpc5"
"ENSMUSG00000008575",984.972716531439,-0.513373245170369,0.108748925214017,6.39497108893804e-07,4.88626892001109e-06,"Nfib"
"ENSMUSG00000008892",1725.87926873207,-0.234902720369542,0.0825191281543795,0.0034202294596981,0.0116841194991301,"Vdac3"
"ENSMUSG00000009569",576.983217525131,0.446046411529611,0.175915213225783,0.00411522070769929,0.0136868937550888,"Mrtfb"
"ENSMUSG00000010045",598.514846567338,-0.32287808694962,0.104487207727928,0.00121227756263761,0.00470366532253209,"Tmem115"
"ENSMUSG00000010048",746.364700032162,-1.8065373642814,0.122639501990136,2.65244535296399e-50,6.59431070313761e-48,"Ifrd2"
"ENSMUSG00000010054",732.017835895837,-0.415866077235179,0.133754423063256,0.000794307275573702,0.00323861775397404,"Tusc2"
"ENSMUSG00000010376",1205.94841355764,-0.32588382769442,0.0888809134475896,0.000149142999012514,0.000719976967805801,"Nedd8"
"ENSMUSG00000010554",482.271423844994,-0.623021060250907,0.17386855150209,5.63471855960305e-05,0.000298691144541431,"Mettl16"
"ENSMUSG00000010607",236.234418073421,-0.297796534467669,0.13453636929522,0.0171587646674216,0.0463647203703396,"Pigyl"
"ENSMUSG00000010797",14.4474446137042,0.847151580008845,0.619243305005166,0.0182431566396002,0.0487358149637352,"Wnt2"
"ENSMUSG00000011382",236.639763062822,-0.436183499949988,0.216218029547556,0.01645205082184,0.0447994029019134,"Dhdh"
"ENSMUSG00000012187",1927.77069480455,-1.44150103680771,0.1525657194372,4.94775511988132e-22,2.00011995079918e-20,"Mogat1"
"ENSMUSG00000013611",222.405997656025,-2.1669387223734,0.391803683090737,4.2706657843918e-10,5.22381745299929e-09,"Snx31"
"ENSMUSG00000014226",798.537596260747,-0.87494830232471,0.163962785734255,7.60650836936412e-09,7.81031724100583e-08,"Cacybp"
"ENSMUSG00000014504",448.272822558219,-0.29161219972266,0.122124246812753,0.0111193621108454,0.0321536773804309,"Srp19"
"ENSMUSG00000014547",552.500446011211,-0.315712342884459,0.0954922901420422,0.000589579695429428,0.00246554889873757,"Wdfy2"
"ENSMUSG00000014907",307.625357044803,-0.297886316485412,0.13082379662934,0.0145919525457257,0.0405787673632464,"Naf1"
"ENSMUSG00000015016",924.198793644654,-0.810016299652512,0.117228822459992,3.93282980189322e-13,6.87346677766734e-12,"Acsf3"
"ENSMUSG00000015027",1336.85005253136,-0.721718878962694,0.137652165184622,1.65710091773053e-08,1.62435091930717e-07,"Galns"
"ENSMUSG00000015176",659.221214332917,-0.442020926636983,0.134281941438012,0.000377287020334308,0.0016572132392732,"Nolc1"
"ENSMUSG00000015452",26.232170675513,0.77156237174351,0.413280546390915,0.00819130153697851,0.0247405916885293,"Ager"
"ENSMUSG00000015652",114.320926814219,1.01282835781582,0.315247796353591,0.000101257343058,0.00050869090580464,"Steap1"
"ENSMUSG00000015656",29796.8750108305,-1.12337286322533,0.173760399337124,1.06693773108025e-11,1.61003979768249e-10,"Hspa8"
"ENSMUSG00000015671",1423.26854968807,-0.266263165877047,0.102140165380413,0.00650100205504683,0.0202440002932247,"Psma2"
"ENSMUSG00000015850",168.85296359204,0.88433202973974,0.212543725920165,2.63261243779649e-06,1.81553497834031e-05,"Adamtsl4"
"ENSMUSG00000015970",4927.57051941989,-0.973725405496811,0.0834344853576198,1.66018166486296e-32,1.49408837703436e-30,"Chdh"
"ENSMUSG00000016018",1080.11389703303,-0.955353356828395,0.0885712421062477,3.49458614220909e-28,2.2713667902744e-26,"Mtrex"
"ENSMUSG00000016128",350.178841396279,0.66950710072648,0.267813006184757,0.0019382492347537,0.00711251642620229,"Stard13"
"ENSMUSG00000016194",1683.49076189037,-0.758073935018692,0.203369904678686,2.0324890227302e-05,0.000118325129179098,"Hsd11b1"
"ENSMUSG00000016252",3414.87187595231,-0.226403877933264,0.0976108072019224,0.0159123391339956,0.0435923571674985,"Atp5f1e"
"ENSMUSG00000016386",135.105850725534,-0.459039953427261,0.215918377478573,0.0115484486447578,0.0332205807196397,"Mpped2"
"ENSMUSG00000016458",245.932788925575,0.449375695505658,0.210329312643196,0.0116980342911501,0.0335683456956694,"Wt1"
"ENSMUSG00000016495",429.473151952353,0.345319995735949,0.109532228089856,0.000907824884646141,0.00364026796990466,"Plgrkt"
"ENSMUSG00000016933",1018.511168579,0.454801291962663,0.098505381343989,1.41362671220639e-06,1.02164322961747e-05,"Plcg1"
"ENSMUSG00000016940",553.762063966968,-0.289684329845864,0.130085132515314,0.0170186007639355,0.0460771781369335,"Kctd2"
"ENSMUSG00000017057",1006.85772686433,-0.447017783792463,0.114679570873276,3.62596945079734e-05,0.000200454381167986,"Il13ra1"
"ENSMUSG00000017412",617.133427205755,0.705354939498917,0.284835540122906,0.0018743097986916,0.00690080481047339,"Cacnb4"
"ENSMUSG00000017446",393.943595351513,0.792956362402972,0.230630539021499,5.86989489143218e-05,0.000309918607633912,"C1qtnf1"
"ENSMUSG00000017670",783.516179141459,0.468817817337357,0.10745682366155,4.3504444955556e-06,2.86794798051393e-05,"Elmo2"
"ENSMUSG00000017688",162.938913125456,-1.28949374458028,0.203021216288738,2.56491083405978e-11,3.70737729495748e-10,"Hnf4g"
"ENSMUSG00000017756",1870.87505157468,-0.768012529489915,0.212505503003328,3.12987924658082e-05,0.000175401995872769,"Slc12a7"
"ENSMUSG00000017929",1845.49148498842,-1.18892373428744,0.216085552540221,3.77833002407473e-09,4.05762450587593e-08,"B4galt5"
"ENSMUSG00000018001",587.194155347606,0.499103783402562,0.123695255391776,1.59423545550187e-05,9.47914767547885e-05,"Cyth3"
"ENSMUSG00000018217",342.008880523805,0.636138375084244,0.161746663951951,1.2951952743586e-05,7.83697560441684e-05,"Pmp22"
"ENSMUSG00000018286",1396.97207830061,-0.298242117793613,0.0810975386553784,0.000155950896024896,0.00074884291913065,"Psmb6"
"ENSMUSG00000018446",1469.49004505736,-0.652103105136516,0.0667759151319825,2.02523158607024e-23,9.11308394012464e-22,"C1qbp"
"ENSMUSG00000018474",5924.78725483505,-0.901466390591644,0.10220273029201,9.0075690306713e-20,2.93210377170248e-18,"Chd3"
"ENSMUSG00000018559",681.635858142042,-0.308059188069441,0.0811949744771727,9.53990592798417e-05,0.000482796918579331,"Ctdnep1"
"ENSMUSG00000018574",5416.80729867809,-0.37465590269621,0.0855507850003644,6.11031059434952e-06,3.911424763792e-05,"Acadvl"
"ENSMUSG00000018583",1829.02755508116,-0.420227914899865,0.0831729516667204,1.86368662026078e-07,1.554807966492e-06,"G3bp1"
"ENSMUSG00000018659",987.982699898631,-0.842429615097575,0.1640149286467,2.31080903596185e-08,2.21706130806778e-07,"Pnpo"
"ENSMUSG00000018927",105.267771131122,0.621436825923853,0.33054306085562,0.0118295618957179,0.0338778658743612,"Ccl6"
"ENSMUSG00000019179",7082.99478577671,-0.22759717759936,0.0601411834782157,0.00012249275847889,0.000602586810137681,"Mdh2"
"ENSMUSG00000019297",390.666883412316,-0.477803794724962,0.102519586613984,1.02474741574192e-06,7.59925479183108e-06,"Nop9"
"ENSMUSG00000019338",497.152408102407,0.312513130926171,0.135787018653912,0.0130569265042105,0.0368981544817054,"Zfp687"
"ENSMUSG00000019362",1125.55445351953,-0.283857586852348,0.085108456773777,0.000585806520861413,0.00245080056655714,"D8Ertd738e"
"ENSMUSG00000019768",160.138088441722,-1.96000792830905,0.275450327820104,3.72069768981936e-14,7.27639688818261e-13,"Esr1"
"ENSMUSG00000019777",877.829487208705,-0.249412337656151,0.0963979885965549,0.00719128618656741,0.0220823669854314,"Hdac2"
"ENSMUSG00000019785",7.67341967585925,0.914522833072913,0.937339662162795,0.0155622728690297,0.0428157387683325,"Clvs2"
"ENSMUSG00000019795",970.261915304456,-0.237266311342358,0.0737189291563477,0.000997190839796727,0.00395476143822873,"Pcmt1"
"ENSMUSG00000019797",346.795003621376,-0.342631248758708,0.128870483899004,0.00437943539814248,0.0144137995422234,"Mtres1"
"ENSMUSG00000019804",1819.9125909344,-0.321111035079118,0.0629741432981831,2.13368634841977e-07,1.7623292268987e-06,"Snx3"
"ENSMUSG00000019822",690.218461051313,-0.485504451223739,0.119611120524288,1.53712054172591e-05,9.18071785417013e-05,"Smpd2"
"ENSMUSG00000019850",225.60359366641,1.25896270889325,0.211850098257874,3.14545395820215e-10,3.91734087505839e-09,"Tnfaip3"
"ENSMUSG00000019864",747.418300775147,-0.40788559774463,0.116412797078754,0.00020269606454326,0.000945455447397019,"Rtn4ip1"
"ENSMUSG00000019894",330.492043245499,-1.69746747215083,0.238112534526819,7.74640030043231e-14,1.48000149447933e-12,"Slc6a15"
"ENSMUSG00000019906",46.1039606391078,-0.624735842596917,0.264793702285452,0.00335181634118103,0.0114822402190683,"Lin7a"
"ENSMUSG00000019929",951.55988823059,0.880933677157113,0.160508160056119,3.23437107812335e-09,3.51521346299427e-08,"Dcn"
"ENSMUSG00000019969",1368.32211267212,-0.438855387073618,0.115503332397119,5.61849981454624e-05,0.00029814926043626,"Psen1"
"ENSMUSG00000019990",252.868920201494,0.612498515226879,0.234155848770124,0.00165432917099847,0.00617779813781236,"Pde7b"
"ENSMUSG00000019997",4762.15571968787,0.473706919999236,0.169128505814278,0.00166349195772636,0.00621084879805137,"Ccn2"
"ENSMUSG00000020009",1048.22459316308,0.751640685182949,0.212011335044873,4.26578734749803e-05,0.000231556344307829,"Ifngr1"
"ENSMUSG00000020023",1173.19624948405,0.594243067188852,0.156863080614368,2.82267234651859e-05,0.00015948900653383,"Tmcc3"
"ENSMUSG00000020064",903.156403160558,-0.962564864646722,0.190440655426782,3.48617533963425e-08,3.25065829020092e-07,"Herc4"
"ENSMUSG00000020079",452.989699397116,-0.283908577794,0.106378011159019,0.00515776737012298,0.0165830642134458,"Supv3l1"
"ENSMUSG00000020087",730.685432801281,-0.731535457184144,0.160946184504519,5.80386236815076e-07,4.45859477173234e-06,"Tysnd1"
"ENSMUSG00000020098",2318.89800103782,-0.460793582352584,0.0845093142547063,1.76164138513893e-08,1.72310277820419e-07,"Pcbd1"
"ENSMUSG00000020121",194.19329044113,0.906092604682694,0.219564790942356,3.00915938004755e-06,2.05173708981028e-05,"Srgap1"
"ENSMUSG00000020149",5026.55903860763,-0.400543113971777,0.0765845729905181,7.89425002320917e-08,6.95960721239394e-07,"Rab1a"
"ENSMUSG00000020169",17.7450938525276,0.77300790156334,0.515041001755937,0.0181112052144681,0.0484535574662771,"Best3"
"ENSMUSG00000020180",788.505261027666,-0.729207224233451,0.167758735518324,1.49065840243462e-06,1.07147470061518e-05,"Snrpd3"
"ENSMUSG00000020186",1645.33401646696,-0.776283885744231,0.136190943713548,1.06616699191141e-09,1.23428377777218e-08,"Csrp2"
"ENSMUSG00000020224",506.641129589511,-0.411062513337936,0.116339061997197,0.000179005312600635,0.000845862832576392,"Llph"
"ENSMUSG00000020227",66.6592303371458,0.663132908876156,0.312431851301654,0.00567865960565997,0.017998862294338,"Irak3"
"ENSMUSG00000020290",1319.76564671827,-0.308425410071257,0.106427410525576,0.00237477441079276,0.00848883685410804,"Xpo1"
"ENSMUSG00000020309",415.990059240536,-1.12639257717346,0.184936922692259,1.14658175633851e-10,1.51222576603559e-09,"Chac2"
"ENSMUSG00000020346",1648.73398218171,-0.457479050267023,0.126038381797269,0.000100718792494642,0.000506369075815452,"Mgat1"
"ENSMUSG00000020349",3630.47635721154,-0.228222208149962,0.0646386970047327,0.000328322102616667,0.00145889148769948,"Ppp2ca"
"ENSMUSG00000020399",36.6255627215982,0.916092462241343,0.440613071662709,0.00352421372560198,0.0119878718639469,"Havcr2"
"ENSMUSG00000020431",668.568338305059,0.599948213241666,0.124767821829066,2.67558286364739e-07,2.17825082173896e-06,"Adcy1"
"ENSMUSG00000020473",1613.88426014603,0.484150304677212,0.116666384080941,1.04506437714897e-05,6.4291015765901e-05,"Aebp1"
"ENSMUSG00000020483",5088.8616350195,-0.619942504484864,0.122063749899167,6.0349882618719e-08,5.43367503577955e-07,"Dynll2"
"ENSMUSG00000020484",2193.02713197737,-0.401106333422465,0.0710837464914602,7.80188618326336e-09,7.99442113853297e-08,"Xbp1"
"ENSMUSG00000020514",323.817320260257,-0.527350258606277,0.121605172819081,3.67271256312513e-06,2.45369768787355e-05,"Mrpl22"
"ENSMUSG00000020534",1153.42591522206,0.462429205004551,0.16768327304595,0.0019954073034328,0.00728061930984681,"Shmt1"
"ENSMUSG00000020561",314.327639891473,-0.330722648757622,0.125301457776864,0.00483441312349327,0.0157151856023345,"Polr1f"
"ENSMUSG00000020580",2078.34680657291,0.490575567370801,0.104292892163283,7.7923710591994e-07,5.88615526002343e-06,"Rock2"
"ENSMUSG00000020600",14.8568486286353,2.75962704723669,1.52727856431991,8.52032637915592e-05,0.000435184312673426,"Slc7a15"
"ENSMUSG00000020604",313.895112692137,-1.24956162306814,0.223657104840067,2.43829024392091e-09,2.68671216960349e-08,"Arsg"
"ENSMUSG00000020614",65.4985054687579,0.720549998744922,0.333167437422848,0.00436426362031019,0.0143733795569381,"Fam20a"
"ENSMUSG00000020629",1216.16639431352,-0.264651016645062,0.0908596153964245,0.00257768031919623,0.00913207763956072,"Adi1"
"ENSMUSG00000020679",1551.44359799342,-0.467634427986411,0.153836798638141,0.0007960002885954,0.00324419052046597,"Hnf1b"
"ENSMUSG00000020681",3010.89185860858,-1.08935185376824,0.131356541103922,1.24041957661369e-17,3.41226901234713e-16,"Ace"
"ENSMUSG00000020684",42.9392525058326,1.90243099011253,0.408389559540098,9.26806567101246e-08,8.07767564113789e-07,"Rasl10b"
"ENSMUSG00000020689",136.283206373223,1.78515668206876,0.33525272070054,4.88640724725169e-09,5.16945498620153e-08,"Itgb3"
"ENSMUSG00000020720",1082.33488219174,-0.33523439967292,0.081717260362445,2.41783306255069e-05,0.000137986461351709,"Psmd12"
"ENSMUSG00000020775",925.166549347589,-0.680884461870242,0.10741424575592,2.71489935183346e-11,3.90431187336339e-10,"Mrpl38"
"ENSMUSG00000020780",1061.53972895992,-0.297052599823536,0.0739098312099781,3.89854445555288e-05,0.000213898346693769,"Srp68"
"ENSMUSG00000020803",1652.80041325721,-0.605807054019159,0.0911620049951579,5.02621868103028e-12,7.8713750666938e-11,"Txndc17"
"ENSMUSG00000020817",921.045407164574,-0.284970461778679,0.113085209991894,0.00789368372140784,0.0239325420022989,"Rabep1"
"ENSMUSG00000020823",2630.8344906404,0.711000816451135,0.172960196540718,4.57345069420442e-06,3.005000358673e-05,"Sec14l1"
"ENSMUSG00000020829",312.421951125818,-0.701715513254015,0.124734822854144,2.04308216332239e-09,2.26883646824785e-08,"Slc46a1"
"ENSMUSG00000020839",2917.80718381801,-0.646797089299105,0.16444821023207,1.23933443572647e-05,7.53104876020893e-05,"Tmigd1"
"ENSMUSG00000020841",3234.63178922587,0.314175916941124,0.0628842920195685,3.73635913796009e-07,2.96913679874021e-06,"Cpd"
"ENSMUSG00000020849",6167.85103381944,-0.208312772038141,0.0747911931453592,0.00438270976432842,0.0144221896927081,"Ywhae"
"ENSMUSG00000020905",158.887744205436,1.43090006813681,0.191303895094957,9.67061779325546e-15,2.0396491759285e-13,"Usp43"
"ENSMUSG00000020923",1973.60681784608,-0.468630471443093,0.134028620450661,0.000158616863963701,0.000759992967326921,"Ubtf"
"ENSMUSG00000021037",1153.23595278132,-0.980557159832242,0.112240056766286,2.16630292642069e-19,6.91582646927467e-18,"Ahsa1"
"ENSMUSG00000021068",396.397293993168,0.799316639878454,0.161462633788112,6.52529686716101e-08,5.82202610725256e-07,"Nin"
"ENSMUSG00000021171",1591.91036555106,0.303469598694461,0.110745904360568,0.00392694817866783,0.0131398170130425,"Esyt2"
"ENSMUSG00000021187",87.8817023614627,-2.25383396339268,0.378042303007537,2.44823650406033e-11,3.55163937485455e-10,"Tc2n"
"ENSMUSG00000021211",98.6464440501224,0.401430614417948,0.193150616483586,0.0163424345343277,0.0445497094919468,"Akr1c12"
"ENSMUSG00000021223",98.7383358332775,0.818084540804187,0.256989493957999,0.000143138957917978,0.000695041683112953,"Papln"
"ENSMUSG00000021260",56.1641582529649,1.21257954125917,0.34554156508567,3.08241370486073e-05,0.000172839374615097,"Hhipl1"
"ENSMUSG00000021263",448.061243780702,-1.34271150342859,0.18279499564353,2.77427307681141e-14,5.57912206518727e-13,"Degs2"
"ENSMUSG00000021270",10236.1299743604,-1.07697066560486,0.0913535014093304,5.41941688334252e-33,5.01333871594415e-31,"Hsp90aa1"
"ENSMUSG00000021285",495.457587652643,0.336336441913524,0.131176770007853,0.0058887973205263,0.0185672621921287,"Ppp1r13b"
"ENSMUSG00000021356",106.741899496834,1.34240395955994,0.549736642803663,0.000609470878455253,0.00254090758066333,"Irf4"
"ENSMUSG00000021360",1136.94788822839,-0.420557659695068,0.08408938438815,2.42843527339654e-07,1.98680169282533e-06,"Gcnt2"
"ENSMUSG00000021367",140.251453697227,2.63298026380305,0.318227248248026,2.75217954020278e-19,8.67481757133011e-18,"Edn1"
"ENSMUSG00000021411",215.598106657178,1.49840131347687,0.286818862778112,1.51303645822217e-08,1.48606331444843e-07,"Pxdc1"
"ENSMUSG00000021431",621.965583016818,-0.549417420754099,0.167754545342921,0.000244407094999411,0.00111542283442939,"Snrnp48"
"ENSMUSG00000021613",39.6330798036295,-1.49807946308209,0.711598487736089,0.000838922472398443,0.00339754205936319,"Hapln1"
"ENSMUSG00000021619",152.337731054543,-0.400699665253009,0.190240429884479,0.0153230424514467,0.0422690695307662,"Atg10"
"ENSMUSG00000021665",3101.92628192139,-1.25165642443441,0.068374339594886,1.34028702766375e-75,1.5680569819532e-72,"Hexb"
"ENSMUSG00000021703",440.615273648468,0.412514351644322,0.139786709953613,0.0013547499276357,0.00517966576523386,"Serinc5"
"ENSMUSG00000021731",536.058092316666,-0.615078879413649,0.103738050967341,4.87184627218234e-10,5.91190668135659e-09,"Mrps30"
"ENSMUSG00000021732",15.1612298776048,-1.42282305847806,0.553081503497712,0.000372343401833805,0.00163766871275377,"Fgf10"
"ENSMUSG00000021733",514.776145188651,0.879379575063483,0.217553672388718,4.4406217474751e-06,2.92255214876017e-05,"Slc4a7"
"ENSMUSG00000021774",875.93504476415,-0.770713664378628,0.109857465567485,1.97888312556283e-13,3.59433849171864e-12,"Ube2e1"
"ENSMUSG00000021823",1817.67955779941,0.331021859329917,0.0838588092182582,4.72988756485195e-05,0.00025517999041022,"Vcl"
"ENSMUSG00000021832",1663.47606162875,-0.336043311110663,0.0924600920375873,0.000163131873273473,0.000778251337859466,"Psmc6"
"ENSMUSG00000021838",238.478147026766,0.864544940701591,0.21492173578031,4.90344969245401e-06,3.20278196825017e-05,"Samd4"
"ENSMUSG00000021843",1066.68532183913,0.280562400203295,0.107876603245158,0.00635341706587669,0.0198372232375544,"Ktn1"
"ENSMUSG00000021850",2305.6670758046,0.696333488751678,0.114520922652636,1.33205049838143e-10,1.73574400676214e-09,"Ccdc198"
"ENSMUSG00000021879",53.2036354493621,0.950970506695022,0.353751381738517,0.000603531569261278,0.00251965562154441,"Dnah12"
"ENSMUSG00000021904",1489.98906794128,0.419553501797263,0.130887547264944,0.00056320170932298,0.0023681857921194,"Sema3g"
"ENSMUSG00000021993",707.134081479991,-0.446003983802278,0.0962645514643739,1.36357275721228e-06,9.8762194348853e-06,"Mipep"
"ENSMUSG00000022040",5214.61097626378,-1.57454778578318,0.108815849192782,2.30539586175848e-48,4.72701219531077e-46,"Ephx2"
"ENSMUSG00000022090",328.606199008704,0.450154607028451,0.163166929467992,0.00209859582582945,0.00760965768093382,"Pdlim2"
"ENSMUSG00000022146",422.63353293936,0.621275376857856,0.233979566700602,0.00142189507798759,0.00540417947756453,"Osmr"
"ENSMUSG00000022174",1383.41390319099,-0.353820137700922,0.0837067887462934,1.31351515111949e-05,7.93334431843776e-05,"Dad1"
"ENSMUSG00000022186",15517.2058104252,-0.846019775784817,0.11571407502333,2.06554646230747e-14,4.1920054682483e-13,"Oxct1"
"ENSMUSG00000022193",1537.04590257571,-0.384206656945429,0.0645781435516322,1.34637943230089e-09,1.53808963406275e-08,"Psmb5"
"ENSMUSG00000022199",378.048016033439,-0.448450297792738,0.135829747357332,0.000353979842372915,0.00156346992781588,"Slc22a17"
"ENSMUSG00000022210",2553.35702318977,-1.05070857727941,0.0829377145817031,1.01635941701573e-37,1.24014554877459e-35,"Dhrs4"
"ENSMUSG00000022218",376.676730430518,-1.76435173414584,0.211928718471331,5.67728633856491e-18,1.59937036809798e-16,"Tgm1"
"ENSMUSG00000022223",770.591969070628,-0.51399364349221,0.124917348840813,1.0520807984503e-05,6.46826429687111e-05,"Sdr39u1"
"ENSMUSG00000022234",2227.25339166405,-0.468271987960853,0.0735886098623138,6.77838581694204e-11,9.20869641483335e-10,"Cct5"
"ENSMUSG00000022244",2370.43263012464,-2.18384446337103,0.205381676688024,3.13912511719512e-28,2.04701834281619e-26,"Amacr"
"ENSMUSG00000022332",373.758221853022,-0.735859192128646,0.128282991314305,9.52697312201683e-10,1.10937920622829e-08,"Khdrbs3"
"ENSMUSG00000022358",242.11674251581,1.19979174180729,0.220569470459827,5.36503664008351e-09,5.63683115344009e-08,"Fbxo32"
"ENSMUSG00000022421",69.1542959655645,0.733712509520547,0.237189954419897,0.00023742143176605,0.00108828643844088,"Nptxr"
"ENSMUSG00000022434",141.757046931587,0.526597220485347,0.282507221815278,0.0167241936270391,0.045409895842755,"Fam118a"
"ENSMUSG00000022476",295.010253434516,-0.406196574778847,0.14298517615273,0.00197044364860533,0.00721202681765023,"Polr3h"
"ENSMUSG00000022583",46.6630905298786,1.52806129287565,0.4052113930952,8.33381661308498e-06,5.21066578489931e-05,"Ly6f"
"ENSMUSG00000022679",6051.13767870324,-0.971862089851586,0.161071083064075,1.33263668275217e-10,1.73574400676214e-09,"Mpv17l"
"ENSMUSG00000022687",290.74097309202,0.48755753222332,0.122488428438027,2.12354446606954e-05,0.000122947017181117,"Boc"
"ENSMUSG00000022698",1782.01556795389,-0.676469356030174,0.0718150439638274,5.17577494974441e-22,2.08805249443137e-20,"Naa50"
"ENSMUSG00000022722",364.072314437424,-0.289129726315577,0.114208478670802,0.00754435240672993,0.0230066889017865,"Arl6"
"ENSMUSG00000022754",92.9910228023674,1.18592640687994,0.398383369710436,0.000184029558630645,0.000867748670366262,"Tmem45a"
"ENSMUSG00000022762",15.0619401594657,-1.16519993956846,0.592101013869293,0.00262548783364208,0.00927995868549979,"Ncam2"
"ENSMUSG00000022792",312.568346496327,-0.781744109591255,0.128432024983834,9.99005690943601e-11,1.32993468455002e-09,"Yars2"
"ENSMUSG00000022809",109.024455225734,1.10756778177253,0.274574019500852,4.30148296058397e-06,2.83661122689173e-05,"Nr1i2"
"ENSMUSG00000022820",2466.39988501342,-0.332012388271296,0.0810777025240708,2.52352760091781e-05,0.000143688635713296,"Ndufb4"
"ENSMUSG00000022824",25.5037394919254,2.00681677903037,1.0226883347527,0.000273535412568388,0.00123841243354716,"Muc13"
"ENSMUSG00000022871",56.4289365991025,1.95665657611395,0.395295838686019,1.95047191630042e-08,1.89049395435181e-07,"Fetub"
"ENSMUSG00000022889",631.884907841237,-0.546629850793315,0.10360722504112,3.02387320651693e-08,2.84358459595344e-07,"Mrpl39"
"ENSMUSG00000022890",4875.49636649627,-0.1914057448993,0.0828787506859716,0.0175898782525424,0.0472891441693451,"Atp5pf"
"ENSMUSG00000022947",74.2711357664726,1.33550141494429,0.313903657080131,1.61401444183497e-06,1.15181676475263e-05,"Cbr3"
