"GeneID","log2FoldChange_aging","padj_aging","log2FoldChange_intervention","padj_intervention","Symbol","LFC_Sum","rescue_significant"
"ENSMUSG00000025577",-1.04677172938242,0.000230511408264292,0.164382562818765,0.250965194122303,"Cbx2",-0.882389166563653,"No"
"ENSMUSG00000025580",-0.300749776315156,0.0444096625340262,0.0370246191753445,0.809828760277059,"Eif4a3",-0.263725157139811,"No"
"ENSMUSG00000025584",-0.695489246249033,2.66525137726796e-17,0.175889774767027,0.0448174456132944,"Pde8a",-0.519599471482006,"Yes"
"ENSMUSG00000025602",0.490717844017094,0.0320074089720105,-0.0617607647812801,0.651017742923962,"Zfp202",0.428957079235813,"No"
"ENSMUSG00000025609",-0.303818387105996,0.00290412474854537,0.0637464100514929,0.588647093153754,"Mkln1",-0.240071977054503,"No"
"ENSMUSG00000025610",-1.33647042273579,1.42826800801915e-10,0.0345872017932732,0.824680512064962,"Map3k7cl",-1.30188322094252,"No"
"ENSMUSG00000025612",-0.606779729615312,0.00061813141903019,0.119501754616867,0.334744719428537,"Bach1",-0.487277974998445,"No"
"ENSMUSG00000025626",0.44844617531268,0.000754687899092819,-0.0623838787480406,0.629224362619782,"Phf6",0.386062296564639,"No"
"ENSMUSG00000025647",0.264174385036075,0.048492543820109,-0.105323538994507,0.348825103651035,"Shisa5",0.158850846041568,"No"
"ENSMUSG00000025650",0.827162726015737,0.0262605275432962,-0.0313361543058092,0.831440630554441,"Col7a1",0.795826571709928,"No"
"ENSMUSG00000025656",1.68201541275115,5.87501220550339e-19,-0.16791752896515,0.186205914625449,"Arhgef9",1.514097883786,"No"
"ENSMUSG00000025665",0.985993571593121,5.30673766038116e-09,-0.0600701110359922,0.654936585329457,"Rps6ka6",0.925923460557128,"No"
"ENSMUSG00000025701",0.78415587081049,0.0204653461273656,-0.00424558173516133,0.982398279810991,"Alox5",0.779910289075328,"No"
"ENSMUSG00000025702",-0.666111270503976,5.00598988356683e-18,0.00275364828055071,0.987014954073806,"Marchf8",-0.663357622223426,"No"
"ENSMUSG00000025726",-1.22352097510584,0.000324330234958067,0.0769423417743047,0.559739647042648,"Slc28a1",-1.14657863333154,"No"
"ENSMUSG00000025733",-0.387198261522844,0.000232700428049563,0.0992019189899985,0.346516555053784,"Rhot2",-0.287996342532846,"No"
"ENSMUSG00000025742",0.430874925735535,5.58138870273353e-05,-0.107976430781451,0.301481391359035,"Prps2",0.322898494954084,"No"
"ENSMUSG00000025747",-0.505591790962599,0.0101733805609708,0.0218284660957645,0.895315722574606,"Tyms",-0.483763324866834,"No"
"ENSMUSG00000025757",-0.634857993802117,0.00110093044291961,0.068775308969002,0.605649174611183,"Hspa4l",-0.566082684833115,"No"
"ENSMUSG00000025758",0.711836555964413,0.0113581833607945,-0.160521983487758,0.258636098774978,"Plk4",0.551314572476655,"No"
"ENSMUSG00000025762",-0.270082621990949,0.0165207408593218,0.0117695080852218,0.948336992009086,"Larp1b",-0.258313113905728,"No"
"ENSMUSG00000025764",-0.354505391656386,0.000723253056273106,0.066642550985054,0.574412644683452,"Jade1",-0.287862840671332,"No"
"ENSMUSG00000025777",1.24413290949756,0.0119870413833569,-0.0460131078822206,NA,"Gdap1",1.19811980161534,NA
"ENSMUSG00000025781",-0.408266093404225,9.14285501330774e-08,0.020315502963804,0.886367856414537,"Atp5f1c",-0.387950590440421,"No"
"ENSMUSG00000025783",1.3171337775088,0.00514529674725061,-0.0463932043490027,0.724838429695793,NA,1.27074057315979,"No"
"ENSMUSG00000025784",1.01316407358505,0.00980185010578303,-0.248719004909367,0.139413627347632,"Clec3b",0.764445068675686,"No"
"ENSMUSG00000025786",-0.190718909684542,0.0460331388084587,0.00920334711150833,0.959606593102461,"Zdhhc3",-0.181515562573034,"No"
"ENSMUSG00000025791",-1.22508430989957,2.33266672962192e-13,0.00305884671529451,0.987334667398962,"Pgm1",-1.22202546318428,"No"
"ENSMUSG00000025792",-1.1728327259557,1.09680572442633e-16,0.0879994790682916,0.465229333676477,"Slc25a10",-1.08483324688741,"No"
"ENSMUSG00000025794",-0.263148208101489,0.0198648210022467,0.0846337426479555,0.447234520163466,"Rpl14",-0.178514465453533,"No"
"ENSMUSG00000025795",-0.669529034885077,0.000229831499742249,0.0644648190122686,0.63076228402288,"Rassf3",-0.605064215872808,"No"
"ENSMUSG00000025804",2.3800637534338,2.28575567529526e-05,-0.0497795026049706,0.704947077734134,"Ccr1",2.33028425082883,"No"
"ENSMUSG00000025815",-2.07090430273269,1.43423644059144e-19,0.284589924255395,0.0899102671617388,"Dhtkd1",-1.78631437847729,"No"
"ENSMUSG00000025823",-0.704216733130791,1.50699672436439e-06,0.050486693194723,0.717679553871611,"Pdia4",-0.653730039936068,"No"
"ENSMUSG00000025825",-0.34206359336575,0.00077271780487367,0.0993623059745639,0.336221762024816,"Iscu",-0.242701287391186,"No"
"ENSMUSG00000025854",0.335890996256134,0.0438370074106853,-0.0687668228600436,0.598563607847677,"Fam20c",0.26712417339609,"No"
"ENSMUSG00000025855",0.996621984782284,0.00061229330745221,-0.00843370294666618,0.964525531927081,"Prkar1b",0.988188281835618,"No"
"ENSMUSG00000025856",0.718382252274077,0.000452004732191786,-0.257600184350238,0.0965943340932919,"Pdgfa",0.460782067923839,"No"
"ENSMUSG00000025868",-0.402406273973367,1.13391994646124e-06,0.0411269756452441,0.742779461415816,"Higd2a",-0.361279298328123,"No"
"ENSMUSG00000025871",-1.01162271158219,4.01579081148698e-25,0.0805326801672799,0.461594523469989,"4833439L19Rik",-0.931090031414907,"No"
"ENSMUSG00000025872",-0.912450270507592,1.12697587042426e-06,0.00843536774978004,0.965579501677196,"Thoc3",-0.904014902757812,"No"
"ENSMUSG00000025875",1.11123142715538,1.13228617202747e-06,-0.133939342567936,0.304782481782403,"Tspan17",0.977292084587444,"No"
"ENSMUSG00000025880",-0.543410177860306,0.00273001351905006,0.0568364636097744,0.67905343818838,"Smad7",-0.486573714250532,"No"
"ENSMUSG00000025885",-0.48828076247402,0.00981863154143633,0.020033770492221,0.907104854672751,"Myo5b",-0.4682469919818,"No"
"ENSMUSG00000025887",0.675173467928085,0.0206312962363194,-0.0447405106130938,0.754428133285809,"Casp12",0.630432957314991,"No"
"ENSMUSG00000025892",0.654921889505977,0.0476964035577258,-0.335983943287353,0.0854869657338066,"Gria4",0.318937946218624,"No"
"ENSMUSG00000025894",-0.41510588690686,0.000175376547187136,0.00498243706925752,0.980432173174888,"Aasdhppt",-0.410123449837603,"No"
"ENSMUSG00000025907",-0.344889028847149,0.00726563536307,0.0785051327629466,0.512318356894691,"Rb1cc1",-0.266383896084202,"No"
"ENSMUSG00000025911",-1.5884786889546,8.87220955724559e-27,0.00644958327324714,0.974766157346668,"Adhfe1",-1.58202910568135,"No"
"ENSMUSG00000025912",1.5488321879668,4.30098590248962e-07,-0.0185370455518785,0.913437455186153,"Mybl1",1.53029514241492,"No"
"ENSMUSG00000025915",-0.444512559839174,0.0022060060379882,0.208287593863722,0.0932783712334049,"Sgk3",-0.236224965975452,"No"
"ENSMUSG00000025917",-0.282143412503089,0.00240911051726472,0.0461015067421634,0.714404918157289,"Cops5",-0.236041905760925,"No"
"ENSMUSG00000025927",0.762061838704774,4.38321589495686e-07,-0.0422579055612693,0.774117143425053,"Tfap2b",0.719803933143505,"No"
"ENSMUSG00000025931",0.710951102417407,0.0191723742214133,-0.0274082197887173,0.859820437672521,"Paqr8",0.68354288262869,"No"
"ENSMUSG00000025933",0.428175312032541,0.0211057177742547,-0.0715594049047767,0.585619005868978,"Tmem14a",0.356615907127764,"No"
"ENSMUSG00000025935",-0.365622715651745,4.25402336548489e-06,0.0579025802360379,0.595166075313546,"Tram1",-0.307720135415707,"No"
"ENSMUSG00000025937",-1.69184855403514,4.61615231351929e-20,0.0215451250136401,0.898332674300634,"Lactb2",-1.6703034290215,"No"
"ENSMUSG00000025949",-0.463439125776086,0.00200217902303826,0.128271357259983,0.275994247937317,"Pikfyve",-0.335167768516103,"No"
"ENSMUSG00000025950",-0.308880447581461,0.0121344412483111,0.0771606354351424,0.516093521578484,"Idh1",-0.231719812146318,"No"
"ENSMUSG00000026024",-0.755287990199864,2.08011614899997e-09,0.0555969739256109,0.674774429581628,"Als2",-0.699691016274254,"No"
"ENSMUSG00000026027",-0.379851764254484,0.0128838829249916,0.0383915127063155,0.801792884962785,"Stradb",-0.341460251548168,"No"
"ENSMUSG00000026031",-0.644158205389351,5.85331355236908e-20,0.115972166127724,0.160776917783958,"Cflar",-0.528186039261627,"No"
"ENSMUSG00000026032",-0.438942181782208,3.32582971374659e-05,0.00812707441672986,0.965504397230232,"Ndufb3",-0.430815107365479,"No"
"ENSMUSG00000026039",2.21383149745129,7.98625352230468e-06,-0.123877002036085,0.348811627971089,"Sgo2a",2.08995449541521,"No"
"ENSMUSG00000026043",1.79596955224667,8.33553178317254e-10,-1.22832463560831,7.08095824742194e-05,"Col3a1",0.567644916638361,"Yes"
"ENSMUSG00000026051",1.48175217456035,0.000968729820443028,-0.0991924012393492,0.438723697168611,"Ecrg4",1.382559773321,"No"
"ENSMUSG00000026062",-0.317478892752734,0.00293860968088063,0.0469719772619096,0.722979151949068,"Slc9a2",-0.270506915490824,"No"
"ENSMUSG00000026065",1.5009455972036,6.59673894397907e-08,-0.562586446387833,0.0168385832639244,"Slc9a4",0.938359150815772,"Yes"
"ENSMUSG00000026068",0.971733740768462,0.0236157537731537,-0.0466506443863854,0.717808555092291,"Il18rap",0.925083096382077,"No"
"ENSMUSG00000026070",1.9554444182553,4.03518154740888e-08,-0.0944183216472647,0.47482032609142,"Il18r1",1.86102609660803,"No"
"ENSMUSG00000026072",0.877361635657602,2.53342152077261e-05,-0.00708944533104747,0.971685143497923,"Il1r1",0.870272190326555,"No"
"ENSMUSG00000026096",-0.478786634046782,0.00409408918594289,0.0277660669669178,0.863271425114144,"Osgepl1",-0.451020567079864,"No"
"ENSMUSG00000026127",-0.590817043063304,0.000346752875926828,0.0512143922078455,0.716287769162444,"Imp4",-0.539602650855458,"No"
"ENSMUSG00000026156",-1.6676388731224,1.2793815601872e-11,0.0465912059674458,0.745343522622009,"B3gat2",-1.62104766715496,"No"
"ENSMUSG00000026158",0.462626297948243,0.00337376669300287,-0.0346051001260065,0.824680512064962,"Ogfrl1",0.428021197822236,"No"
"ENSMUSG00000026159",-0.423080711075302,2.94546838248064e-05,0.0435523888138255,0.744378379511934,"Agfg1",-0.379528322261476,"No"
"ENSMUSG00000026166",3.29561283739373,0.000156448328402191,-0.0124561436143679,0.937230262747135,"Ccl20",3.28315669377936,"No"
"ENSMUSG00000026167",2.08070943468062,1.46916465660702e-07,-0.0398400507518096,0.787359249927996,"Wnt10a",2.04086938392881,"No"
"ENSMUSG00000026173",2.75696283859782,8.65470108909434e-40,-0.516094648661105,0.00325709670421106,"Plcd4",2.24086818993671,"Yes"
"ENSMUSG00000026175",-1.03942945191718,7.31508452041319e-14,0.0535724595451253,0.693384956138885,"Vil1",-0.985856992372058,"No"
"ENSMUSG00000026176",-0.490054536612383,1.27703701145863e-11,0.0944477517370753,0.279703493363217,"Ctdsp1",-0.395606784875308,"No"
"ENSMUSG00000026181",0.247915278209021,0.0249041812189748,-0.0156966715196582,0.926673346534683,"Ppm1f",0.232218606689363,"No"
"ENSMUSG00000026193",1.69245404062684,9.65884613313974e-32,-0.921485041302012,5.60393537799769e-10,"Fn1",0.770968999324826,"Yes"
"ENSMUSG00000026196",1.66710614526531,0.00012705692282795,-0.000124000367228798,0.999157902715562,"Bard1",1.66698214489808,"No"
"ENSMUSG00000026197",-0.299725546490191,0.0264354216504563,0.0287692572114419,0.854778559873849,"Zfand2b",-0.270956289278749,"No"
"ENSMUSG00000026199",-0.254506652141908,0.0420694207513632,0.259729134660846,0.0219630477329464,"Ankzf1",0.00522248251893859,"Yes"
"ENSMUSG00000026200",-0.542514439717735,0.00315239934067606,0.0262543413904701,0.87111653799542,"Glb1l",-0.516260098327265,"No"
"ENSMUSG00000026202",-0.607659994159192,5.50823599187395e-05,0.00440320888992217,0.982911833907136,"Tuba4a",-0.60325678526927,"No"
"ENSMUSG00000026204",2.63678812668695,0.000416832675948662,-0.0680064176767497,0.575432266894543,"Ptprn",2.5687817090102,"No"
"ENSMUSG00000026207",0.719334034587772,0.0121758236113275,-0.0852490534963812,0.519210008905018,"Speg",0.63408498109139,"No"
"ENSMUSG00000026213",0.472807906804949,0.0112596377995073,-0.0293409239628147,0.85383772422329,"Stk11ip",0.443466982842134,"No"
"ENSMUSG00000026219",-0.363227671414671,0.00461279256548238,0.00187763233583542,0.993297913309836,"Trip12",-0.361350039078835,"No"
"ENSMUSG00000026220",-0.722829258606299,0.0437387416561885,0.0142670571315784,0.933267186750235,"Slc16a14",-0.708562201474721,"No"
"ENSMUSG00000026222",0.484288324382371,0.00606592505311109,-0.149522723762327,0.236236996350279,"Sp100",0.334765600620044,"No"
"ENSMUSG00000026223",0.767044413833603,1.54462175746735e-16,-0.151792818702615,0.10583067428534,"Itm2c",0.615251595130988,"No"
"ENSMUSG00000026228",1.56907640907694,0.000757191152866886,-0.10852985449852,0.400138507131252,"Htr2b",1.46054655457842,"No"
"ENSMUSG00000026235",0.502406849147657,0.0139168169538954,-0.16349543212654,0.226323587244183,"Epha4",0.338911417021117,"No"
"ENSMUSG00000026245",-0.725604278534227,4.03701987463409e-11,0.00654696503231024,0.972711543388363,"Farsb",-0.719057313501917,"No"
"ENSMUSG00000026249",0.767884674262292,8.24739390518802e-06,-0.0613394325243826,0.649390713214841,"Serpine2",0.70654524173791,"No"
"ENSMUSG00000026295",-0.923756419285645,7.44770920266054e-09,0.638244530635434,0.000260347191692383,"Spp2",-0.285511888650211,"Yes"
"ENSMUSG00000026303",1.60078729907422,2.70938510987624e-28,-0.109260524507988,0.340941177068435,"Mlph",1.49152677456623,"No"
"ENSMUSG00000026305",1.08231601651211,3.40678032745798e-28,-0.072896315378017,0.512318356894691,"Lrrfip1",1.00941970113409,"No"
"ENSMUSG00000026308",2.10576728476897,0.000260889510726396,-0.0522833833269168,0.681864102164047,"Klhl30",2.05348390144205,"No"
"ENSMUSG00000026343",1.26478520700932,7.17137179116675e-06,-0.0980448304505908,0.453379534220812,"Gpr39",1.16674037655873,"No"
"ENSMUSG00000026348",-1.37008588988997,6.66031449336075e-16,0.0829810925174679,0.510976422878717,"Acmsd",-1.2871047973725,"No"
"ENSMUSG00000026353",-0.358777362707049,0.000239778716411822,0.0314436693690916,0.829084665278099,"Ubxn4",-0.327333693337957,"No"
"ENSMUSG00000026355",0.518697313821061,0.00913276186478252,-0.0992741948074636,0.435298018747927,"Mcm6",0.419423119013597,"No"
"ENSMUSG00000026360",0.976781296457829,0.000187823510592585,-0.0435520561820293,0.764437648913549,"Rgs2",0.933229240275799,"No"
"ENSMUSG00000026361",-0.400165661678477,0.000579578568676853,0.0215555425894584,0.893314436632943,"Cdc73",-0.378610119089018,"No"
"ENSMUSG00000026368",-1.59811721600629,1.30050728713584e-24,0.198595881049081,0.121439459045011,"F13b",-1.39952133495721,"No"
"ENSMUSG00000026374",-0.285109002285336,0.0263382882944843,0.0299526273371811,0.845832735534234,"Tsn",-0.255156374948155,"No"
"ENSMUSG00000026384",-0.551043277740221,2.53342152077261e-05,0.00485622871423045,0.981299603152061,"Ptpn4",-0.54618704902599,"No"
"ENSMUSG00000026385",-0.77397133220783,1.70575224835851e-16,0.188645076430668,0.0481721154579541,"Dbi",-0.585326255777163,"Yes"
"ENSMUSG00000026393",-0.52278689701678,0.00185139530166712,0.104201758105125,0.393474785624831,"Nek7",-0.418585138911655,"No"
"ENSMUSG00000026405",2.12914333421643,0.000948436311124131,-0.0261377569665735,0.840938332116409,"C4bp",2.10300557724986,"No"
"ENSMUSG00000026429",1.4520956749701,0.00546290943929325,-0.0274124727993762,0.846117398007701,"Ube2t",1.42468320217072,"No"
"ENSMUSG00000026430",0.494335242348062,0.0119624502669364,-0.0715271208471829,0.588503573419755,"Rassf5",0.422808121500879,"No"
"ENSMUSG00000026456",0.37765626312532,0.00203122950065656,-0.145488557127793,0.1776204622149,"Cyb5r1",0.232167705997527,"No"
"ENSMUSG00000026457",-0.18785192749244,0.0366435889989485,0.131199413284532,0.139039792440096,"Adipor1",-0.0566525142079079,"No"
"ENSMUSG00000026458",1.33671250937387,0.000622278528021615,-0.257205789297035,0.133525077965018,"Ppfia4",1.07950672007683,"No"
"ENSMUSG00000026463",0.963239219179497,1.88151609911744e-05,-0.038179241575123,0.803151708298659,"Atp2b4",0.925059977604374,"No"
"ENSMUSG00000026466",-0.383876003755379,1.16743754258454e-05,0.0888506387685498,0.366960125509314,"Tor1aip1",-0.295025364986829,"No"
"ENSMUSG00000026469",-0.987023677497325,5.50138729220173e-12,0.0793969496100042,0.521417280418519,"Xpr1",-0.90762672788732,"No"
"ENSMUSG00000026478",0.811667215337786,1.62169395910067e-08,-0.251104294500969,0.0518482934816637,"Lamc1",0.560562920836817,"No"
"ENSMUSG00000026480",0.816790374379146,0.00330071541591078,-0.0255938617562147,0.871292769269016,"Ncf2",0.791196512622931,"No"
"ENSMUSG00000026489",-1.04694172476907,1.50668262813749e-05,0.227948125896328,0.144168117019841,"Coq8a",-0.818993598872744,"No"
"ENSMUSG00000026491",-0.306306809816809,0.0495440049486037,0.0148718367716693,0.935387362268201,"Ahctf1",-0.29143497304514,"No"
"ENSMUSG00000026494",0.743825086821202,0.008076316728579,-0.0354010161371059,0.816076753036185,"Kif26b",0.708424070684096,"No"
"ENSMUSG00000026502",-0.362507095881176,0.0289991556298821,0.0608024851056843,0.651870713302497,"Desi2",-0.301704610775491,"No"
"ENSMUSG00000026509",1.01136920933591,5.72821539283976e-22,-0.0294900311475691,0.843437751338055,"Capn2",0.981879178188336,"No"
"ENSMUSG00000026525",0.653605713309436,0.0301665721609564,-0.0719098849563572,0.590411545639032,"Opn3",0.581695828353079,"No"
"ENSMUSG00000026527",1.26441332671324,0.000911531516475757,-0.133050822136885,0.329007309486433,"Rgs7",1.13136250457635,"No"
"ENSMUSG00000026535",2.04774623992591,5.24996976442373e-09,-0.0239049046893797,0.881977330341412,"Ifi202b",2.02384133523653,"No"
"ENSMUSG00000026536",1.11445975588861,0.00229009425642528,-0.0326692438048944,0.828254814911982,"Ifi211",1.08179051208372,"No"
"ENSMUSG00000026548",0.500453691819565,0.0444185659976191,-0.966152704529734,0.000735606412570694,"Slamf9",-0.465699012710169,"Yes"
"ENSMUSG00000026554",-0.475869907403806,0.000227374758434393,0.0254330803682272,0.874169590568354,"Dcaf8",-0.450436827035579,"No"
"ENSMUSG00000026556",0.651865720637581,0.0269889383498538,-0.0399039597642266,0.785988337831136,"Vangl2",0.611961760873354,"No"
"ENSMUSG00000026568",-0.278408638387575,0.0271770406413812,0.00238002159241183,0.990516985660907,"Mpc2",-0.276028616795164,"No"
"ENSMUSG00000026574",1.93282353740258,1.7758714203399e-08,-2.57866570354501,2.29816493955838e-11,"Dpt",-0.645842166142429,"Yes"
"ENSMUSG00000026576",0.306061981587212,0.00680107987685275,-0.0223458292258563,0.887063100666596,"Atp1b1",0.283716152361356,"No"
"ENSMUSG00000026579",-1.40077228989473,0.000703434976825733,0.0703706775361139,0.583666443853705,"F5",-1.33040161235862,"No"
"ENSMUSG00000026584",-0.314749933551669,0.00871409630541996,0.262447681055,0.0211034851595593,"Scyl3",-0.0523022524966688,"Yes"
"ENSMUSG00000026585",0.373317017990616,0.00428663298264138,-0.0157234737381639,0.930019111760875,"Kifap3",0.357593544252452,"No"
"ENSMUSG00000026586",1.02559543725061,1.03780590677184e-07,-0.183705085085657,0.166437868295861,"Prrx1",0.841890352164954,"No"
"ENSMUSG00000026594",-1.26213760595458,4.08816208843962e-06,0.0097286398847668,0.95994992654207,"Ralgps2",-1.25240896606981,"No"
"ENSMUSG00000026596",-0.423035124058786,0.00203013054810938,3.19032808921719e-05,0.999733188856531,"Abl2",-0.423003220777893,"No"
"ENSMUSG00000026602",1.20925831637229,5.0175902068817e-12,-0.0102894358126584,0.958409264307745,"Nphs2",1.19896888055963,"No"
"ENSMUSG00000026605",0.887389094708803,0.0429626850038231,-0.140062663540684,0.267143246692101,"Cenpf",0.747326431168119,"No"
"ENSMUSG00000026617",-0.717651413854383,1.48722764605104e-11,0.369369562869345,0.00128963802985829,"Bpnt1",-0.348281850985038,"Yes"
"ENSMUSG00000026618",-0.441031296555852,4.69075303037169e-06,0.105161479259171,0.295477016220411,"Iars2",-0.335869817296681,"No"
"ENSMUSG00000026626",-0.149957890173475,0.0391529349338279,0.246630636843221,0.000339033207808579,"Ppp2r5a",0.096672746669746,"Yes"
"ENSMUSG00000026634",-0.248947750466132,0.0384847043881682,0.0874024544665863,0.43795017219177,"Angel2",-0.161545295999546,"No"
"ENSMUSG00000026639",1.26883133302195,0.000901165508504508,-0.0293462633806229,0.843563702444151,"Lamb3",1.23948506964133,"No"
"ENSMUSG00000026646",-0.728214195471326,0.0425445055539971,0.0818214637859317,0.520803232557636,"Suv39h2",-0.646392731685394,"No"
"ENSMUSG00000026662",-0.488561289100517,6.97144485732073e-06,0.0925813600425441,0.395938311397913,"Sephs1",-0.395979929057973,"No"
"ENSMUSG00000026663",-0.29652557742842,0.000655133964889509,0.0591579041108332,0.597649305538263,"Atf6",-0.237367673317586,"No"
"ENSMUSG00000026664",-1.23125155577805,8.64608975995639e-22,0.0280663578300172,0.859384676581316,"Phyh",-1.20318519794804,"No"
"ENSMUSG00000026667",-0.42833667115728,2.37968906512204e-09,0.0204973787669305,0.882119367338176,"Uhmk1",-0.40783929239035,"No"
"ENSMUSG00000026670",-0.699425561351525,1.70265042989325e-05,0.0891179437880769,0.472686329174122,"Uap1",-0.610307617563448,"No"
"ENSMUSG00000026675",-0.734293328072423,6.05818175148093e-10,0.333779068129668,0.00706536106686134,"Hsd17b7",-0.400514259942754,"Yes"
"ENSMUSG00000026676",2.26633553777051,7.89912324482795e-28,-0.643374356721108,0.000937154402864947,"Ccdc3",1.6229611810494,"Yes"
"ENSMUSG00000026679",2.57975296890646,0.000100082125428814,-0.00905680655853452,0.95994992654207,"Enkur",2.57069616234792,"No"
"ENSMUSG00000026683",0.956152102703314,0.0267611106976149,-0.151258362242289,0.259799492742318,"Nuf2",0.804893740461026,"No"
"ENSMUSG00000026687",-1.67293766589661,4.31564863764886e-67,0.30010599390495,0.00364272291448672,"Aldh9a1",-1.37283167199166,"Yes"
"ENSMUSG00000026692",-0.615151799377207,5.55449115507682e-05,0.569972560663184,0.000672098911000191,"Fmo4",-0.0451792387140227,"Yes"
"ENSMUSG00000026705",-0.378967024146821,0.000329178064636765,0.113319667795368,0.270844017327323,"Klhl20",-0.265647356351453,"No"
"ENSMUSG00000026708",-0.485942285825527,0.0417212500478433,0.0519596426238612,0.712878279043246,"Cenpl",-0.433982643201666,"No"
"ENSMUSG00000026712",1.67344480037725,4.43504550609847e-08,-0.0729108303958053,0.58638589602592,"Mrc1",1.60053396998145,"No"
"ENSMUSG00000026718",-0.448199691353469,0.000490277536005078,0.0524986177740598,0.697137703206065,"Stam",-0.395701073579409,"No"
"ENSMUSG00000026725",1.06785684672786,0.00035335353563669,-0.368189178377016,0.0651225451263745,"Tnn",0.699667668350841,"No"
"ENSMUSG00000026726",-1.70583575794138,7.67516964308108e-18,0.570334410103501,0.00560291887230294,"Cubn",-1.13550134783788,"Yes"
"ENSMUSG00000026728",1.50824614916186,1.43320627948468e-16,-0.153813253108071,0.229005271145046,"Vim",1.35443289605379,"No"
"ENSMUSG00000026737",0.353701525619608,0.022562257566055,-0.0999387227978252,0.400959868500318,"Pip4k2a",0.253762802821783,"No"
"ENSMUSG00000026743",-0.706187070647983,3.5973750118526e-07,0.172857236550521,0.144301055972658,"Mllt10",-0.533329834097461,"No"
"ENSMUSG00000026753",-0.394407535522807,0.00174240146431875,0.0999300153272209,0.374538865159303,"Ppp6c",-0.294477520195586,"No"
"ENSMUSG00000026755",-0.313904705936879,0.00347966807458431,0.0129200614240286,0.940989803407202,"Arpc5l",-0.30098464451285,"No"
"ENSMUSG00000026764",1.24397134602686,0.000140319946286254,-0.0102173852666964,0.957060602250034,"Kif5c",1.23375396076016,"No"
"ENSMUSG00000026765",1.45843757143399,2.76142433999463e-09,-0.0486220125532967,0.733655896459149,"Lypd6b",1.4098155588807,"No"
"ENSMUSG00000026767",-0.616387367840281,5.48180014365817e-05,0.0142754586996045,0.939027939252125,"Mindy3",-0.602111909140676,"No"
"ENSMUSG00000026773",0.751512449247466,0.000882603674918713,-0.0341685103473592,0.826352991908331,"Pfkfb3",0.717343938900107,"No"
"ENSMUSG00000026775",-0.264153084381413,0.00347455972961778,0.0689543175806717,0.52140924600679,"Yme1l1",-0.195198766800742,"No"
"ENSMUSG00000026778",0.690985247116983,3.99081550899764e-06,-0.13779510511209,0.236058225970212,"Prkcq",0.553190142004893,"No"
"ENSMUSG00000026781",-0.624350134016892,7.01014103353963e-12,0.0261350073935918,0.859429808579287,"Acbd5",-0.5982151266233,"No"
"ENSMUSG00000026788",-0.616248063651069,2.38680850571812e-05,0.00971696997376812,0.961342663275272,"Zbtb43",-0.606531093677301,"No"
"ENSMUSG00000026796",0.793510860886762,5.45849353735369e-13,-0.00498114132268855,0.980353209792832,"Niban2",0.788529719564073,"No"
"ENSMUSG00000026797",0.804957889587186,3.65536342298789e-06,-0.0829254392212119,0.510388357826574,"Stxbp1",0.722032450365974,"No"
"ENSMUSG00000026806",-0.759146421165992,0.000258676683920743,0.0036328733479238,0.985433888335111,"Ddx31",-0.755513547818068,"No"
"ENSMUSG00000026807",0.851119657472159,0.0460102916714958,-0.0418460575221933,NA,"Ak8",0.809273599949966,NA
"ENSMUSG00000026809",1.16947858336685,0.0160546038446324,-0.0308518365230458,NA,"Spaca9",1.13862674684381,NA
"ENSMUSG00000026817",1.31831315250436,8.55877339793192e-09,-0.162987071670477,0.235062066411897,"Ak1",1.15532608083389,"No"
"ENSMUSG00000026819",-1.34727715001082,6.14287081552617e-07,0.0437066578304186,0.763269798313549,"Slc25a25",-1.3035704921804,"No"
"ENSMUSG00000026822",4.59658852960884,3.86998045957526e-47,-0.481982163939134,0.0246795252917027,"Lcn2",4.11460636566971,"Yes"
"ENSMUSG00000026825",0.946505936141713,0.00159128414478353,-0.0242353841470368,0.879945139893767,"Dnm1",0.922270551994676,"No"
"ENSMUSG00000026831",1.14942304809013,0.0132407728953022,-0.0509575431792237,0.689711727537498,"Pierce1",1.0984655049109,"No"
"ENSMUSG00000026833",0.780061707574644,3.23029654880526e-07,-0.00934564778136655,0.961651672260411,"Olfm1",0.770716059793277,"No"
"ENSMUSG00000026837",0.749791549911467,0.000516522110630784,-0.0293915182472581,0.853466520156396,"Col5a1",0.720400031664209,"No"
"ENSMUSG00000026864",-0.703677619445821,6.41628730030747e-06,0.0201891926700985,0.906337936100832,"Hspa5",-0.683488426775722,"No"
"ENSMUSG00000026869",-0.525189661711873,0.00235993047530055,0.0688721987502475,0.600810634053512,"Psmd5",-0.456317462961626,"No"
"ENSMUSG00000026872",-0.685556245900381,0.000308124545766904,0.195954332072237,0.15743659593438,"Zeb2",-0.489601913828144,"No"
"ENSMUSG00000026873",1.50194692174521,0.0023882837231623,-0.195661115842414,0.179286338282942,"Phf19",1.3062858059028,"No"
"ENSMUSG00000026875",1.08983261615496,0.000712436572413696,-0.0775342471048425,0.559170655451004,"Traf1",1.01229836905012,"No"
"ENSMUSG00000026878",-0.283509426204997,2.40771020837391e-05,0.106629895151647,0.172868765175195,"Rab14",-0.176879531053349,"No"
"ENSMUSG00000026879",1.19598506987641,1.17110313562189e-34,-0.43505575485579,4.10326975980272e-05,"Gsn",0.760929315020621,"Yes"
