"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol","ENSEMBL_clean"
"ENSMUSG00000021466",1019.82337610447,-0.322129847413317,0.11975792717211,0.0042938009685406,0.0141741755125816,0.844457762616184,0.0359558744766048,"Ptch1","ENSMUSG00000021466"
"ENSMUSG00000021482",1209.46636456715,-0.508634365036888,0.119675520762884,5.95299969961968e-06,3.81932938792696e-05,0.457348419097034,-0.1114658075892,"Prxl2c","ENSMUSG00000021482"
"ENSMUSG00000021488",2270.49595905226,-0.389463606025159,0.114298216535754,0.000312303859686408,0.00139366947689363,0.712041995705708,-0.0594431631895876,"Nsd1","ENSMUSG00000021488"
"ENSMUSG00000021565",3537.90048260916,-1.03806417350832,0.258401311751146,4.62973355908332e-06,3.03696473471663e-05,0.658513100380344,0.117792566854175,"Slc6a19","ENSMUSG00000021565"
"ENSMUSG00000021751",886.364365198429,-1.01159655667928,0.284000095686322,2.85848177093304e-05,0.000161404695490633,0.562310754765664,-0.156454671074282,"Acox2","ENSMUSG00000021751"
"ENSMUSG00000021794",11837.684734229,-0.517915113957842,0.0966934465332717,2.25883709727461e-08,2.17454070802008e-07,0.562310754765664,0.0752202066559943,"Glud1","ENSMUSG00000021794"
"ENSMUSG00000021846",2056.17537667773,-0.278693468631799,0.118963643590978,0.0130393586096287,0.0368537449746916,0.0636904006183232,0.250448858778383,"Peli2","ENSMUSG00000021846"
"ENSMUSG00000021903",149.996692581972,-0.999961676750263,0.30123918354616,7.03018252869431e-05,0.000365360073982757,0.998300519511087,-0.00136895341474642,"Galnt15","ENSMUSG00000021903"
"ENSMUSG00000021947",3608.54155591962,-0.998020784711934,0.121579425448652,2.05784896197118e-17,5.56094538106587e-16,0.00322181651512564,-0.37106047305727,"Cryl1","ENSMUSG00000021947"
"ENSMUSG00000022033",30.541971083247,1.8393711642921,0.556946528013759,1.88436238998748e-05,0.000110294536711186,0.523635869740276,0.225951194734947,"Pbk","ENSMUSG00000022033"
"ENSMUSG00000022180",2186.03442325583,-0.399824457186533,0.192226969413671,0.0163827519120701,0.0446473763742345,0.0569710085457475,0.378318932818526,"Slc7a8","ENSMUSG00000022180"
"ENSMUSG00000022214",3217.41564785641,-0.190811069940714,0.0831895502341635,0.0183544151704705,0.0489541321343017,0.200225417522076,0.132446566399341,"Dcaf11","ENSMUSG00000022214"
"ENSMUSG00000022360",158.314369049199,1.15368266030466,0.224324789359048,2.51874367857574e-08,2.40380484756204e-07,0.0439027272207313,0.433783252607183,"Atad2","ENSMUSG00000022360"
"ENSMUSG00000022387",1199.89164703953,-0.495237264849855,0.0756508250924414,1.76654254435126e-11,2.59680448371043e-10,0.0052842946572628,-0.232341425078016,"Brd1","ENSMUSG00000022387"
"ENSMUSG00000022425",5539.09013272284,-0.802949979449557,0.126808046543922,2.00803759515125e-11,2.93660733308554e-10,0.00123020310403611,-0.417086088320716,"Enpp2","ENSMUSG00000022425"
"ENSMUSG00000022558",1720.87080888063,0.465969478244747,0.123205518184701,5.31512715930906e-05,0.000283792118312746,0.684934844840049,0.0682361192028924,"Mroh1","ENSMUSG00000022558"
"ENSMUSG00000022587",5577.33294010861,0.83749860375801,0.107178782574183,4.31031564181215e-16,1.05316790909093e-14,0.161110095003518,0.173994039674288,"Ly6e","ENSMUSG00000022587"
"ENSMUSG00000022788",740.547102154414,-0.521815263259924,0.125581775067614,8.48441099009362e-06,5.29483684286075e-05,0.767913632752733,-0.0518405985410004,"Fgd4","ENSMUSG00000022788"
"ENSMUSG00000022894",405.329728099352,0.630755027808127,0.129053730185021,1.55167233844531e-07,1.30934285699358e-06,0.472630442635504,0.116062905317789,"Adamts5","ENSMUSG00000022894"
"ENSMUSG00000023036",193.73048891647,1.39798832307424,0.310311140465465,5.25260253347449e-07,4.05862516659961e-06,0.800916898220504,0.0798951364883564,"Pcdhgc4","ENSMUSG00000023036"
"ENSMUSG00000023191",229.15037942462,0.413912879373239,0.164105859903962,0.00489424681061854,0.0158769653916803,0.826330546163969,-0.051292299460415,"P3h3","ENSMUSG00000023191"
"ENSMUSG00000023328",153.514923045915,1.13500820111618,0.205731653770735,3.32734516126707e-09,3.60837338671978e-08,0.270090168247939,0.238171732596292,"Ache","ENSMUSG00000023328"
"ENSMUSG00000023886",271.393356854211,1.37004215237804,0.222209894790158,8.16096217955682e-11,1.09745352798651e-09,0.0399750206493836,0.445349071202247,"Smoc2","ENSMUSG00000023886"
"ENSMUSG00000024298",3032.93612272253,-0.670020488521643,0.10689831965299,4.50261197274482e-11,6.30651052999449e-10,0.00149809448621233,-0.354519754375495,"Zfp871","ENSMUSG00000024298"
"ENSMUSG00000024610",5474.61704269414,1.02392808744652,0.209198852617387,8.16370836383606e-08,7.18124704327003e-07,0.625100534505565,0.114503950235152,"Cd74","ENSMUSG00000024610"
"ENSMUSG00000024661",54893.6182462226,-0.584224116609656,0.106807767493796,8.47646500553199e-09,8.62344820946423e-08,0.0443338977036663,-0.237532249436158,"Fth1","ENSMUSG00000024661"
"ENSMUSG00000024924",1854.15707190711,-0.34543002777861,0.108268177596078,0.00079738734805935,0.00324851228298902,0.883678790511625,-0.0254894672092623,"Vldlr","ENSMUSG00000024924"
"ENSMUSG00000025130",9820.54657751289,-0.690803689571822,0.0616704074189585,4.24775830241039e-30,3.26539586602391e-28,1.38489162121369e-10,-0.408545718885864,"P4hb","ENSMUSG00000025130"
"ENSMUSG00000025404",1701.25782169708,-0.459848373264888,0.0909285988860912,1.51267967984881e-07,1.27752382813219e-06,0.0655227401198362,-0.192256067271695,"R3hdm2","ENSMUSG00000025404"
"ENSMUSG00000025418",757.442693573517,0.482475084131894,0.192048094060742,0.00376279795558132,0.0126672797120103,0.953469584641443,-0.0161604168729315,"Bsnd","ENSMUSG00000025418"
"ENSMUSG00000025572",557.933756461077,0.403804190929577,0.154663863469488,0.00396515214268124,0.013252043516348,0.379134584083058,-0.162455317082531,"Tmc6","ENSMUSG00000025572"
"ENSMUSG00000025584",1132.22541351531,-0.695489246249033,0.0809175777112727,8.84441605408444e-19,2.66525137726796e-17,5.88443357210624e-08,-0.44956982436828,"Pde8a","ENSMUSG00000025584"
"ENSMUSG00000026043",761.611974590662,1.79596955224667,0.29506558327927,6.08536987740285e-11,8.33553178317254e-10,0.21726383154228,0.327212123334948,"Col3a1","ENSMUSG00000026043"
