"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001082",176.885404594594,0.0064601947582283,0.0550290569103848,0.495198079404706,1
"ENSMUSG00000001089",1371.95786271308,0.00361816061498276,0.0342445146215958,0.588989005112472,1
"ENSMUSG00000001095",872.731225697009,0.117905398901101,0.185413446394221,0.0064751206174715,0.265305383301691
"ENSMUSG00000001098",966.087326341172,0.0110218795650561,0.0510475237541483,0.243388248496225,0.978748938301673
"ENSMUSG00000001100",1652.1420318735,-0.00360675915632836,0.0227775942580689,0.359474087740432,1
"ENSMUSG00000001105",510.093581789168,-0.000172473648499349,0.0310851371842294,0.978173469791656,1
"ENSMUSG00000001119",380.818031959472,-0.0176848424949638,0.0605905294385839,0.122673607655726,0.885660564844348
"ENSMUSG00000001120",384.681774605109,-0.0121628682676977,0.060069176423528,0.25639182079552,0.988157603338912
"ENSMUSG00000001123",284.664848454869,0.0324678967359369,0.0919969059112692,0.0651788680758899,0.751607765611119
"ENSMUSG00000001127",1386.68631297361,0.000310200967364566,0.0223896615304375,0.944822403259413,1
"ENSMUSG00000001128",48.8697124000716,0.012552496764725,0.0721249681732048,0.253138719545434,0.986998696051039
"ENSMUSG00000001131",20.9755389378638,-0.00472635071296857,0.0620607001668852,0.603835395673914,1
"ENSMUSG00000001134",256.68404363699,-0.0263292171887532,0.0855804489972305,0.0907162334089014,0.823091944683472
"ENSMUSG00000001138",541.330726373247,0.0502593463475077,0.117067662178164,0.0328650219490132,0.592480296153003
"ENSMUSG00000001143",638.240449475124,-0.000983793397096832,0.0241704451623499,0.838762514603853,1
"ENSMUSG00000001150",654.443194729743,-0.00315663648687936,0.0446098068969062,0.706660268609648,1
"ENSMUSG00000001151",679.46479249609,-0.00180626205548604,0.0268491382953367,0.735128613004457,1
"ENSMUSG00000001155",257.037438036895,0.0234953417407512,0.0999133904120542,0.0904515693809567,0.823091944683472
"ENSMUSG00000001156",264.003279166023,0.0034571231001241,0.0304438816934548,0.557442285228162,1
"ENSMUSG00000001157",497.017722219541,-0.0369454763180313,0.0842462785332915,0.0417396539099541,0.649388609839852
"ENSMUSG00000001158",491.571356651153,-0.0370032276613242,0.086684916606384,0.0445117546238797,0.662948479126896
"ENSMUSG00000001166",118.198022084173,0.0457910334720527,0.129614403784278,0.0323140797543781,0.587645450367697
"ENSMUSG00000001173",509.940975894037,-0.00330018069953029,0.0330013154419618,0.610373867144535,1
"ENSMUSG00000001175",4544.22742969444,0.00260453121217861,0.0257177825261602,0.598570495072005,1
"ENSMUSG00000001211",5892.64269325948,0.00460248854824405,0.0309195778775957,0.425692423575683,1
"ENSMUSG00000001225",1.02891975248763,-0.00223683354489581,0.100924732331912,0.481284789390889,NA
"ENSMUSG00000001227",144.468832253076,0.00434912025075356,0.042313391123957,0.590953388949739,1
"ENSMUSG00000001228",73.324913244953,0.00754658813981806,0.0621638363827022,0.439319547493295,1
"ENSMUSG00000001229",624.692991366797,0.00404095648488258,0.0275382005766451,0.424430850200634,1
"ENSMUSG00000001240",224.228594205965,-0.00183883411412892,0.0315722320946605,0.771477974829736,1
"ENSMUSG00000001247",737.48322430563,-0.00120102446101737,0.0221218777708119,0.782460840614957,1
"ENSMUSG00000001248",646.286213756959,0.00714104692546264,0.0374542978462628,0.299934893847863,1
"ENSMUSG00000001249",4557.35872335085,0.00362504855368374,0.0280225041924315,0.492577849484431,1
"ENSMUSG00000001260",4.79088390884314,-0.0135919833237849,0.103930925807145,0.107965482818805,NA
"ENSMUSG00000001270",2357.79372590302,-0.0033139030186226,0.0375570115174237,0.652321557652396,1
"ENSMUSG00000001280",1403.18046771707,0.00336854935276916,0.0295115506434337,0.554100626665033,1
"ENSMUSG00000001281",32.218034140864,-0.00483072623577072,0.0687800369168166,0.574355897069385,1
"ENSMUSG00000001285",333.07624114771,-0.00205697599226134,0.0332968971663841,0.757166182813149,1
"ENSMUSG00000001288",355.744629544671,0.00449903910287,0.0358271947631574,0.515431535689948,1
"ENSMUSG00000001289",1561.26271443574,-0.0391240057286893,0.0772567501425819,0.0277501322669429,0.549532667343932
"ENSMUSG00000001300",394.01987818042,0.00896430206258324,0.0529945151755595,0.351929217145501,1
"ENSMUSG00000001305",127.840363886296,-0.0113629992561203,0.0590279549136563,0.279276312999416,0.997043669117741
"ENSMUSG00000001313",164.547689895624,-0.000194723975226412,0.0317183388477985,0.975822167315286,1
"ENSMUSG00000001323",1562.16914118079,0.074218331846275,0.123117434084168,0.0160424885593872,0.423583399846897
"ENSMUSG00000001333",18.9660061067767,-0.004886893094513,0.0663961438372321,0.580572529166973,1
"ENSMUSG00000001334",49.5917855181108,-0.00281573756962341,0.0533834627279577,0.753708313013122,1
"ENSMUSG00000001348",830.408921021653,0.115465826772861,0.125483869110604,0.00553465186265234,0.249290796691478
"ENSMUSG00000001349",17.3771512956443,0.00639881205546221,0.0773472776659185,0.427509435317916,1
"ENSMUSG00000001366",945.611194450099,0.00192272662772003,0.0236286215643889,0.674961220324036,1
"ENSMUSG00000001376",562.967265686961,-0.0588676079756398,0.110735132854281,0.0233167161090622,0.512903882618271
"ENSMUSG00000001380",734.382356563149,-0.000737819778811179,0.0209831717773629,0.858612989763239,1
"ENSMUSG00000001383",925.646685970425,-0.00332397636853049,0.0310610003119762,0.582994264103122,1
"ENSMUSG00000001403",41.6638749046182,0.00217920481193377,0.0534859674269143,0.807162822249764,1
"ENSMUSG00000001415",1133.95535701136,0.00170306493542514,0.0261883646274385,0.743532962705669,1
"ENSMUSG00000001416",1829.77163026913,-0.00408753516955484,0.0300218409423538,0.470950796116829,1
"ENSMUSG00000001418",1789.81014024033,-0.00193879920385751,0.021180774550521,0.627448742919171,1
"ENSMUSG00000001419",1376.79867027849,0.0060643791632969,0.0418289565655039,0.44532809535326,1
"ENSMUSG00000001420",80.9001232979008,0.00670699424111124,0.0552486065001791,0.481027389777599,1
"ENSMUSG00000001424",1044.27201477625,0.000374445200372246,0.0276415284962562,0.94679485282986,1
"ENSMUSG00000001435",4320.56466892226,0.00181523163455468,0.0213094033761797,0.654288499388504,1
"ENSMUSG00000001436",1139.28703630932,0.0345215004380533,0.0852560449612267,0.0510336531126773,0.686392219334262
"ENSMUSG00000001440",2659.58922567461,0.00151127961505334,0.0176759418093592,0.641313045889845,1
"ENSMUSG00000001441",1532.96352038501,-0.00251184629314776,0.0266905839103124,0.628728221648842,1
"ENSMUSG00000001444",4.74037357258224,0.0120497746827074,0.0970018760484778,0.1487104623011,NA
"ENSMUSG00000001445",1014.2544683995,-0.00124022745474438,0.0179442031682167,0.712747645190617,1
"ENSMUSG00000001467",2747.50046481966,0.0269853930480235,0.0871328096258412,0.0876073877312262,0.816875676434455
"ENSMUSG00000001472",3989.52369320206,0.00077979515911006,0.017277837506203,0.812665403111585,1
"ENSMUSG00000001473",101.793336286367,0.00717500067698891,0.0601216544408893,0.459370509792102,1
"ENSMUSG00000001482",1859.99644939556,0.0051831298780083,0.0315483855912632,0.372036237633701,1
"ENSMUSG00000001493",62.3229307355587,-0.0013106094616819,0.0514159536717424,0.88198239299083,1
"ENSMUSG00000001494",15.1525888181294,0.0219100879688911,0.116932986105381,0.0623761471477225,0.738296983050198
"ENSMUSG00000001497",0.701880644449554,0.00181078357871571,0.0957306696257933,0.596390545405128,NA
"ENSMUSG00000001504",409.041409632594,-0.0443496413230233,0.109602572738215,0.0403411939383196,0.642556692119033
"ENSMUSG00000001506",401.532981355472,0.00335195005586729,0.0358270796535365,0.633786874658755,1
"ENSMUSG00000001507",1556.94816902129,0.00314934008362856,0.0288734991128389,0.572895668210595,1
"ENSMUSG00000001508",2.41299007346698,0.000103608583059975,0.0810789822496437,0.985185471398015,NA
"ENSMUSG00000001510",2.68167822719733,0.00259632578177401,0.0858463452237019,0.604276571211983,NA
"ENSMUSG00000001517",51.6616790121451,0.00287171029921994,0.0555284061226857,0.74976314721257,1
"ENSMUSG00000001518",244.692167146106,0.0204727560356436,0.0720329604622354,0.124113204877798,0.886169219687285
"ENSMUSG00000001520",63.0818309642251,0.0021971583721325,0.0478551987726753,0.799819632721952,1
"ENSMUSG00000001521",641.60600876738,0.0399159559890026,0.0958014020290494,0.0448335313291746,0.662948479126896
"ENSMUSG00000001524",117.24722532054,0.0026942708001531,0.0422156635413117,0.73906559253365,1
"ENSMUSG00000001525",1145.96079242209,0.0021783145963255,0.0353920623687133,0.756793531893382,1
"ENSMUSG00000001542",1197.94258902145,-0.00194923417537394,0.0304187727839533,0.748840002982785,1
"ENSMUSG00000001552",2608.43197243531,0.00898911175195333,0.0402333502619258,0.218759711901524,0.972280493299326
"ENSMUSG00000001555",113.482228059251,0.00817779987074806,0.0623797919646521,0.409444757692756,1
"ENSMUSG00000001558",1.87813210496366,0.00581241963299005,0.0947826905760771,0.265747344141042,NA
"ENSMUSG00000001569",467.893020361811,-0.00110526330566222,0.0334142977103305,0.869391259156888,1
"ENSMUSG00000001576",1326.21322946557,0.000314150543567594,0.0185811403685144,0.931003931158095,1
"ENSMUSG00000001583",162.861192694996,-0.00668948313459109,0.045302114527247,0.431984711344819,1
"ENSMUSG00000001588",23.3712982898593,0.00117158100909266,0.0647579184915493,0.888845329194108,1
"ENSMUSG00000001604",602.848121855533,0.00854654664610412,0.0452490482284568,0.311037669377973,1
"ENSMUSG00000001627",678.579262797566,-0.00438691281070769,0.040519765247055,0.574212325601019,1
"ENSMUSG00000001630",363.270878321451,0.0040024755576892,0.0321559554141075,0.51783009021373,1
"ENSMUSG00000001632",568.099148119302,0.00392258680768284,0.0391763776988346,0.605915864501991,1
"ENSMUSG00000001642",3550.55086865367,-0.0066900315028232,0.0757694195075682,0.425431852056066,1
"ENSMUSG00000001656",7.12181387371151,0.00226664045121295,0.0784188674008985,0.725424891222075,1
"ENSMUSG00000001657",76.9434543801637,0.0134180584287968,0.0630567425296336,0.229598901102437,0.975467913957049
"ENSMUSG00000001661",205.764199869711,0.000508528104016192,0.042099899953514,0.949745616903263,1
"ENSMUSG00000001663",1951.61141402124,0.00299366286280807,0.0317341386316858,0.631832083612975,1
"ENSMUSG00000001665",995.255866511113,0.00125951906940141,0.028727915807293,0.827924234919848,1
"ENSMUSG00000001666",1292.26683050289,0.00146467963625291,0.025639369857172,0.774477639123054,1
"ENSMUSG00000001670",26.8112104576717,-0.0028849092478957,0.0941701243514911,NA,NA
"ENSMUSG00000001672",435.922182455307,-0.00231186830632101,0.0400167136324394,0.766503021332881,1
"ENSMUSG00000001674",444.544763890956,-0.000161361819482324,0.0349846080394794,0.981652335815082,1
"ENSMUSG00000001687",2113.78494570386,-0.0033993031076847,0.0266008259787734,0.495118063757462,1
"ENSMUSG00000001700",557.204172057847,-0.00501438406494316,0.0360421513693952,0.467042511543177,1
"ENSMUSG00000001707",237.932095415324,-0.0217611599164676,0.0852159841535993,0.119477149689927,0.883639498772652
"ENSMUSG00000001729",1571.8970808602,0.00252601241387557,0.0230491228262922,0.558090325834914,1
"ENSMUSG00000001739",294.390914117951,-0.00965949429603165,0.0492421036927392,0.290147563596408,1
