"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000278",1571.98041051254,0.00265885147679777,0.0813121142091616,0.964110170950573,0.987378567911786
"ENSMUSG00000000282",590.207602837024,0.133178800280234,0.136050244922834,0.072557022023901,0.331884082749171
"ENSMUSG00000000290",131.900154249328,-0.112250943659995,0.157081746879841,0.122224385580738,0.434219390430439
"ENSMUSG00000000295",150.207728237236,-0.0641469374406159,0.118445460534661,0.324895763332621,0.676102073629632
"ENSMUSG00000000296",271.735273261434,-0.0991274603612606,0.112025875272996,0.143358328399873,0.470499521954825
"ENSMUSG00000000301",22.2953815077749,0.164599450847162,0.283831455982204,0.0360079264140753,0.224297389640191
"ENSMUSG00000000303",4182.82295090315,-0.0831597433098228,0.0626901369983471,0.110613991038971,0.41359937451744
"ENSMUSG00000000305",18.7659342766579,0.0439870750788695,0.183544903082334,0.40970935305856,0.740091141431075
"ENSMUSG00000000308",1080.78213634204,-0.141141267898013,0.0940704956489374,0.0320787462305336,0.210485632375258
"ENSMUSG00000000317",90.2835527636716,-0.0386272290654347,0.147239818124038,0.519898639750074,0.806197645978561
"ENSMUSG00000000318",27.2749515922059,-0.841012741984201,0.595643652675881,0.000217854369089555,0.00783704931248802
"ENSMUSG00000000320",101.665624398807,-0.0238983198115826,0.121771557824796,0.697612185310444,0.892785745186948
"ENSMUSG00000000326",4198.03526962008,-0.0311916582545595,0.0980641157318838,0.615353935352695,0.856617097590376
"ENSMUSG00000000339",469.167459365287,-0.0210169591278706,0.0762634298634229,0.71576763256862,0.90126003165461
"ENSMUSG00000000340",2196.98911060004,0.163540395803143,0.100553408701494,0.0174511046896542,0.146556111668221
"ENSMUSG00000000346",4707.41244601486,0.121970486540016,0.0818125726938264,0.0457516778667489,0.255980762417902
"ENSMUSG00000000355",303.650359289395,0.0138981577623331,0.0902151483650624,0.819372103680368,0.94037160631358
"ENSMUSG00000000359",96.8794121569526,-0.0302567766826058,0.129737619803499,0.621337569238972,0.859904056344503
"ENSMUSG00000000365",3.31048155664956,-0.0357423974528552,0.225709945352494,0.319455327349853,NA
"ENSMUSG00000000374",1413.59840499246,0.0889072305413529,0.0740186033794132,0.122122849449616,0.434202863084132
"ENSMUSG00000000378",297.155278043595,-0.0436441135835597,0.111056200642402,0.490356785769202,0.789439505694216
"ENSMUSG00000000384",613.823887842308,-0.05881773567784,0.0961039397230606,0.350152531114672,0.697258049630813
"ENSMUSG00000000385",4918.04572052449,0.546941811522023,0.15890248967771,6.93999494924941e-06,0.000577491700928451
"ENSMUSG00000000386",33.7515490326138,-0.218812365377162,0.320378851604129,0.0179233482335112,0.148543805581152
"ENSMUSG00000000392",7.45598592473034,0.0160734284402866,0.18201289419759,0.733397879186894,0.90750758223682
"ENSMUSG00000000399",3253.06926679576,-0.0163488746417699,0.0650702445021022,0.758752323554489,0.916510504610246
"ENSMUSG00000000402",457.535222752708,-0.0671093354528452,0.121803256305261,0.305885250062487,0.659811247406094
"ENSMUSG00000000409",37.0776968292533,-0.0791095476945589,0.214822197772657,0.171121127176269,0.511953516492389
"ENSMUSG00000000416",427.146840693515,0.220656469366548,0.13626650508157,0.00755285051384509,0.0865288253958182
"ENSMUSG00000000420",2980.29413392002,0.0460217570322945,0.097240818443274,0.461946816478842,0.772472968685024
"ENSMUSG00000000439",430.566379201267,0.208098964473312,0.209945008289607,0.0238094927988963,0.177424334398289
"ENSMUSG00000000440",76.0069413411342,0.0172444533989161,0.174562100006743,0.730601699596837,0.90636038004114
"ENSMUSG00000000441",1312.07643647828,0.0480792101412774,0.0631638210044388,0.358209026767116,0.703752982232783
"ENSMUSG00000000486",97.2506042374881,-0.221035172088656,0.208890525384131,0.0190385017082022,0.15452135672135
"ENSMUSG00000000489",398.500677653843,-0.167455037969378,0.171129606551608,0.042093593604911,0.243944441869333
"ENSMUSG00000000530",390.970398426377,-0.245631648466017,0.138907322792404,0.00404101476845011,0.0564515122888988
"ENSMUSG00000000531",205.048998262777,0.0497255804552509,0.122892237139981,0.434908416307819,0.753811350747931
"ENSMUSG00000000532",1382.05063384769,0.085651678114912,0.109673639596352,0.196977153073027,0.550066231475746
"ENSMUSG00000000538",2529.38059146981,0.0437112811367591,0.0664108263413099,0.417509659980411,0.744658103212936
"ENSMUSG00000000544",2.65396821758855,0.0174714315389741,0.212378768713343,0.607475119251984,NA
"ENSMUSG00000000552",129.391047207783,-0.10770785497839,0.141060770790669,0.131317413655132,0.449716422236946
"ENSMUSG00000000555",179.126117229663,-0.0711371985707859,0.109096603593339,0.275412314536136,0.632166800542961
"ENSMUSG00000000561",494.058708978542,0.0418634746408153,0.106866442867397,0.506787029299767,0.798873239068405
"ENSMUSG00000000562",0.985279758059427,-0.0059030080573098,0.230192779472566,0.775313531191395,NA
