"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001248",646.286213756959,0.398893357906262,0.118438925836727,0.000338513836456351,0.0015545374493836
"ENSMUSG00000001249",4557.35872335085,-0.617449885681857,0.111982275010132,5.3028079530856e-09,5.6550963742048e-08
"ENSMUSG00000001260",4.79088390884314,0.27604848448691,0.519357425070402,0.303846029104369,0.458253718280795
"ENSMUSG00000001270",2357.79372590302,0.477978034782542,0.169605593751985,0.00149231085506824,0.00576209873742035
"ENSMUSG00000001280",1403.18046771707,-0.0261319875443799,0.116976644378827,0.813568838182279,0.892502516415188
"ENSMUSG00000001281",32.218034140864,-0.0144145487282924,0.357825193931027,0.950950130157758,0.974253677738132
"ENSMUSG00000001285",333.07624114771,-0.248074966789406,0.148617553441912,0.06771025316034,0.14688455839645
"ENSMUSG00000001288",355.744629544671,0.0715789431187017,0.140053943177014,0.580720783781117,0.717774186494901
"ENSMUSG00000001289",1561.26271443574,-0.358094811738359,0.0809505513218859,5.22890830665642e-06,3.42405840614962e-05
"ENSMUSG00000001300",394.01987818042,-0.0101249618037195,0.181961446469701,0.949511624777395,0.973595747032923
"ENSMUSG00000001305",127.840363886296,-0.543555849100216,0.215050736113497,0.00267447872442742,0.00959291385935741
"ENSMUSG00000001313",164.547689895624,0.354596894831026,0.151474423115133,0.00993945793701625,0.0298033889505979
"ENSMUSG00000001323",1562.16914118079,-0.713137093566672,0.127105868062951,2.05074751121826e-09,2.30567084514527e-08
"ENSMUSG00000001333",18.9660061067767,0.127978533514721,0.367287490370589,0.591434365851058,0.727460612394044
"ENSMUSG00000001334",49.5917855181108,1.19565521012439,0.384417453784222,9.86805480153586e-05,0.00050636156333268
"ENSMUSG00000001348",830.408921021653,-0.506733446362245,0.0942894235183381,2.07326241858847e-08,2.04235345434899e-07
"ENSMUSG00000001349",17.3771512956443,0.953917540034372,0.669661703779441,0.0105728082367219,0.0314182852263802
"ENSMUSG00000001366",945.611194450099,-0.547969900157431,0.107527615866356,7.51268576599528e-08,6.78256047207808e-07
"ENSMUSG00000001376",562.967265686961,-0.339980440956935,0.121002606869809,0.00276432637841708,0.00987067995338193
"ENSMUSG00000001380",734.382356563149,-0.374076866914295,0.102934255565919,0.000139237000884678,0.000692321177648841
"ENSMUSG00000001383",925.646685970425,0.049153378144106,0.125765242248927,0.677345894372782,0.793248100640656
"ENSMUSG00000001403",41.6638749046182,2.16404696620548,0.49981037250973,1.3700966377537e-07,1.18118127560829e-06
"ENSMUSG00000001415",1133.95535701136,-0.201233031930284,0.11783005534504,0.0706547487837017,0.152085036569733
"ENSMUSG00000001416",1829.77163026913,-0.504532352360333,0.116322350998237,3.93309914425325e-06,2.63651529760879e-05
"ENSMUSG00000001418",1789.81014024033,-0.318887064873375,0.094145004333017,0.000431064880446049,0.00192186716144171
"ENSMUSG00000001419",1376.79867027849,-0.302060257596588,0.156016848703997,0.0323156972847682,0.0801405116330118
"ENSMUSG00000001420",80.9001232979008,0.158510011866366,0.236320552564014,0.407628898844218,0.564774027803041
"ENSMUSG00000001424",1044.27201477625,-0.371782663476697,0.131634666365409,0.00233485795098823,0.00855369124833392
"ENSMUSG00000001435",4320.56466892226,1.03862708009575,0.0994397443886841,1.46755720811051e-26,8.1304304490557e-25
"ENSMUSG00000001436",1139.28703630932,-0.71730614545887,0.125144709331693,9.92739081328582e-10,1.16762788814572e-08
"ENSMUSG00000001440",2659.58922567461,0.118532724854302,0.0809717616517645,0.132808643479085,0.248179681939235
"ENSMUSG00000001441",1532.96352038501,0.023029438526431,0.112489429419363,0.829578976097965,0.902647642410002
"ENSMUSG00000001444",4.74037357258224,-0.249815228067578,0.512589332845848,0.346106308594513,0.502629236896002
