"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000958",2256.53080610699,0.656314684348243,0.231354101978632,4.92251905233776e-05,0.00245025449868027
"ENSMUSG00000000959",992.648733040366,-0.0175635464074942,0.0575599049066336,0.691024780702547,0.906427700837408
"ENSMUSG00000000976",305.427433093699,0.0295055870356047,0.0942231334594498,0.565534007241815,0.853559877632041
"ENSMUSG00000000982",0.955428600069003,-0.0294257028529674,0.265837201653506,0.239234706928556,NA
"ENSMUSG00000001014",3.48517125471234,-0.0267451148631734,0.211067348445024,0.463047731984326,NA
"ENSMUSG00000001016",537.153208977561,-0.0214484142905665,0.0751124236474131,0.66444734972872,0.894735117575008
"ENSMUSG00000001017",1414.85840552343,-0.143036893876011,0.0791999381418742,0.0107316092575504,0.115997786426614
"ENSMUSG00000001018",463.335854652471,-0.00553764352881075,0.0829179435196446,0.911986642185854,0.979335333061687
"ENSMUSG00000001020",54.2326932673912,-0.0599492510495152,0.141281716486984,0.275029100662889,0.660839939116488
"ENSMUSG00000001021",3.66949002309966,-5.13678380132487e-05,0.194529118572359,0.998859521656478,NA
"ENSMUSG00000001025",1364.46129561336,0.0123209416282814,0.093804399043251,0.806964521401379,0.947448689133409
"ENSMUSG00000001027",3.40014225188955,0.0356605710712649,0.224894785757176,0.329719150751579,NA
"ENSMUSG00000001029",127.000572047124,0.0112132511598069,0.107470119562506,0.8214129399575,0.953607638017177
"ENSMUSG00000001034",184.337626950854,0.00300021809377158,0.0964087600505952,0.952270552987479,0.987488722428803
"ENSMUSG00000001036",709.446257282443,0.0102436607576299,0.0774844938268994,0.836395422602539,0.958008239159549
"ENSMUSG00000001039",135.097290487205,-0.185154963491852,0.183357777096216,0.0219665619051615,0.179793709164806
"ENSMUSG00000001052",851.194015621365,0.0070259286502928,0.0772917556114821,0.887220534072202,0.971685143497923
"ENSMUSG00000001053",222.932943485958,-0.0584841894724241,0.105621558482209,0.28253657125205,0.668626404579527
"ENSMUSG00000001054",421.508061961365,-0.210820474194317,0.122802545115982,0.0041149503602198,0.061244735442621
"ENSMUSG00000001056",603.385317612198,-0.296015189028137,0.170540797218542,0.00174115494098618,0.0351559666760885
"ENSMUSG00000001062",422.044410098972,0.000222661482089968,0.0805453427506233,0.996438375620838,0.998832112367244
"ENSMUSG00000001065",406.742469957032,-0.0294102181018884,0.105003906787404,0.565227980414565,0.853559877632041
"ENSMUSG00000001076",2.33203125480512,-0.0267708258210106,0.223874244401133,0.418029267864636,NA
"ENSMUSG00000001082",176.885404594594,0.029934296297433,0.121175609946567,0.553266195882669,0.84654660506713
"ENSMUSG00000001089",1371.95786271308,0.0165289886947058,0.0871572126552735,0.743674148690155,0.926673346534683
"ENSMUSG00000001095",872.731225697009,0.497216173845189,0.244694120230406,0.000426759198466061,0.0128308112297935
"ENSMUSG00000001098",966.087326341172,0.0148759618273759,0.0882006669215731,0.768418787830791,0.935387362268201
"ENSMUSG00000001100",1652.1420318735,-0.00970579049533115,0.0599610901054225,0.829628724553023,0.955983156624421
"ENSMUSG00000001105",510.093581789168,-0.01081153675734,0.0882343806320306,0.830167109762081,0.956187988473917
"ENSMUSG00000001119",380.818031959472,-0.0764966629073594,0.0919584328552956,0.165063409822781,0.532625291860583
"ENSMUSG00000001120",384.681774605109,0.0979316201736192,0.137353223672265,0.113267739607202,0.443593838309545
"ENSMUSG00000001123",284.664848454869,-0.113774686949502,0.131537328834597,0.074826045702056,0.355283553022212
"ENSMUSG00000001127",1386.68631297361,0.0252644607012858,0.0752649119021745,0.610285081281114,0.872797666266912
"ENSMUSG00000001128",48.8697124000716,-0.175920878878556,0.251470828461144,0.0342749183499154,0.234141568226069
"ENSMUSG00000001131",20.9755389378638,-0.156236485081847,0.260443108809824,0.0441636683085272,0.268403024364181
"ENSMUSG00000001134",256.68404363699,0.0566858353345333,0.111711737211791,0.296873169443971,0.680857786714764
"ENSMUSG00000001138",541.330726373247,0.539420158373848,0.214306547473912,0.000125313384966007,0.00497509236313236
"ENSMUSG00000001143",638.240449475124,-0.0485656009808456,0.0813809201495456,0.346327430021228,0.723388785120404
"ENSMUSG00000001150",654.443194729743,-0.0238393677194273,0.108021167017071,0.636871095129084,0.883242608159982
"ENSMUSG00000001151",679.46479249609,0.146738267610081,0.112022458093044,0.0239906210968719,0.19059019640331
"ENSMUSG00000001155",257.037438036895,0.0424781739994209,0.147155022755826,0.40677114228962,0.765763407262772
"ENSMUSG00000001156",264.003279166023,0.00526800105417188,0.0801298608501519,0.915859930161441,0.980353209792832
"ENSMUSG00000001157",497.017722219541,-0.117125175484311,0.0934193378169667,0.0455983289599024,0.272317298946647
