ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031589,cell-substrate adhesion,133/4293,377/23189,0.352785145888594,1.90559859026569,8.44990607133931,5.96469513077888e-15,3.84782482886546e-11,2.47377882265987e-11,ENSMUSG00000000290/ENSMUSG00000000402/ENSMUSG00000000555/ENSMUSG00000001506/ENSMUSG00000001507/ENSMUSG00000001930/ENSMUSG00000002413/ENSMUSG00000002489/ENSMUSG00000002808/ENSMUSG00000002900/ENSMUSG00000002980/ENSMUSG00000003518/ENSMUSG00000003534/ENSMUSG00000004098/ENSMUSG00000006134/ENSMUSG00000006369/ENSMUSG00000006699/ENSMUSG00000007815/ENSMUSG00000013663/ENSMUSG00000014361/ENSMUSG00000014599/ENSMUSG00000015143/ENSMUSG00000015533/ENSMUSG00000015647/ENSMUSG00000019889/ENSMUSG00000020716/ENSMUSG00000020758/ENSMUSG00000021338/ENSMUSG00000021750/ENSMUSG00000021806/ENSMUSG00000022150/ENSMUSG00000022178/ENSMUSG00000022425/ENSMUSG00000022443/ENSMUSG00000022505/ENSMUSG00000022665/ENSMUSG00000022780/ENSMUSG00000022783/ENSMUSG00000022885/ENSMUSG00000023886/ENSMUSG00000023905/ENSMUSG00000023951/ENSMUSG00000024076/ENSMUSG00000024122/ENSMUSG00000024427/ENSMUSG00000024713/ENSMUSG00000024909/ENSMUSG00000024947/ENSMUSG00000024965/ENSMUSG00000025006/ENSMUSG00000025130/ENSMUSG00000025321/ENSMUSG00000025351/ENSMUSG00000025473/ENSMUSG00000025609/ENSMUSG00000026043/ENSMUSG00000026181/ENSMUSG00000026193/ENSMUSG00000026478/ENSMUSG00000026639/ENSMUSG00000026725/ENSMUSG00000027009/ENSMUSG00000027276/ENSMUSG00000027298/ENSMUSG00000027303/ENSMUSG00000027750/ENSMUSG00000027962/ENSMUSG00000028004/ENSMUSG00000028041/ENSMUSG00000028369/ENSMUSG00000028583/ENSMUSG00000029053/ENSMUSG00000029082/ENSMUSG00000029163/ENSMUSG00000029304/ENSMUSG00000029859/ENSMUSG00000030022/ENSMUSG00000030536/ENSMUSG00000030707/ENSMUSG00000030770/ENSMUSG00000031012/ENSMUSG00000031023/ENSMUSG00000031328/ENSMUSG00000031342/ENSMUSG00000031391/ENSMUSG00000031480/ENSMUSG00000031523/ENSMUSG00000031548/ENSMUSG00000031555/ENSMUSG00000031557/ENSMUSG00000031673/ENSMUSG00000032011/ENSMUSG00000032068/ENSMUSG00000032231/ENSMUSG00000032462/ENSMUSG00000032702/ENSMUSG00000033088/ENSMUSG00000033149/ENSMUSG00000033420/ENSMUSG00000033985/ENSMUSG00000034675/ENSMUSG00000035258/ENSMUSG00000035273/ENSMUSG00000036718/ENSMUSG00000036856/ENSMUSG00000037966/ENSMUSG00000038236/ENSMUSG00000038387/ENSMUSG00000039952/ENSMUSG00000040249/ENSMUSG00000040690/ENSMUSG00000041959/ENSMUSG00000043903/ENSMUSG00000044303/ENSMUSG00000046449/ENSMUSG00000048758/ENSMUSG00000048915/ENSMUSG00000051397/ENSMUSG00000052374/ENSMUSG00000056201/ENSMUSG00000057058/ENSMUSG00000059049/ENSMUSG00000059456/ENSMUSG00000059981/ENSMUSG00000062825/ENSMUSG00000062960/ENSMUSG00000068220/ENSMUSG00000068566/ENSMUSG00000069662/ENSMUSG00000071317/ENSMUSG00000074305/ENSMUSG00000074934/ENSMUSG00000079277,133
GO:0006631,fatty acid metabolic process,157/4293,474/23189,0.331223628691983,1.78913224452327,8.27388993956568,1.20900718562991e-14,3.89965267724927e-11,2.5070991112536e-11,ENSMUSG00000000320/ENSMUSG00000000326/ENSMUSG00000000567/ENSMUSG00000000708/ENSMUSG00000001729/ENSMUSG00000003053/ENSMUSG00000003809/ENSMUSG00000004056/ENSMUSG00000005069/ENSMUSG00000005373/ENSMUSG00000005514/ENSMUSG00000005547/ENSMUSG00000006542/ENSMUSG00000007655/ENSMUSG00000007783/ENSMUSG00000007827/ENSMUSG00000008035/ENSMUSG00000015090/ENSMUSG00000015568/ENSMUSG00000017146/ENSMUSG00000017307/ENSMUSG00000017950/ENSMUSG00000017969/ENSMUSG00000018501/ENSMUSG00000018907/ENSMUSG00000019883/ENSMUSG00000020256/ENSMUSG00000020283/ENSMUSG00000020377/ENSMUSG00000020664/ENSMUSG00000020777/ENSMUSG00000020810/ENSMUSG00000021214/ENSMUSG00000021322/ENSMUSG00000021364/ENSMUSG00000021460/ENSMUSG00000021606/ENSMUSG00000021620/ENSMUSG00000021751/ENSMUSG00000021786/ENSMUSG00000021947/ENSMUSG00000022383/ENSMUSG00000022404/ENSMUSG00000022445/ENSMUSG00000022853/ENSMUSG00000023921/ENSMUSG00000024132/ENSMUSG00000024507/ENSMUSG00000024610/ENSMUSG00000024646/ENSMUSG00000024665/ENSMUSG00000024781/ENSMUSG00000024887/ENSMUSG00000024978/ENSMUSG00000025059/ENSMUSG00000025197/ENSMUSG00000025198/ENSMUSG00000025203/ENSMUSG00000025260/ENSMUSG00000025287/ENSMUSG00000025465/ENSMUSG00000025701/ENSMUSG00000026385/ENSMUSG00000026457/ENSMUSG00000026664/ENSMUSG00000026692/ENSMUSG00000026781/ENSMUSG00000027332/ENSMUSG00000027359/ENSMUSG00000027513/ENSMUSG00000027605/ENSMUSG00000027809/ENSMUSG00000027870/ENSMUSG00000027983/ENSMUSG00000028127/ENSMUSG00000028138/ENSMUSG00000028167/ENSMUSG00000028497/ENSMUSG00000028518/ENSMUSG00000028583/ENSMUSG00000028603/ENSMUSG00000028712/ENSMUSG00000028773/ENSMUSG00000028937/ENSMUSG00000028991/ENSMUSG00000029059/ENSMUSG00000029098/ENSMUSG00000029199/ENSMUSG00000029456/ENSMUSG00000029919/ENSMUSG00000030168/ENSMUSG00000030249/ENSMUSG00000030341/ENSMUSG00000030972/ENSMUSG00000031877/ENSMUSG00000031886/ENSMUSG00000031903/ENSMUSG00000032262/ENSMUSG00000032281/ENSMUSG00000032349/ENSMUSG00000032485/ENSMUSG00000032487/ENSMUSG00000032883/ENSMUSG00000032942/ENSMUSG00000033307/ENSMUSG00000033533/ENSMUSG00000033629/ENSMUSG00000034171/ENSMUSG00000036257/ENSMUSG00000037622/ENSMUSG00000038205/ENSMUSG00000038633/ENSMUSG00000038754/ENSMUSG00000038776/ENSMUSG00000038967/ENSMUSG00000040170/ENSMUSG00000040181/ENSMUSG00000040562/ENSMUSG00000040618/ENSMUSG00000041193/ENSMUSG00000042251/ENSMUSG00000042647/ENSMUSG00000044788/ENSMUSG00000045294/ENSMUSG00000047250/ENSMUSG00000048755/ENSMUSG00000050697/ENSMUSG00000052392/ENSMUSG00000052914/ENSMUSG00000053436/ENSMUSG00000054385/ENSMUSG00000054474/ENSMUSG00000055301/ENSMUSG00000056220/ENSMUSG00000057074/ENSMUSG00000058022/ENSMUSG00000058135/ENSMUSG00000060063/ENSMUSG00000060317/ENSMUSG00000060803/ENSMUSG00000061825/ENSMUSG00000061878/ENSMUSG00000061959/ENSMUSG00000066097/ENSMUSG00000067231/ENSMUSG00000067713/ENSMUSG00000068086/ENSMUSG00000068762/ENSMUSG00000072946/ENSMUSG00000074028/ENSMUSG00000075706/ENSMUSG00000078937/ENSMUSG00000079057/ENSMUSG00000081362/ENSMUSG00000090150/ENSMUSG00000090213/ENSMUSG00000094806,157
GO:0009615,response to virus,137/4293,404/23189,0.339108910891089,1.83172525847973,8.03846650979667,7.93713775638576e-14,1.70674918888149e-10,1.09727448281263e-10,ENSMUSG00000000244/ENSMUSG00000000275/ENSMUSG00000000386/ENSMUSG00000000787/ENSMUSG00000001123/ENSMUSG00000002603/ENSMUSG00000002897/ENSMUSG00000003873/ENSMUSG00000004951/ENSMUSG00000009585/ENSMUSG00000010051/ENSMUSG00000012519/ENSMUSG00000015619/ENSMUSG00000017652/ENSMUSG00000017830/ENSMUSG00000018899/ENSMUSG00000020075/ENSMUSG00000020246/ENSMUSG00000020448/ENSMUSG00000021109/ENSMUSG00000021156/ENSMUSG00000021208/ENSMUSG00000022043/ENSMUSG00000022051/ENSMUSG00000022221/ENSMUSG00000022865/ENSMUSG00000022901/ENSMUSG00000022906/ENSMUSG00000022965/ENSMUSG00000022971/ENSMUSG00000024079/ENSMUSG00000024349/ENSMUSG00000024457/ENSMUSG00000024521/ENSMUSG00000024978/ENSMUSG00000025199/ENSMUSG00000025224/ENSMUSG00000025321/ENSMUSG00000025491/ENSMUSG00000025492/ENSMUSG00000025907/ENSMUSG00000026469/ENSMUSG00000026670/ENSMUSG00000026822/ENSMUSG00000026896/ENSMUSG00000026946/ENSMUSG00000027104/ENSMUSG00000027164/ENSMUSG00000027189/ENSMUSG00000027514/ENSMUSG00000027598/ENSMUSG00000027639/ENSMUSG00000027797/ENSMUSG00000027843/ENSMUSG00000027951/ENSMUSG00000028163/ENSMUSG00000028466/ENSMUSG00000028832/ENSMUSG00000029169/ENSMUSG00000029561/ENSMUSG00000029605/ENSMUSG00000029821/ENSMUSG00000029826/ENSMUSG00000030247/ENSMUSG00000030249/ENSMUSG00000030314/ENSMUSG00000030921/ENSMUSG00000031077/ENSMUSG00000032690/ENSMUSG00000032905/ENSMUSG00000033355/ENSMUSG00000033777/ENSMUSG00000034459/ENSMUSG00000034855/ENSMUSG00000035042/ENSMUSG00000035208/ENSMUSG00000035692/ENSMUSG00000035834/ENSMUSG00000036908/ENSMUSG00000037049/ENSMUSG00000037149/ENSMUSG00000037526/ENSMUSG00000037921/ENSMUSG00000038160/ENSMUSG00000038745/ENSMUSG00000038884/ENSMUSG00000039199/ENSMUSG00000039236/ENSMUSG00000040033/ENSMUSG00000041827/ENSMUSG00000042349/ENSMUSG00000042699/ENSMUSG00000043207/ENSMUSG00000043789/ENSMUSG00000044583/ENSMUSG00000045078/ENSMUSG00000045411/ENSMUSG00000045573/ENSMUSG00000046718/ENSMUSG00000049502/ENSMUSG00000050732/ENSMUSG00000050747/ENSMUSG00000051451/ENSMUSG00000051457/ENSMUSG00000052776/ENSMUSG00000053137/ENSMUSG00000053175/ENSMUSG00000053436/ENSMUSG00000053977/ENSMUSG00000054455/ENSMUSG00000054517/ENSMUSG00000056144/ENSMUSG00000056692/ENSMUSG00000056851/ENSMUSG00000057596/ENSMUSG00000058063/ENSMUSG00000060441/ENSMUSG00000060508/ENSMUSG00000060550/ENSMUSG00000060591/ENSMUSG00000061130/ENSMUSG00000061286/ENSMUSG00000062488/ENSMUSG00000065968/ENSMUSG00000066258/ENSMUSG00000066861/ENSMUSG00000068328/ENSMUSG00000069793/ENSMUSG00000069830/ENSMUSG00000073490/ENSMUSG00000073491/ENSMUSG00000074896/ENSMUSG00000078566/ENSMUSG00000079017/ENSMUSG00000079339/ENSMUSG00000090215/ENSMUSG00000090272,137
GO:0048872,homeostasis of number of cells,141/4293,427/23189,0.330210772833724,1.78366121855141,7.79048028947474,3.54690653651661e-13,5.45229948399932e-10,3.50530068238418e-10,ENSMUSG00000000567/ENSMUSG00000000690/ENSMUSG00000001119/ENSMUSG00000001280/ENSMUSG00000001729/ENSMUSG00000001750/ENSMUSG00000002603/ENSMUSG00000003812/ENSMUSG00000003873/ENSMUSG00000004270/ENSMUSG00000005087/ENSMUSG00000006675/ENSMUSG00000006705/ENSMUSG00000014361/ENSMUSG00000014599/ENSMUSG00000015619/ENSMUSG00000016319/ENSMUSG00000016526/ENSMUSG00000017978/ENSMUSG00000018395/ENSMUSG00000018501/ENSMUSG00000019996/ENSMUSG00000020128/ENSMUSG00000020644/ENSMUSG00000020716/ENSMUSG00000021022/ENSMUSG00000021048/ENSMUSG00000021109/ENSMUSG00000021147/ENSMUSG00000021361/ENSMUSG00000021474/ENSMUSG00000021501/ENSMUSG00000021540/ENSMUSG00000021686/ENSMUSG00000021816/ENSMUSG00000021901/ENSMUSG00000022014/ENSMUSG00000022021/ENSMUSG00000022221/ENSMUSG00000022387/ENSMUSG00000022488/ENSMUSG00000022816/ENSMUSG00000022831/ENSMUSG00000023015/ENSMUSG00000023951/ENSMUSG00000024140/ENSMUSG00000024182/ENSMUSG00000024241/ENSMUSG00000024359/ENSMUSG00000024521/ENSMUSG00000024588/ENSMUSG00000024610/ENSMUSG00000024781/ENSMUSG00000024947/ENSMUSG00000024978/ENSMUSG00000025270/ENSMUSG00000026031/ENSMUSG00000027660/ENSMUSG00000027684/ENSMUSG00000027799/ENSMUSG00000027951/ENSMUSG00000028191/ENSMUSG00000029004/ENSMUSG00000029468/ENSMUSG00000030329/ENSMUSG00000030352/ENSMUSG00000030707/ENSMUSG00000030742/ENSMUSG00000030873/ENSMUSG00000031077/ENSMUSG00000031093/ENSMUSG00000031101/ENSMUSG00000031497/ENSMUSG00000031543/ENSMUSG00000031628/ENSMUSG00000031657/ENSMUSG00000031785/ENSMUSG00000031805/ENSMUSG00000031974/ENSMUSG00000032114/ENSMUSG00000032218/ENSMUSG00000032293/ENSMUSG00000032462/ENSMUSG00000032519/ENSMUSG00000032786/ENSMUSG00000033075/ENSMUSG00000033307/ENSMUSG00000033460/ENSMUSG00000033565/ENSMUSG00000033813/ENSMUSG00000035011/ENSMUSG00000035356/ENSMUSG00000035385/ENSMUSG00000035692/ENSMUSG00000036111/ENSMUSG00000036381/ENSMUSG00000036712/ENSMUSG00000037362/ENSMUSG00000037752/ENSMUSG00000038745/ENSMUSG00000039239/ENSMUSG00000039264/ENSMUSG00000039936/ENSMUSG00000040040/ENSMUSG00000040329/ENSMUSG00000040612/ENSMUSG00000040943/ENSMUSG00000041324/ENSMUSG00000041571/ENSMUSG00000042029/ENSMUSG00000042228/ENSMUSG00000044968/ENSMUSG00000045502/ENSMUSG00000048000/ENSMUSG00000049577/ENSMUSG00000049799/ENSMUSG00000050875/ENSMUSG00000051177/ENSMUSG00000052305/ENSMUSG00000052336/ENSMUSG00000053436/ENSMUSG00000054191/ENSMUSG00000054690/ENSMUSG00000054932/ENSMUSG00000055994/ENSMUSG00000057672/ENSMUSG00000057789/ENSMUSG00000058715/ENSMUSG00000059305/ENSMUSG00000060802/ENSMUSG00000061787/ENSMUSG00000063659/ENSMUSG00000064326/ENSMUSG00000066551/ENSMUSG00000069917/ENSMUSG00000069919/ENSMUSG00000070056/ENSMUSG00000072235/ENSMUSG00000079509/ENSMUSG00000091387/ENSMUSG00000110206,141
GO:1990778,protein localization to cell periphery,136/4293,408/23189,0.333333333333333,1.80052799130367,7.77584082060155,4.22593356378803e-13,5.45229948399932e-10,3.50530068238418e-10,ENSMUSG00000000303/ENSMUSG00000001240/ENSMUSG00000001507/ENSMUSG00000001729/ENSMUSG00000002603/ENSMUSG00000003037/ENSMUSG00000003352/ENSMUSG00000004056/ENSMUSG00000006445/ENSMUSG00000010066/ENSMUSG00000015002/ENSMUSG00000015647/ENSMUSG00000018381/ENSMUSG00000019996/ENSMUSG00000020122/ENSMUSG00000020372/ENSMUSG00000020671/ENSMUSG00000020806/ENSMUSG00000020886/ENSMUSG00000020986/ENSMUSG00000021112/ENSMUSG00000021224/ENSMUSG00000021466/ENSMUSG00000021870/ENSMUSG00000022150/ENSMUSG00000022200/ENSMUSG00000022505/ENSMUSG00000022656/ENSMUSG00000023043/ENSMUSG00000024048/ENSMUSG00000024122/ENSMUSG00000024816/ENSMUSG00000024935/ENSMUSG00000025006/ENSMUSG00000025245/ENSMUSG00000025786/ENSMUSG00000025885/ENSMUSG00000026175/ENSMUSG00000026463/ENSMUSG00000026576/ENSMUSG00000026626/ENSMUSG00000026797/ENSMUSG00000026944/ENSMUSG00000027164/ENSMUSG00000027287/ENSMUSG00000027293/ENSMUSG00000027375/ENSMUSG00000027778/ENSMUSG00000027799/ENSMUSG00000027935/ENSMUSG00000028136/ENSMUSG00000028603/ENSMUSG00000028618/ENSMUSG00000028664/ENSMUSG00000028678/ENSMUSG00000028967/ENSMUSG00000028995/ENSMUSG00000029032/ENSMUSG00000029053/ENSMUSG00000029088/ENSMUSG00000029359/ENSMUSG00000029390/ENSMUSG00000029392/ENSMUSG00000029401/ENSMUSG00000029426/ENSMUSG00000030098/ENSMUSG00000030201/ENSMUSG00000030341/ENSMUSG00000030616/ENSMUSG00000030867/ENSMUSG00000030963/ENSMUSG00000030990/ENSMUSG00000031012/ENSMUSG00000031328/ENSMUSG00000031391/ENSMUSG00000031543/ENSMUSG00000031696/ENSMUSG00000031913/ENSMUSG00000031988/ENSMUSG00000032050/ENSMUSG00000032231/ENSMUSG00000032405/ENSMUSG00000032513/ENSMUSG00000032570/ENSMUSG00000032883/ENSMUSG00000033389/ENSMUSG00000033530/ENSMUSG00000035112/ENSMUSG00000035199/ENSMUSG00000035247/ENSMUSG00000035274/ENSMUSG00000035852/ENSMUSG00000035863/ENSMUSG00000036902/ENSMUSG00000037098/ENSMUSG00000037316/ENSMUSG00000037706/ENSMUSG00000038174/ENSMUSG00000038298/ENSMUSG00000038708/ENSMUSG00000038976/ENSMUSG00000039361/ENSMUSG00000039952/ENSMUSG00000040037/ENSMUSG00000040249/ENSMUSG00000040760/ENSMUSG00000041115/ENSMUSG00000041685/ENSMUSG00000041959/ENSMUSG00000044279/ENSMUSG00000045658/ENSMUSG00000045983/ENSMUSG00000046532/ENSMUSG00000047281/ENSMUSG00000047454/ENSMUSG00000049313/ENSMUSG00000049550/ENSMUSG00000050335/ENSMUSG00000050732/ENSMUSG00000051615/ENSMUSG00000052374/ENSMUSG00000056515/ENSMUSG00000057058/ENSMUSG00000057897/ENSMUSG00000057914/ENSMUSG00000058715/ENSMUSG00000059714/ENSMUSG00000061576/ENSMUSG00000061981/ENSMUSG00000062209/ENSMUSG00000062232/ENSMUSG00000062234/ENSMUSG00000068566/ENSMUSG00000074170/ENSMUSG00000074364/ENSMUSG00000079477,136
GO:0006520,amino acid metabolic process,105/4293,291/23189,0.360824742268041,1.94902514522563,7.76519897440914,8.45807472336014e-13,9.09384000673271e-10,5.84645866842789e-10,ENSMUSG00000000326/ENSMUSG00000000340/ENSMUSG00000000958/ENSMUSG00000001323/ENSMUSG00000002769/ENSMUSG00000003526/ENSMUSG00000003809/ENSMUSG00000006378/ENSMUSG00000007908/ENSMUSG00000009566/ENSMUSG00000015806/ENSMUSG00000017453/ENSMUSG00000017718/ENSMUSG00000017950/ENSMUSG00000019143/ENSMUSG00000019278/ENSMUSG00000019762/ENSMUSG00000019863/ENSMUSG00000020051/ENSMUSG00000020150/ENSMUSG00000020182/ENSMUSG00000020664/ENSMUSG00000020774/ENSMUSG00000020840/ENSMUSG00000021033/ENSMUSG00000021048/ENSMUSG00000021185/ENSMUSG00000021238/ENSMUSG00000021311/ENSMUSG00000021460/ENSMUSG00000021646/ENSMUSG00000021794/ENSMUSG00000021831/ENSMUSG00000022241/ENSMUSG00000022571/ENSMUSG00000022751/ENSMUSG00000022821/ENSMUSG00000023169/ENSMUSG00000023921/ENSMUSG00000024587/ENSMUSG00000024640/ENSMUSG00000025007/ENSMUSG00000025130/ENSMUSG00000025260/ENSMUSG00000025289/ENSMUSG00000025403/ENSMUSG00000025533/ENSMUSG00000025894/ENSMUSG00000025911/ENSMUSG00000026245/ENSMUSG00000026348/ENSMUSG00000026463/ENSMUSG00000026618/ENSMUSG00000026662/ENSMUSG00000027332/ENSMUSG00000027597/ENSMUSG00000028107/ENSMUSG00000028179/ENSMUSG00000028194/ENSMUSG00000028633/ENSMUSG00000028672/ENSMUSG00000028737/ENSMUSG00000028789/ENSMUSG00000029028/ENSMUSG00000029445/ENSMUSG00000029695/ENSMUSG00000029776/ENSMUSG00000030562/ENSMUSG00000030630/ENSMUSG00000031393/ENSMUSG00000031948/ENSMUSG00000032374/ENSMUSG00000032604/ENSMUSG00000032607/ENSMUSG00000033308/ENSMUSG00000033427/ENSMUSG00000033685/ENSMUSG00000034424/ENSMUSG00000035936/ENSMUSG00000036892/ENSMUSG00000037542/ENSMUSG00000037686/ENSMUSG00000037851/ENSMUSG00000039438/ENSMUSG00000039662/ENSMUSG00000039783/ENSMUSG00000040213/ENSMUSG00000040272/ENSMUSG00000042096/ENSMUSG00000042118/ENSMUSG00000042251/ENSMUSG00000042406/ENSMUSG00000047638/ENSMUSG00000048087/ENSMUSG00000049091/ENSMUSG00000050144/ENSMUSG00000053398/ENSMUSG00000054474/ENSMUSG00000057069/ENSMUSG00000057880/ENSMUSG00000058709/ENSMUSG00000060376/ENSMUSG00000063683/ENSMUSG00000071711/ENSMUSG00000089678,105
GO:0034976,response to endoplasmic reticulum stress,101/4293,278/23189,0.363309352517986,1.96244597613314,7.69491605425189,1.41913612414773e-12,1.30783530526814e-09,8.40811478066474e-10,ENSMUSG00000000275/ENSMUSG00000000787/ENSMUSG00000003746/ENSMUSG00000003873/ENSMUSG00000004085/ENSMUSG00000004270/ENSMUSG00000004446/ENSMUSG00000005312/ENSMUSG00000006676/ENSMUSG00000007655/ENSMUSG00000010517/ENSMUSG00000014905/ENSMUSG00000016552/ENSMUSG00000018442/ENSMUSG00000019539/ENSMUSG00000019979/ENSMUSG00000020048/ENSMUSG00000020109/ENSMUSG00000020303/ENSMUSG00000020448/ENSMUSG00000020521/ENSMUSG00000020571/ENSMUSG00000020634/ENSMUSG00000020715/ENSMUSG00000020788/ENSMUSG00000020964/ENSMUSG00000021669/ENSMUSG00000021708/ENSMUSG00000021831/ENSMUSG00000022074/ENSMUSG00000022136/ENSMUSG00000022564/ENSMUSG00000022769/ENSMUSG00000023010/ENSMUSG00000024079/ENSMUSG00000024392/ENSMUSG00000024521/ENSMUSG00000024807/ENSMUSG00000025130/ENSMUSG00000025198/ENSMUSG00000025701/ENSMUSG00000025823/ENSMUSG00000025887/ENSMUSG00000025917/ENSMUSG00000026199/ENSMUSG00000026353/ENSMUSG00000026663/ENSMUSG00000026864/ENSMUSG00000026883/ENSMUSG00000027006/ENSMUSG00000027248/ENSMUSG00000027808/ENSMUSG00000027810/ENSMUSG00000028277/ENSMUSG00000028466/ENSMUSG00000029390/ENSMUSG00000030102/ENSMUSG00000030247/ENSMUSG00000030717/ENSMUSG00000030909/ENSMUSG00000030963/ENSMUSG00000031628/ENSMUSG00000031751/ENSMUSG00000031770/ENSMUSG00000032115/ENSMUSG00000032437/ENSMUSG00000032575/ENSMUSG00000033773/ENSMUSG00000037075/ENSMUSG00000037720/ENSMUSG00000038084/ENSMUSG00000039100/ENSMUSG00000039474/ENSMUSG00000039703/ENSMUSG00000040435/ENSMUSG00000040462/ENSMUSG00000041301/ENSMUSG00000041459/ENSMUSG00000041765/ENSMUSG00000042406/ENSMUSG00000042632/ENSMUSG00000042797/ENSMUSG00000043019/ENSMUSG00000045983/ENSMUSG00000049470/ENSMUSG00000050812/ENSMUSG00000052384/ENSMUSG00000054455/ENSMUSG00000055401/ENSMUSG00000055994/ENSMUSG00000057789/ENSMUSG00000059714/ENSMUSG00000059890/ENSMUSG00000068290/ENSMUSG00000068328/ENSMUSG00000069662/ENSMUSG00000070348/ENSMUSG00000074093/ENSMUSG00000075000/ENSMUSG00000075701/ENSMUSG00000098332,101
GO:1901605,alpha-amino acid metabolic process,84/4293,216/23189,0.388888888888889,2.10061598985429,7.74606232899423,1.69644370526681e-12,1.36796979283453e-09,8.79472131414637e-10,ENSMUSG00000000326/ENSMUSG00000000958/ENSMUSG00000001323/ENSMUSG00000002769/ENSMUSG00000003526/ENSMUSG00000003809/ENSMUSG00000006378/ENSMUSG00000007908/ENSMUSG00000009566/ENSMUSG00000015806/ENSMUSG00000017453/ENSMUSG00000017718/ENSMUSG00000017950/ENSMUSG00000019278/ENSMUSG00000019762/ENSMUSG00000020051/ENSMUSG00000020150/ENSMUSG00000020774/ENSMUSG00000020840/ENSMUSG00000021033/ENSMUSG00000021048/ENSMUSG00000021185/ENSMUSG00000021238/ENSMUSG00000021311/ENSMUSG00000021460/ENSMUSG00000021646/ENSMUSG00000021794/ENSMUSG00000021831/ENSMUSG00000022571/ENSMUSG00000022751/ENSMUSG00000022821/ENSMUSG00000023169/ENSMUSG00000023921/ENSMUSG00000024640/ENSMUSG00000025007/ENSMUSG00000025130/ENSMUSG00000025260/ENSMUSG00000025289/ENSMUSG00000025403/ENSMUSG00000025533/ENSMUSG00000025894/ENSMUSG00000025911/ENSMUSG00000026348/ENSMUSG00000026463/ENSMUSG00000026662/ENSMUSG00000027332/ENSMUSG00000027597/ENSMUSG00000028179/ENSMUSG00000028194/ENSMUSG00000028633/ENSMUSG00000028672/ENSMUSG00000028737/ENSMUSG00000028789/ENSMUSG00000029445/ENSMUSG00000029695/ENSMUSG00000029776/ENSMUSG00000030562/ENSMUSG00000030630/ENSMUSG00000031393/ENSMUSG00000032374/ENSMUSG00000032607/ENSMUSG00000033685/ENSMUSG00000034424/ENSMUSG00000035936/ENSMUSG00000036892/ENSMUSG00000037542/ENSMUSG00000037686/ENSMUSG00000039438/ENSMUSG00000039662/ENSMUSG00000039783/ENSMUSG00000040213/ENSMUSG00000042096/ENSMUSG00000042118/ENSMUSG00000042406/ENSMUSG00000047638/ENSMUSG00000048087/ENSMUSG00000049091/ENSMUSG00000053398/ENSMUSG00000054474/ENSMUSG00000057069/ENSMUSG00000058709/ENSMUSG00000063683/ENSMUSG00000071711/ENSMUSG00000089678,84
