"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Endothelial cells","Immune cells?","Ptprm","Ptprm",0.353167445023943,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Immune cells?","Ptprm","Ptprm",0.167144305618317,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Immune cells?","Ptprm","Ptprm",0.27718247053634,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei","Immune cells?","Ptprm","Ptprm",0.137290850838059,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Immune cells?","Ptprm","Ptprm",0.172074598013533,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Immune cells?","Ptprm","Ptprm",0.163704128076718,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (differentiating myocytes?)","Immune cells?","Ptprm","Ptprm",0.129977825819497,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Immune cells?","Ptprm","Ptprm",0.154674207879371,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Immune cells?","Ptprm","Ptprm",0.233566483555176,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Tenocytes","Immune cells?","Ptprm","Ptprm",0.203054626424872,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei","Ptprm","Ptprm",0.184727549246184,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei","Ptprm","Ptprm",0.0768810980286245,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei","Ptprm","Ptprm",0.137290850838059,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei","Ptprm","Ptprm",0.0794027151832204,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Myonuclei","Ptprm","Ptprm",0.0751311342679187,0.04,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei","Ptprm","Ptprm",0.112268466038379,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei (Myh1+)","Ptprm","Ptprm",0.228348624329355,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei (Myh1+)","Ptprm","Ptprm",0.0980999341032841,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei (Myh1+)","Ptprm","Ptprm",0.172074598013533,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei","Myonuclei (Myh1+)","Ptprm","Ptprm",0.0794027151832204,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei (Myh1+)","Ptprm","Ptprm",0.101241178774841,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Myonuclei (Myh1+)","Ptprm","Ptprm",0.0959171727609971,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (differentiating myocytes?)","Myonuclei (Myh1+)","Ptprm","Ptprm",0.0749054695605486,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Myonuclei (Myh1+)","Ptprm","Ptprm",0.0902229888653052,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei (Myh1+)","Ptprm","Ptprm",0.141754271840238,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Tenocytes","Myonuclei (Myh1+)","Ptprm","Ptprm",0.121337464492448,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.217961395095476,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.0929240386249932,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.163704128076718,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.0751311342679187,0.04,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.0959171727609971,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.090844842767487,0.01,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.0854233290892256,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.134618898748981,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Tenocytes","Myonuclei (Myh4+?)","Ptprm","Ptprm",0.115091979470014,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei (differentiating myocytes?)","Ptprm","Ptprm",0.175401464256043,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei (differentiating myocytes?)","Ptprm","Ptprm",0.0725154228953044,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei (differentiating myocytes?)","Ptprm","Ptprm",0.129977825819497,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei (differentiating myocytes?)","Ptprm","Ptprm",0.0749054695605486,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei (differentiating myocytes?)","Ptprm","Ptprm",0.106124341061032,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.206678278244474,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.0873903682516471,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.154674207879371,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.0902229888653052,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.0854233290892256,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.0802967890173187,0.01,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.126949780744611,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Tenocytes","Myonuclei (myotendinous junction nuclei)","Ptprm","Ptprm",0.10839595160315,0.01,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.302600370288997,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.13754839021043,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.233566483555176,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.112268466038379,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.141754271840238,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.134618898748981,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (differentiating myocytes?)","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.106124341061032,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.126949780744611,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.194962503156454,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Tenocytes","Myonuclei (neuromuscular junction nuclei)","Ptprm","Ptprm",0.168385708402033,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Endothelial cells","Tenocytes","Ptprm","Ptprm",0.266202563842881,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"FAPs","Tenocytes","Ptprm","Ptprm",0.117654310840524,0.01,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Immune cells?","Tenocytes","Ptprm","Ptprm",0.203054626424872,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh1+)","Tenocytes","Ptprm","Ptprm",0.121337464492448,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (Myh4+?)","Tenocytes","Ptprm","Ptprm",0.115091979470014,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (myotendinous junction nuclei)","Tenocytes","Ptprm","Ptprm",0.10839595160315,0.01,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
"Myonuclei (neuromuscular junction nuclei)","Tenocytes","Ptprm","Ptprm",0.168385708402033,0,"PTPRM_PTPRM","Ptprm  - Ptprm","PTPRM","Cell-Cell Contact","KEGG: mmu04514"
