"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015711","organic anion transport","34/281","477/28928",0.0712788259958071,7.33791415803099,13.8236286335442,1.37541925809938e-19,4.65579418866641e-16,3.37050108721617e-16,"Slc47a1/Abcc2/Nr1h4/Slc27a2/Slc13a3/Slco1a6/Slc6a20b/Slc17a1/Slc17a3/Slc25a21/Slc1a1/Lrp2/Slc16a9/Slc22a8/Slc4a4/Slc22a30/Slc22a28/Slc22a6/Ces1f/Ces1d/Cftr/Slco1a1/Slc22a12/Slc7a7/Abcg2/Slc7a8/Slc5a8/Cldn2/Slc25a10/Cltrn/Slc5a12/Slco2a1/Arl6ip1/Slc25a4",34
"GO:0044282","small molecule catabolic process","29/281","376/28928",0.0771276595744681,7.94003180131748,13.4153620948646,9.16764424105892e-18,1.21748714892659e-14,8.81383839757783e-15,"Agxt2/Pah/Hgd/Slc27a2/Cubn/Cda/Acaa1b/Aass/Cryl1/Kynu/Sord/Ces1f/Ces1d/Miox/Eci3/Hao2/Khk/Gk/Ehhadh/Dpyd/Acox1/Arsb/Nudt19/Aldob/Pck1/Oaz1/Dbi/Etfb/Park7",29
"GO:0006631","fatty acid metabolic process","32/281","478/28928",0.0669456066945607,6.89182388064146,12.8643501664364,1.07901372135296e-17,1.21748714892659e-14,8.81383839757783e-15,"Mlxipl/Cyp2j13/Acsm1/Hnf4a/Ppara/Slc27a2/Aoah/Cyp2j5/Acaa1b/Acsm5/Acot12/Cryl1/Pecr/Fmo1/Acsm2/Acss2/Ces1f/Ces1d/Eci3/Acnat2/Cyp2e1/Hao2/Gk/Cyp2j11/Amacr/Ehhadh/Fmo2/Acox1/Nudt19/Pck1/Dbi/Etfb",32
"GO:0009410","response to xenobiotic stimulus","30/281","498/28928",0.0602409638554217,6.20160356729409,11.5965492096263,2.05054764751168e-15,1.73527594670676e-12,1.25623024300189e-12,"Cyp2j13/Abcc2/Hnf4a/Nr1h4/Slco1a6/Cyp2j5/Slc1a1/Acaa1b/Ass1/Fbp1/Fmo1/Gabrb3/Adra1a/Cftr/Cyp2e1/Slc22a12/Ugt2b38/Errfi1/Cyp2j11/Dpyd/Fmo2/Prnp/Egfr/Cat/Fmo5/Arnt2/Hsp90aa1/Calr/Mat2a/Sod1",30
"GO:0046942","carboxylic acid transport","26/281","381/28928",0.068241469816273,7.02522860798984,11.7252217113953,9.07477135308084e-15,5.79325167665027e-12,4.19394850446764e-12,"Slc47a1/Abcc2/Nr1h4/Slc27a2/Slc13a3/Slco1a6/Slc6a20b/Slc25a21/Slc1a1/Lrp2/Slc16a9/Slc22a8/Slc22a6/Ces1f/Ces1d/Slco1a1/Slc7a7/Abcg2/Slc7a8/Slc5a8/Cldn2/Slc25a10/Cltrn/Slc5a12/Slco2a1/Arl6ip1",26
"GO:0015849","organic acid transport","26/281","383/28928",0.0678851174934726,6.98854334110738,11.6847881824562,1.02686883485677e-14,5.79325167665027e-12,4.19394850446764e-12,"Slc47a1/Abcc2/Nr1h4/Slc27a2/Slc13a3/Slco1a6/Slc6a20b/Slc25a21/Slc1a1/Lrp2/Slc16a9/Slc22a8/Slc22a6/Ces1f/Ces1d/Slco1a1/Slc7a7/Abcg2/Slc7a8/Slc5a8/Cldn2/Slc25a10/Cltrn/Slc5a12/Slco2a1/Arl6ip1",26
"GO:0062012","regulation of small molecule metabolic process","26/281","405/28928",0.0641975308641975,6.6089187645534,11.2583395922635,3.81044451531559e-14,1.84262209776333e-11,1.33394207994807e-11,"Mlxipl/Hnf4a/Ppara/Nr1h4/Cda/Rdh16/Fbp1/Slc4a4/Fmo1/Ces1f/Ces1d/Rdh16f2/Gk/Igfbp4/Gpd1/Dab2/Slc7a7/Fmo2/Me1/Aldob/Fmo5/Fgf1/Oaz1/Dbi/Park7/Sod1",26
"GO:0016054","organic acid catabolic process","21/281","249/28928",0.0843373493975904,8.68224499421172,12.057884191001,6.10179771809848e-14,2.29495391952926e-11,1.66140176464717e-11,"Agxt2/Pah/Hgd/Slc27a2/Acaa1b/Aass/Cryl1/Kynu/Sord/Ces1f/Ces1d/Eci3/Hao2/Ehhadh/Acox1/Arsb/Nudt19/Pck1/Oaz1/Dbi/Etfb",21
"GO:0046395","carboxylic acid catabolic process","21/281","249/28928",0.0843373493975904,8.68224499421172,12.057884191001,6.10179771809848e-14,2.29495391952926e-11,1.66140176464717e-11,"Agxt2/Pah/Hgd/Slc27a2/Acaa1b/Aass/Cryl1/Kynu/Sord/Ces1f/Ces1d/Eci3/Hao2/Ehhadh/Acox1/Arsb/Nudt19/Pck1/Oaz1/Dbi/Etfb",21
"GO:0006790","sulfur compound metabolic process","24/281","352/28928",0.0681818181818182,7.01908767389194,11.2529545852856,1.03180462036535e-13,3.49265863993672e-11,2.52846437495847e-11,"Abcc2/Acsm1/Hnf4a/Glyat/Slc1a1/Acsm5/Acot12/Nox4/Aass/Fmo1/Kynu/Acsm2/Acss2/Ces1d/Acnat2/Nat8/Papss2/Ehhadh/Arsb/Nudt19/Csgalnact1/Chst11/Mat2a/Sod1",24
