"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040013","negative regulation of locomotion","12/115","360/28928",0.0333333333333333,8.38492753623188,8.90766649018998,2.24711296220454e-08,5.47846140185466e-05,3.79407283302745e-05,"Ptprg/Egfl7/Dlc1/Sp100/Igfbp3/Fas/Sema3f/Adam15/Tgfb1/Il33/Cfl1/Dll4",12
"GO:2000146","negative regulation of cell motility","11/115","342/28928",0.0321637426900585,8.09071955250445,8.33360756666735,1.27923270309965e-07,0.000155938466507847,0.000107994171356412,"Ptprg/Egfl7/Dlc1/Sp100/Igfbp3/Fas/Adam15/Tgfb1/Il33/Cfl1/Dll4",11
"GO:0032675","regulation of interleukin-6 production","8/115","173/28928",0.046242774566474,11.6322694144257,8.86132605322754,4.77558580919905e-07,0.000229902055260234,0.000159217173972374,"Trim30a/P2rx7/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Irak3",8
"GO:0001818","negative regulation of cytokine production","10/115","318/28928",0.0314465408805031,7.91030899644517,7.82813806758948,6.02072176205716e-07,0.000229902055260234,0.000159217173972374,"Flt1/Cd34/Trim30a/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Cmklr1/Irak3",10
"GO:0032635","interleukin-6 production","8/115","182/28928",0.043956043956044,11.0570473005256,8.5985229437437,7.01386475546852e-07,0.000229902055260234,0.000159217173972374,"Trim30a/P2rx7/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Irak3",8
"GO:0050900","leukocyte migration","11/115","409/28928",0.0268948655256724,6.76534495588392,7.4186722223263,7.53300736842229e-07,0.000229902055260234,0.000159217173972374,"Flt1/Podxl/Cd34/Lgals9/Stk10/Add2/Tgfb1/Il33/Il1r1/Cmklr1/Vcam1",11
"GO:0030336","negative regulation of cell migration","10/115","326/28928",0.0306748466257669,7.71619098426247,7.70442114750523,7.54395587400276e-07,0.000229902055260234,0.000159217173972374,"Ptprg/Egfl7/Dlc1/Sp100/Igfbp3/Fas/Adam15/Tgfb1/Il33/Dll4",10
"GO:1901342","regulation of vasculature development","10/115","326/28928",0.0306748466257669,7.71619098426247,7.70442114750523,7.54395587400276e-07,0.000229902055260234,0.000159217173972374,"Flt1/Sp100/Fyn/Cd34/Stab1/Ramp2/Jcad/Nos3/Itga5/Tgfb1",10
"GO:0072593","reactive oxygen species metabolic process","9/115","263/28928",0.0342205323193916,8.6081005124814,7.83041033871863,1.12444115458675e-06,0.000304598614986944,0.000210947790872181,"Fyn/Trim30a/P2rx7/Nos3/Hba-a1/Tgfb1/Gch1/Tlr4/Nrros",9
"GO:0002040","sprouting angiogenesis","7/115","141/28928",0.049645390070922,12.4881899475794,8.6391166562661,1.58985017523575e-06,0.00038718208447253,0.000268140435859392,"Flt1/Ramp2/Jcad/Itga5/Tgfb1/Dll4/Esm1",7
"GO:0034341","response to type II interferon","7/115","143/28928",0.048951048951049,12.3135299483126,8.56819636426465,1.74692490943307e-06,0.00038718208447253,0.000268140435859392,"Sp100/Ifitm3/Gbp9/Cdc42ep4/Gbp8/Gch1/Tlr4",7
"GO:0008360","regulation of cell shape","7/115","146/28928",0.0479452054794521,12.0605122096486,8.46442695101895,2.00674835765347e-06,0.000407704374663263,0.000282353014532997,"Dlc1/Fyn/Fmnl3/Cdc42ep4/Palmd/S100a13/Cfl1",7
"GO:0043254","regulation of protein-containing complex assembly","11/115","463/28928",0.0237580993520518,5.97629824396657,6.81942379727282,2.50430168634761e-06,0.000469652885485805,0.000325255053028466,"Kank3/Trim30a/Esam/Mndal/Fas/Cdc42ep4/Add2/Tgfb1/Tlr4/Cfl1/Eln",11
"GO:0045765","regulation of angiogenesis","9/115","319/28928",0.0282131661442006,7.09696061060379,6.91773259416811,5.44312996927193e-06,0.000913656059383492,0.000632746565023583,"Flt1/Sp100/Fyn/Cd34/Stab1/Ramp2/Jcad/Nos3/Itga5",9
"GO:0007160","cell-matrix adhesion","8/115","241/28928",0.033195020746888,8.35013530579109,7.23881815364695,5.67675376770743e-06,0.000913656059383492,0.000632746565023583,"Dlc1/Cd34/Adam15/Thsd1/Nid1/Itga5/Vcam1/Cfl1",8
"GO:0003180","aortic valve morphogenesis","4/115","30/28928",0.133333333333333,33.5397101449275,11.2654045544791,5.99610211244293e-06,0.000913656059383492,0.000632746565023583,"Nos3/Tgfb1/Eln/Dll4",4
"GO:0007162","negative regulation of cell adhesion","9/115","326/28928",0.0276073619631902,6.94457188583622,6.8192648865138,6.48237181013425e-06,0.000929648380771018,0.000643821943248009,"Podxl/Dlc1/Hspg2/Ccm2l/Adam15/Lgals9/Gli3/Tgfb1/Cfl1",9
"GO:0097191","extrinsic apoptotic signaling pathway","8/115","250/28928",0.032,8.04953043478261,7.07232389916052,7.42170218143515e-06,0.0010052283287966,0.000696164344972045,"Sp100/Fyn/Fas/P2rx7/Itprip/Tgfb1/Il33/Tlr4",8
"GO:1904018","positive regulation of vasculature development","7/115","187/28928",0.0374331550802139,9.41622878400372,7.29447057891882,1.02549046104133e-05,0.00131586618106251,0.000911294570365813,"Flt1/Cd34/Ramp2/Jcad/Nos3/Itga5/Tgfb1",7
"GO:0032652","regulation of interleukin-1 production","6/115","125/28928",0.048,12.0742956521739,7.83896339411591,1.10491647035444e-05,0.00134689317736206,0.000932782114972908,"Mndal/P2rx7/Lgals9/S100a13/Elf4/Tlr4",6
"GO:0003176","aortic valve development","4/115","36/28928",0.111111111111111,27.9497584541063,10.2217134657423,1.26532517797377e-05,0.00146898227804764,0.0010173341280551,"Nos3/Tgfb1/Eln/Dll4",4
"GO:0032612","interleukin-1 production","6/115","131/28928",0.0458015267175573,11.5212744772652,7.62494566974297,1.44399267787915e-05,0.00158505043808133,0.00109771637782585,"Mndal/P2rx7/Lgals9/S100a13/Elf4/Tlr4",6
"GO:0032680","regulation of tumor necrosis factor production","7/115","199/28928",0.0351758793969849,8.84841599300852,7.01866761643772,1.53476742698522e-05,0.00158505043808133,0.00109771637782585,"Trim30a/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Irak3",7
"GO:0032732","positive regulation of interleukin-1 production","5/115","79/28928",0.0632911392405063,15.9207484865162,8.38967527876804,1.62145079886382e-05,0.00158505043808133,0.00109771637782585,"Mndal/P2rx7/Lgals9/S100a13/Tlr4",5
"GO:0032956","regulation of actin cytoskeleton organization","9/115","366/28928",0.0245901639344262,6.1856022808268,6.30742098018389,1.62983207602168e-05,0.00158505043808133,0.00109771637782585,"Dlc1/Kank3/Esam/Arhgef26/Cdc42ep4/Add2/Tgfb1/Cfl1/Eln",9
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","7/115","202/28928",0.0346534653465347,8.71700387430047,6.95333579777599,1.69037372395876e-05,0.00158505043808133,0.00109771637782585,"Trim30a/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Irak3",7
"GO:0032640","tumor necrosis factor production","7/115","205/28928",0.0341463414634146,8.58943796394486,6.8893464524914,1.85879745298456e-05,0.00161114659433668,0.00111578910121153,"Trim30a/Lgals9/Tgfb1/Il33/Elf4/Tlr4/Irak3",7
